"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","Task Lighting","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"02.01.2002 21:00:00","0.000873","0","0.226864","-4.088084","0","34.69645","-4.190702E-02","0","1.065975","17.25102","2.072728","2.133231","0","0","-4.557711","22.56871","22.4607","22.51471","2.072728","18.317","25.08349","0","0","0","4.69377","6.0125",
"02.01.2002 22:00:00","0.002097","0","0.2400988","-3.486226","0","35.35035","-4.845121E-02","0","1.065975","17.25102","2.072728","2.665838","0","0","-5.806687","22.51619","22.42183","22.46901","2.072728","18.317","26.25694","0","0","0","5.867214","5.7125",
"02.01.2002 23:00:00","0.085519","0","0.244208","-3.649903","0","37.26949","-0.1234993","0.035234","1.065975","0.550754","2.072728","2.763708","0","0","-5.578639","21.81521","22.20602","22.01062","2.072728","1.616729","9.556671","0.041452","0.041452","0","5.867214","5.4125",
"03.01.2002","0.181402","0","0.2368876","-3.35929","0","38.81586","-0.2353906","0","1.065975","0.550754","0.6514289","2.884563","0","0","-5.462242","21.20136","21.97981","21.59059","0.65143","1.616729","8.135373","0","0","0","5.867214","5.1125",
"03.01.2002 01:00:00","0.166439","0","0.2363315","-3.318471","0","39.41608","-0.2900817","0","0","0","0.6514289","2.928087","0","0","-5.448034","20.93912","21.79711","21.36811","0.65143","0","6.518644","0","0","0","5.867214","4.9375",
"03.01.2002 02:00:00","0.14928","0","0.2358705","-3.27212","0","39.67509","-0.3268833","0","0","0","0.6514289","2.947575","0","0","-5.417433","20.77664","21.65687","21.21675","0.65143","0","6.518644","0","0","0","5.867214","4.9",
"03.01.2002 03:00:00","0.138482","0","0.2356607","-3.251838","0","39.77816","-0.3535838","0","0","0","0.6514289","2.961546","0","0","-5.405553","20.65766","21.54023","21.09894","0.65143","0","6.518644","0","0","0","5.867214","4.8375",
"03.01.2002 04:00:00","0.126975","0","0.23536","-3.22537","0","39.80988","-0.3780328","0","0","0","0.6514289","2.973905","0","0","-5.388913","20.55062","21.43436","20.99249","0.65143","0","6.518644","0","0","0","5.867214","4.8",
"03.01.2002 05:00:00","0.11585","0","0.2349339","-3.18962","0","39.81525","-0.4001755","0","0","0","0.6514289","2.984378","0","0","-5.363305","20.45675","21.33715","20.89695","0.65143","0","6.518644","0","0","0","5.867214","4.8",
"03.01.2002 06:00:00","-0.121841","0","0.2365875","-3.23403","0","38.71835","-0.3747095","3.721719","0","0","0.6514289","2.931143","0","1.560373","-3.435064","20.83737","21.27969","21.05853","0.65143","0","6.518644","4.378492","4.378492","0","5.867214","4.8625",
"03.01.2002 07:00:00","-0.152637","0","0.2092867","-3.348023","0","37.46832","-0.313832","0.029478","0","16.70027","2.072728","2.269643","0","0.0295098","-4.605582","21.32612","21.40428","21.3652","2.072728","16.70027","23.46677","0.03468","0.03468","0","4.69377","4.9",
"03.01.2002 08:00:00","0.015214","0","0.3431248","-3.574359","0","36.61958","-0.2316733","0","10.65975","12.75616","6.514289","4.922198","0","0","-9.677834","21.78998","21.58336","21.68667","6.514289","23.41591","34.4887","0","0","0","4.5585","4.9",
"03.01.2002 09:00:00","0.007402","0","0.4752206","-3.452738","0","37.41341","-0.213922","0","10.65975","12.75616","4.737665","7.551941","1.78467","0","-14.35207","21.69288","21.69665","21.69477","4.737665","23.41591","32.5768","0","0","0","4.423226","5.15",
"03.01.2002 10:00:00","0.054413","0","0.4701876","-3.009738","0","37.26796","-0.1806609","0","10.65975","12.75616","4.737665","7.498169","6.527164","0","-13.42033","21.93474","21.90348","21.91911","4.737665","23.41591","32.5768","0","0","0","4.423226","6.675",
"03.01.2002 11:00:00","0.233473","0","0.4649763","-2.66102","0","36.04452","-5.943502E-02","0","10.65975","12.75616","4.737665","6.955393","29.29014","0","-13.04955","22.54196","22.52604","22.534","4.737665","23.41591","32.5768","0","0","0","4.423226","8.5625",
"03.01.2002 12:00:00","0.315164","0","0.7189221","-3.964125","0","34.98454","7.776295E-02","0.332243","10.65975","12.75616","6.514289","9.455495","34.28021","0.3121853","-19.09752","23.06202","23.05732","23.05967","6.514289","23.41591","36.56504","0.390874","0.390874","0","6.634841","10.075",
"03.01.2002 13:00:00","0.328166","0","0.7793554","-4.462381","0","34.46754","9.407458E-02","0","10.65975","12.75616","6.514289","9.640667","29.71964","0","-19.15985","23.12078","23.27485","23.19781","6.514289","23.41591","37.73848","0","0","0","7.808282","11.1625",
"03.01.2002 14:00:00","0.332325","-2.182851","0.9162254","-7.666001","-2.182851","34.01403","0.1292945","3.798786","10.65975","12.75616","4.737665","8.744322","33.50827","4.088206","-20.07347","23.12819","23.54838","23.33829","4.737665","23.41591","36.00111","4.46916","4.46916","1.212695","6.634841","11.875",
