"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","Task Lighting","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","°C",
"28/07/2002 04:00:00","2.666709","0","0.8239723","-42.72599","0","0","0","0","2.948286","12.31488","0","0","-9.991323","23.30644","24.41298","23.85971","2.948286","0","0","0","26.55428","16.2625",
"28/07/2002 05:00:00","2.938568","0","1.018504","-52.20938","0","4.716605","0","0","2.948286","12.28944","0","4.178183","-9.232013","23.13538","24.37501","23.7552","2.948286","0","5.548946","0","26.55428","16.175",
"28/07/2002 06:00:00","2.827075","0","2.106722","-117.0159","0","5.008906","0","75.58333","9.38091","10.07461","3.273005","4.695901","-7.059853","22.89677","24.39793","23.64735","9.38091","75.58333","5.892831","0","21.24342","16.1625",
"28/07/2002 07:00:00","3.722319","-18.44437","1.823396","-94.88814","-33.16776","1.47672","48.24468","57.7328","29.48286","18.3345","8.991433","1.238785","-40.6269","23.26111","24.52951","23.89531","29.48286","105.9775","1.737318","18.42653","20.6312","16.2625",
"28/07/2002 08:00:00","3.385984","-18.82032","2.496316","-111.4123","-43.10007","26.54897","48.24468","57.7328","21.44208","26.36482","19.65522","28.91422","-54.3273","23.04436","24.61092","23.82764","21.44208","105.9775","31.23408","23.94448","20.01897","16.55",
"28/07/2002 09:00:00","3.69956","-23.59711","2.592115","-118.8119","-51.25411","1.049842","48.24468","57.7328","21.44208","26.36635","35.42238","0.8541524","-58.616","23.22137","24.72108","23.97122","21.44208","105.9775","1.235108","28.47451","20.01897","16.7625",
"28/07/2002 10:00:00","3.194977","-31.39187","2.534402","-105.2492","-62.68249","0","48.24468","57.7328","21.44208","26.34672","62.1454","0","-64.73167","23.32758","24.83192","24.07975","21.44208","105.9775","0","34.8236","20.01897","17.2375",
"28/07/2002 11:00:00","3.011511","-44.82178","2.697107","-80.92762","-85.19926","0","48.24468","57.7328","29.48286","39.45135","80.99752","0","-87.05316","23.25978","25.08974","24.17476","29.48286","105.9775","0","47.33292","30.02846","18.5",
"28/07/2002 12:00:00","2.259617","-55.92033","2.926411","-69.60303","-89.19078","0","48.24468","57.7328","29.48286","41.65707","68.27004","0","-93.09441","23.47475","25.24583","24.36029","29.48286","105.9775","0","49.55043","35.33931","19.5375",
"28/07/2002 13:00:00","1.70368","-54.38105","2.959139","-68.76665","-92.72554","0","48.24468","57.7328","21.44208","39.13722","51.95947","0","-89.37834","23.51366","25.2651","24.38938","21.44208","105.9775","0","51.51419","30.02846","19.7375",
"28/07/2002 14:00:00","2.164063","-53.89334","2.663833","-69.50603","-89.2859","0","48.24468","57.7328","21.44208","26.08052","40.87822","0","-77.82481","23.48084","25.22807","24.35446","21.44208","105.9775","0","49.60328","20.01897","19.575",
"28/07/2002 15:00:00","2.40132","-56.09245","2.299273","-59.6356","-85.43024","0","48.24468","57.7328","21.44208","26.07401","58.51118","0","-80.11557","23.51138","25.33064","24.42101","21.44208","105.9775","0","47.46125","20.01897","19.5625",
"28/07/2002 16:00:00","1.964861","-56.94029","3.022044","-71.71195","-83.47913","0","48.24468","57.7328","29.48286","39.18353","58.58979","0","-92.0758","23.53357","25.37207","24.45282","29.48286","105.9775","0","46.37729","30.02846","19.725",
"28/07/2002 17:00:00","1.749393","-56.9711","3.260272","-75.18992","-79.40582","0","48.24468","57.7328","29.48286","52.09254","64.50433","0","-103.433","23.61295","25.46259","24.53777","29.48286","105.9775","0","44.11434","40.03795","19.8",
"28/07/2002 18:00:00","1.990747","-67.25384","3.735254","-93.31272","-94.88578","0","48.24468","100.5098","29.48286","41.57358","71.67441","0","-102.6536","23.63796","25.59992","24.61894","29.48286","148.7544","0","52.71432","35.33931","19.8625",
"28/07/2002 19:00:00","2.820852","0","3.256115","-102.222","0","0","4.824468","78.07597","17.42169","9.511128","33.88797","0","-3.972397","24.04534","25.43614","24.74074","17.42169","82.90044","0","0","21.24342","19.7125",
"28/07/2002 20:00:00","3.738216","0","2.658617","-93.4222","0","0","4.824468","78.07597","9.38091","9.535987","14.23977","0","-4.422574","24.08715","25.3113","24.69922","9.38091","82.90044","0","0","21.24342","19.2875",
"28/07/2002 21:00:00","3.618686","0","2.357752","-89.48202","0","0","4.824468","78.07597","9.38091","12.02243","0","0","-6.141797","23.92173","25.15343","24.53758","9.38091","82.90044","0","0","26.55428","18.7875",
"28/07/2002 22:00:00","3.454918","0","2.149796","-73.57772","0","5.610752","4.824468","2.492642","9.38091","12.304","0","5.902244","-5.704715","23.50114","24.90804","24.20459","9.38091","7.31711","6.600884","0","26.55428","18.475",
"28/07/2002 23:00:00","3.571678","0","1.456741","-56.50639","0","0","4.824468","2.492642","2.948286","12.18419","0","0","-6.672162","23.69037","24.76226","24.22632","2.948286","7.31711","0","0","26.55428","18.3375",
"29/07/2002","2.865083","0","1.677474","-60.1787","0","0","0","0","2.948286","12.45417","0","0","-6.506015","23.37897","24.6232","24.00108","2.948286","0","0","0","26.55428","18.175",
"29/07/2002 01:00:00","2.952494","0","0.8290132","-33.04509","0","0","0","0","2.948286","12.16541","0","0","-7.094519","23.56948","24.563","24.06624","2.948286","0","0","0","26.55428","18.1625",
"29/07/2002 02:00:00","2.489848","0","1.231184","-45.99971","0","0","0","0","2.948286","12.05801","0","0","-6.764769","23.48576","24.53316","24.00946","2.948286","0","0","0","26.55428","18.325",
"29/07/2002 03:00:00","2.271527","0","1.285596","-45.94682","0","0","0","0","2.948286","12.17553","0","0","-6.512001","23.42985","24.46181","23.94583","2.948286","0","0","0","26.55428","18.4625",
"29/07/2002 04:00:00","2.502564","0","1.0012","-36.70758","0","0","0","0","2.948286","12.21946","0","0","-6.570652","23.451","24.39849","23.92475","2.948286","0","0","0","26.55428","18.5",
"29/07/2002 05:00:00","2.500747","0","1.526348","-55.88541","0","0","0","0","2.948286","12.19255","0","0","-6.34464","23.35858","24.35896","23.85877","2.948286","0","0","0","26.55428","18.5625",
"29/07/2002 06:00:00","2.337004","0","2.125282","-74.48289","0","0","0","75.58333","9.38091","9.7809","10.08593","0","-4.680813","23.23395","24.47135","23.85265","9.38091","75.58333","0","0","21.24342","18.725",
"29/07/2002 07:00:00","2.057634","-36.05593","2.277799","-65.11059","-38.31529","0","48.24468","57.7328","29.48286","17.86649","39.51461","0","-50.15557","23.58643","24.81892","24.20268","29.48286","105.9775","0","21.28627","20.6312","19.55",
"29/07/2002 08:00:00","1.38001","-48.97893","3.078589","-57.04537","-49.93975","0","48.24468","57.7328","21.44208","26.07765","60.49377","0","-67.94453","23.73925","25.06034","24.3998","21.44208","105.9775","0","27.74431","20.01897","20.875",
"29/07/2002 09:00:00","0.754053","-61.94407","4.331141","-48.90535","-66.75826","0","48.24468","57.7328","21.44208","26.0121","69.05095","0","-76.17897","23.91555","25.26102","24.58828","21.44208","105.9775","0","37.08792","20.01897","22.0875",
"29/07/2002 10:00:00","0.513244","-74.03091","4.017579","-30.49242","-82.65851","0","48.24468","57.7328","21.44208","25.83386","72.86803","0","-84.25217","24.44781","25.45866","24.95324","21.44208","105.9775","0","45.92139","20.01897","23.1875",
"29/07/2002 11:00:00","0.274242","-90.20671","3.460112","-18.45555","-99.70303","0","48.24468","57.7328","29.48286","38.3488","78.49359","0","-99.71716","25.1326","25.70412","25.41836","29.48286","105.9775","0","55.39057","30.02846","24.2875",
"29/07/2002 12:00:00","0.167016","-99.46295","3.087358","-10.53229","-112.2561","0","48.24468","57.7328","29.48286","40.0146","78.35242","0","-104.5438","25.61525","25.91504","25.76514","29.48286","105.9775","0","62.36451","35.33931","25.1375",
"29/07/2002 13:00:00","-0.006151","-106.1363","1.952195","-2.401393","-118.877","0","48.24468","57.7328","21.44208","37.85797","78.17262","0.1331094","-107.5781","25.77441","26.07454","25.92447","21.44208","105.9775","0","66.04279","30.02846","25.775",
"29/07/2002 14:00:00","-0.065807","-103.6278","0.4131734","0.110858","-118.6069","0","48.24468","57.7328","21.44208","25.19171","78.70784","0.2920641","-102.707","25.88815","26.20034","26.04424","21.44208","105.9775","0","65.89272","20.01897","26.3125",
"29/07/2002 15:00:00","-0.085855","-105.2955","0.416614","0.205885","-116.4785","0","48.24468","57.7328","21.44208","25.15227","73.73946","0.4498327","-103.071","25.97361","26.28923","26.13142","21.44208","105.9775","0","64.7103","20.01897","26.6875",
"29/07/2002 16:00:00","-0.085256","-113.2634","0.8528255","-0.00857","-118.6723","0","48.24468","57.7328","29.48286","37.6032","64.37428","0.4877351","-109.4009","26.21219","26.36724","26.28972","29.48286","105.9775","0","65.92904","30.02846","26.8",
"29/07/2002 17:00:00","-0.128087","-119.7632","2.244122","-1.937524","-145.1837","0","48.24468","57.7328","29.48286","49.9949","60.66761","0.3488584","-115.324","26.32378","26.46219","26.39299","29.48286","105.9775","0","80.65764","40.03795","26.675",
"29/07/2002 18:00:00","-0.171632","-106.66","5.187005","-18.55382","-166.854","0","48.24468","100.5098","29.48286","39.24187","43.04161","0","-105.699","26.42235","26.55322","26.48779","29.48286","148.7544","0","92.69666","35.33931","26.225",
"29/07/2002 19:00:00","0.676916","0","4.598203","-31.99585","0","0","4.824468","78.07597","17.42169","7.404252","20.50187","0","-0.7995916","26.75731","26.44487","26.60109","17.42169","82.90044","0","0","21.24342","25.6875",
"29/07/2002 20:00:00","1.123703","0","4.799174","-42.34477","0","0","4.824468","78.07597","9.38091","7.676165","2.274592","0","-1.006976","26.54293","26.32241","26.43267","9.38091","82.90044","0","0","21.24342","25",
"29/07/2002 21:00:00","1.335315","0","4.887969","-62.4731","0","0","4.824468","78.07597","9.38091","10.12382","0","0","-1.8564","25.99501","26.21246","26.10373","9.38091","82.90044","0","0","26.55428","23.8875",
"29/07/2002 22:00:00","1.629964","0","4.935046","-63.59321","0","0","4.824468","2.492642","9.38091","11.07562","0","0","-1.843367","24.94339","25.9087","25.42605","9.38091","7.31711","0","0","26.55428","22.5875",
"29/07/2002 23:00:00","1.787552","0","3.65127","-65.9254","0","0","4.824468","2.492642","2.948286","11.71435","0","0","-2.896494","24.3901","25.62222","25.00616","2.948286","7.31711","0","0","26.55428","21.2875",
"30/07/2002","2.7083","0","2.801268","-71.13923","0","0","0","0","2.948286","11.96305","0","0","-4.170021","23.89646","25.4185","24.65748","2.948286","0","0","0","26.55428","20.05",
"30/07/2002 01:00:00","3.100656","0","2.068622","-73.07463","0","0","0","0","2.948286","12.15134","0","0","-5.814378","23.56963","25.24638","24.40801","2.948286","0","0","0","26.55428","18.725",
"30/07/2002 02:00:00","3.925543","0","2.098851","-97.25137","0","0","0","0","2.948286","12.47325","0","0","-7.845482","23.29003","25.06466","24.17734","2.948286","0","0","0","26.55428","17.2",
"30/07/2002 03:00:00","3.495601","0","1.133506","-65.78696","0","0","0","0","2.948286","12.38347","0","0","-10.19804","23.31134","24.85098","24.08116","2.948286","0","0","0","26.55428","15.9125",
"30/07/2002 04:00:00","3.168978","0","0.9894423","-63.73032","0","0","0","0","2.948286","12.24039","0","0","-11.37164","23.26844","24.79356","24.031","2.948286","0","0","0","26.55428","15.25",
"30/07/2002 05:00:00","3.8709","0","1.195529","-78.01357","0","14.28797","0","0","2.948286","12.43661","0","11.80206","-9.227696","22.89057","24.70769","23.79913","2.948286","0","16.80938","0","26.55428","14.725",
"30/07/2002 06:00:00","2.818466","0","1.75227","-125.9138","0","2.046228","0","75.58333","9.38091","9.983822","11.37198","1.739204","-9.314572","22.88783","24.7844","23.83611","9.38091","75.58333","2.407327","0","21.24342","14.5625",
"30/07/2002 07:00:00","3.75495","-19.44276","1.854284","-118.7803","-20.86788","2.958769","48.24468","57.7328","29.48286","18.56823","36.08273","2.477558","-44.58263","23.14445","24.97298","24.05872","29.48286","105.9775","3.480905","11.59327","20.6312","14.975",
"30/07/2002 08:00:00","3.754231","-18.05451","2.024791","-111.3335","-20.0894","7.625158","48.24468","57.7328","21.44208","26.41387","43.89531","7.762062","-58.3746","23.12205","25.0619","24.09198","21.44208","105.9775","8.970774","11.16078","20.01897","15.3875",
"30/07/2002 09:00:00","3.6738","-23.727","1.927982","-100.1179","-28.75368","11.58039","48.24468","57.7328","21.44208","26.23242","52.60087","12.3665","-63.28127","23.23018","25.23107","24.23062","21.44208","105.9775","13.62399","15.97427","20.01897","15.625",
"30/07/2002 10:00:00","3.805946","-30.77716","2.260651","-118.851","-39.59031","2.341723","48.24468","57.7328","21.44208","26.3337","62.46882","2.503363","-69.12377","23.17006","25.31057","24.24031","21.44208","105.9775","2.754968","21.99462","20.01897","15.95",
"30/07/2002 11:00:00","4.165739","-28.81289","2.541087","-111.9437","-29.38028","17.54332","48.24468","57.7328","29.48286","39.46099","62.76572","18.83183","-83.54839","23.13129","25.37092","24.2511","29.48286","105.9775","20.6392","16.32238","30.02846","16.35",
"30/07/2002 12:00:00","3.773047","-37.10026","2.574148","-108.918","-37.10026","3.399764","48.24468","57.7328","29.48286","41.9412","69.42522","3.282334","-91.65599","23.17863","25.45431","24.31647","29.48286","105.9775","3.999723","20.61126","35.33931","16.6875",
"30/07/2002 13:00:00","3.242292","-45.19532","2.216602","-83.43491","-45.19532","2.310027","48.24468","57.7328","21.44208","39.28835","76.07789","2.317813","-96.05582","23.24348","25.57063","24.40705","21.44208","105.9775","2.717678","25.10851","30.02846","17.05",
"30/07/2002 14:00:00","3.444119","-55.32935","2.348605","-97.08939","-55.87559","1.340203","48.24468","57.7328","21.44208","26.27207","69.71021","1.344957","-88.08117","23.19251","25.55875","24.37563","21.44208","105.9775","1.576709","31.042","20.01897","17.325",
"30/07/2002 15:00:00","3.509989","-57.66562","2.37193","-95.76081","-61.71844","0.872462","48.24468","57.7328","21.44208","26.26913","73.04318","0.8939076","-89.92379","23.20037","25.58815","24.39426","21.44208","105.9775","1.026426","34.28802","20.01897","17.4625",
"30/07/2002 16:00:00","3.371957","-50.86129","2.405888","-93.44997","-52.49245","0","48.24468","57.7328","29.48286","39.27885","66.8878","0","-99.32948","23.36535","25.62396","24.49465","29.48286","105.9775","0","29.16247","30.02846","17.5",
"30/07/2002 17:00:00","3.416837","-40.28965","2.552229","-92.91536","-40.47929","0","48.24468","57.7328","29.48286","52.25858","60.36639","0","-106.0078","23.37864","25.65757","24.51811","29.48286","105.9775","0","22.48849","40.03795","17.375",
"30/07/2002 18:00:00","3.066528","-44.34037","2.348989","-98.78912","-51.44466","0","48.24468","100.5098","29.48286","41.63066","45.44382","0","-97.06992","23.47785","25.67931","24.57858","29.48286","148.7544","0","28.58037","35.33931","17.1125",
"30/07/2002 19:00:00","4.604804","0","2.118088","-121.7856","0","0","4.824468","78.07597","17.42169","9.682287","28.84446","0","-7.301299","23.72807","25.53249","24.63028","17.42169","82.90044","0","0","21.24342","16.6875",
"30/07/2002 20:00:00","5.051656","0","1.926754","-112.6418","0","2.227191","4.824468","78.07597","9.38091","9.713673","2.852015","2.29559","-7.4705","23.5079","25.33237","24.42014","9.38091","82.90044","2.620225","0","21.24342","16.1875",
"30/07/2002 21:00:00","5.205594","0","1.711383","-106.7491","0","0.789789","4.824468","78.07597","9.38091","12.08839","0","0.6771235","-10.07181","23.42473","25.22897","24.32685","9.38091","82.90044","0.929164","0","26.55428","15.75",
"30/07/2002 22:00:00","4.141191","0","1.604323","-98.27792","0","14.94158","4.824468","2.492642","9.38091","12.58173","0","15.09891","-9.59451","23.27077","24.9308","24.10079","9.38091","7.31711","17.57833","0","26.55428","15.35",
"30/07/2002 23:00:00","3.73386","0","0.9170369","-60.48388","0","0","4.824468","2.492642","2.948286","12.2249","0","0","-11.99043","23.51462","24.81383","24.16423","2.948286","7.31711","0","0","26.55428","14.95",
"31/07/2002","3.783261","0","0.6979958","-48.63749","0","0","0","0","2.948286","12.02907","0","0","-12.50645","23.34187","24.72752","24.0347","2.948286","0","0","0","26.55428","14.55",
"31/07/2002 01:00:00","3.337913","0","0.6778641","-46.21383","0","0","0","0","2.948286","12.07399","0","0","-12.59577","23.32272","24.65491","23.98882","2.948286","0","0","0","26.55428","14.5875",
"31/07/2002 02:00:00","3.017711","0","0.7037895","-45.71142","0","0","0","0","2.948286","12.08815","0","0","-12.01635","23.26405","24.57945","23.92175","2.948286","0","0","0","26.55428","14.95",
"31/07/2002 03:00:00","2.551834","0","0.803175","-48.42609","0","0","0","0","2.948286","12.15566","0","0","-11.43054","23.1544","24.50675","23.83057","2.948286","0","0","0","26.55428","15.225",
"31/07/2002 04:00:00","2.128433","0","0.9404202","-54.99533","0","0","0","0","2.948286","12.21292","0","0","-11.21939","23.12852","24.42432","23.77642","2.948286","0","0","0","26.55428","15.3625",
"31/07/2002 05:00:00","2.162723","0","1.695916","-100.0753","0","9.158345","0","0","2.948286","12.58784","0","7.630618","-9.329063","22.97376","24.29559","23.63468","2.948286","0","10.77452","0","26.55428","15.525",
"31/07/2002 06:00:00","2.622091","0","1.97339","-115.8122","0","5.676042","0","75.58333","9.38091","10.356","13.84056","5.8988","-7.631371","22.86631","24.34221","23.60426","9.38091","75.58333","6.677696","0","21.24342","15.9125",
"31/07/2002 07:00:00","3.780564","-22.57685","2.17598","-102.6992","-22.83942","9.544368","48.24468","57.7328","29.48286","18.41751","44.26411","10.21399","-42.87593","23.14791","24.6945","23.92121","29.48286","105.9775","11.22867","12.68857","20.6312","16.85",
"31/07/2002 08:00:00","3.230766","-33.09106","2.311702","-80.9351","-36.40614","3.235049","48.24468","57.7328","21.44208","26.27358","59.22369","3.514991","-62.93327","23.19805","24.92948","24.06377","21.44208","105.9775","3.80594","20.22563","20.01897","18.05",
"31/07/2002 09:00:00","2.188195","-43.87183","2.08995","-63.66112","-65.03757","0","48.24468","57.7328","21.44208","26.11806","68.85715","0","-69.90749","23.51046","25.09915","24.30481","21.44208","105.9775","0","36.13198","20.01897","19.0625",
"31/07/2002 10:00:00","1.80237","-55.86419","2.757699","-63.03665","-93.11615","0","48.24468","57.7328","21.44208","26.10132","70.68786","0","-77.30569","23.6517","25.23758","24.44464","21.44208","105.9775","0","51.73119","20.01897","20.2125",
"31/07/2002 11:00:00","1.463261","-68.0127","4.364085","-68.28992","-103.377","0","48.24468","57.7328","29.48286","39.07109","73.7187","0","-94.02386","23.76344","25.44592","24.60468","29.48286","105.9775","0","57.43168","30.02846","21.2625",
"31/07/2002 12:00:00","1.045691","-76.87006","5.148547","-59.99286","-86.40402","0","48.24468","57.7328","29.48286","41.33196","74.57709","0","-98.97761","23.94513","25.55885","24.75199","29.48286","105.9775","0","48.00224","35.33931","22.0375",
"31/07/2002 13:00:00","0.854507","-83.69835","5.44045","-47.18727","-83.69835","0","48.24468","57.7328","21.44208","38.85767","74.6507","0","-101.9119","24.17127","25.66568","24.91847","21.44208","105.9775","0","46.49908","30.02846","22.675",
"31/07/2002 14:00:00","0.74711","-84.80239","5.765282","-41.31015","-88.25937","0","48.24468","57.7328","21.44208","25.83845","70.71722","0","-95.40614","24.33594","25.73813","25.03703","21.44208","105.9775","0","49.03299","20.01897","23.0875",
"31/07/2002 15:00:00","0.617587","-86.85014","5.165324","-36.18297","-89.48737","0","48.24468","57.7328","21.44208","25.75875","70.32244","0","-96.39012","24.55122","25.82619","25.1887","21.44208","105.9775","0","49.71521","20.01897","23.3875",
"31/07/2002 16:00:00","0.675819","-88.78194","5.339734","-42.32385","-88.78194","0","48.24468","57.7328","29.48286","38.51288","60.31971","0","-102.6419","24.72893","25.8828","25.30586","29.48286","105.9775","0","49.3233","30.02846","23.5",
"31/07/2002 17:00:00","0.78807","-88.00072","6.34576","-52.26154","-88.00072","0","48.24468","57.7328","29.48286","51.36977","55.97017","0","-107.8617","24.62971","25.92995","25.27983","29.48286","105.9775","0","48.88929","40.03795","23.3125",
"31/07/2002 18:00:00","0.886525","-83.2705","5.992643","-68.90417","-83.2705","0","48.24468","100.5098","29.48286","40.78377","45.41712","0","-100.6997","24.60317","25.97729","25.29023","29.48286","148.7544","0","46.26139","35.33931","22.95",
"31/07/2002 19:00:00","1.465639","0","5.451998","-83.23503","0","0","4.824468","78.07597","17.42169","8.941012","26.95742","0","-1.772099","24.82244","25.84043","25.33143","17.42169","82.90044","0","0","21.24342","22.425",
"31/07/2002 20:00:00","1.97979","0","6.161298","-94.9353","0","0","4.824468","78.07597","9.38091","9.307091","2.398389","0","-1.815822","24.41043","25.62805","25.01924","9.38091","82.90044","0","0","21.24342","21.7",
"31/07/2002 21:00:00","2.444633","0","4.28709","-97.04179","0","0","4.824468","78.07597","9.38091","11.62952","0","0","-3.673501","24.44731","25.50983","24.97857","9.38091","82.90044","0","0","26.55428","20.9",
"31/07/2002 22:00:00","2.580399","0","2.397622","-65.33458","0","0","4.824468","2.492642","9.38091","11.9135","0","0","-4.313612","24.02228","25.27784","24.65006","9.38091","7.31711","0","0","26.55428","20.0375",
"31/07/2002 23:00:00","3.034484","0","2.948453","-84.22929","0","0","4.824468","2.492642","2.948286","12.32705","0","0","-4.93029","23.60316","25.06586","24.33451","2.948286","7.31711","0","0","26.55428","19.2",
"01/08/2002","3.703872","0","1.651157","-58.03751","0","0","0","0","2.948286","12.28674","0","0","-6.337386","23.49724","24.91355","24.20539","2.948286","0","0","0","26.55428","18.3375",
"01/08/2002 01:00:00","3.146132","0","1.408158","-63.52526","0","0","0","0","2.948286","12.24616","0","0","-8.005335","23.49697","24.80539","24.15118","2.948286","0","0","0","26.55428","17.4375",
"01/08/2002 02:00:00","3.664655","0","1.093513","-56.9903","0","0","0","0","2.948286","12.37558","0","0","-9.558514","23.40792","24.68414","24.04603","2.948286","0","0","0","26.55428","16.475",
"01/08/2002 03:00:00","3.355149","0","0.8904809","-53.85736","0","0","0","0","2.948286","12.08263","0","0","-10.58088","23.28326","24.63285","23.95806","2.948286","0","0","0","26.55428","15.7875",
"01/08/2002 04:00:00","2.650594","0","1.086806","-65.21413","0","0","0","0","2.948286","12.2677","0","0","-11.29022","23.16744","24.52684","23.84714","2.948286","0","0","0","26.55428","15.2875",
"01/08/2002 05:00:00","2.442789","0","1.035473","-66.62302","0","9.664664","0","0","2.948286","12.42299","0","8.172184","-10.81609","23.1102","24.40135","23.75577","2.948286","0","11.37019","0","26.55428","14.85",
"01/08/2002 06:00:00","3.481609","0","2.094612","-142.0447","0","19.13121","0","75.58333","9.38091","10.35451","18.90907","18.0774","-7.328907","22.79767","24.45457","23.62612","9.38091","75.58333","22.50731","0","21.24342","14.8875",
"01/08/2002 07:00:00","4.153481","-25.15286","1.870175","-104.8264","-32.59117","11.441","48.24468","57.7328","29.48286","18.49624","63.5766","12.3359","-48.30178","23.16301","24.84056","24.00179","29.48286","105.9775","13.46","18.1062","20.6312","15.8125",
"01/08/2002 08:00:00","3.315525","-33.9099","2.029938","-89.26518","-40.60224","2.389537","48.24468","57.7328","21.44208","26.24114","74.50977","2.558148","-68.63435","23.25774","25.07175","24.16475","21.44208","105.9775","2.81122","22.5568","20.01897","16.8625",
"01/08/2002 09:00:00","2.83696","-50.39671","1.787235","-62.53107","-55.58818","3.195839","48.24468","57.7328","21.44208","26.16859","94.40301","3.385614","-81.03243","23.36157","25.33662","24.3491","21.44208","105.9775","3.759811","30.88232","20.01897","17.8875",
"01/08/2002 10:00:00","2.09788","-75.39588","2.742917","-71.66261","-82.09486","0","48.24468","57.7328","21.44208","26.14917","119.6514","0","-99.53651","23.50729","25.65597","24.58163","21.44208","105.9775","0","45.60826","20.01897","19.55",
"01/08/2002 11:00:00","1.32642","-80.36074","4.076409","-75.85447","-82.70895","0","48.24468","57.7328","29.48286","39.05344","93.80573","0","-110.3235","23.6385","25.73375","24.68612","29.48286","105.9775","0","45.94941","30.02846","20.6125",
"01/08/2002 12:00:00","1.428826","-87.01043","5.13404","-77.66074","-93.32626","0","48.24468","57.7328","29.48286","41.42731","97.48789","0","-114.2599","23.73803","25.82206","24.78004","29.48286","105.9775","0","51.84792","35.33931","21.175",
"01/08/2002 13:00:00","0.965427","-98.05647","6.134502","-61.32505","-107.7094","0","48.24468","57.7328","21.44208","39.00682","107.0938","0","-120.3853","23.77814","25.95894","24.86854","21.44208","105.9775","0","59.83857","30.02846","21.9",
"01/08/2002 14:00:00","0.657355","-93.38657","7.153495","-65.91242","-117.4812","0","48.24468","57.7328","21.44208","26.04512","75.676","0","-107.2094","23.78669","25.87634","24.83152","21.44208","105.9775","0","65.26731","20.01897","22.1375",
"01/08/2002 15:00:00","0.897441","-88.39265","5.470761","-59.4876","-131.1224","0","48.24468","57.7328","21.44208","26.03678","66.1048","0","-102.7562","23.82745","25.8371","24.83228","21.44208","105.9775","0","72.84577","20.01897","21.975",
"01/08/2002 16:00:00","1.50656","-73.26431","4.850774","-69.60921","-134.6838","0","48.24468","57.7328","29.48286","39.02201","25.49392","0","-99.28674","23.69218","25.6732","24.68269","29.48286","105.9775","0","74.82433","30.02846","21.2125",
"01/08/2002 17:00:00","2.185517","-58.31274","4.118181","-86.55234","-120.5256","0","48.24468","57.7328","29.48286","52.18147","12.21263","0","-101.0525","23.63973","25.53449","24.58711","29.48286","105.9775","0","66.95864","40.03795","20.2375",
"01/08/2002 18:00:00","2.431642","-50.55565","3.261138","-100.2544","-96.56909","0","48.24468","100.5098","29.48286","41.46356","7.825852","0","-90.42297","23.63134","25.48013","24.55574","29.48286","148.7544","0","53.64949","35.33931","19.15",
"01/08/2002 19:00:00","3.553012","0","2.47144","-103.6039","0","0","4.824468","78.07597","17.42169","9.636063","3.953005","0","-5.371632","23.77703","25.32967","24.55335","17.42169","82.90044","0","0","21.24342","18.45",
"01/08/2002 20:00:00","3.600566","0","1.968695","-92.76038","0","0","4.824468","78.07597","9.38091","9.532029","0.9808306","0","-6.004844","23.78115","25.29733","24.53924","9.38091","82.90044","0","0","21.24342","17.8625",
"01/08/2002 21:00:00","4.188913","0","2.007449","-100.1682","0","0","4.824468","78.07597","9.38091","12.00131","0","0","-8.110389","23.63787","25.22123","24.42955","9.38091","82.90044","0","0","26.55428","17.35",
"01/08/2002 22:00:00","4.038194","0","2.511901","-122.5153","0","1.448257","4.824468","2.492642","9.38091","12.58502","0","1.157059","-8.328877","23.5062","24.94345","24.22483","9.38091","7.31711","1.703832","0","26.55428","16.95",
"01/08/2002 23:00:00","3.670914","0","1.643179","-83.49107","0","0","4.824468","2.492642","2.948286","12.65509","0","0","-9.368749","23.51376","24.73016","24.12196","2.948286","7.31711","0","0","26.55428","16.55",
"02/08/2002","3.316604","0","1.062332","-57.9531","0","0","0","0","2.948286","12.19366","0","0","-10.03644","23.42455","24.68737","24.05596","2.948286","0","0","0","26.55428","16.15",
"02/08/2002 01:00:00","2.933882","0","1.025594","-57.16181","0","0","0","0","2.948286","12.19652","0","0","-10.37399","23.33979","24.62321","23.9815","2.948286","0","0","0","26.55428","15.9375",
"02/08/2002 02:00:00","2.668727","0","1.018807","-57.6181","0","0","0","0","2.948286","12.23201","0","0","-10.60171","23.26623","24.54921","23.90772","2.948286","0","0","0","26.55428","15.775",
"02/08/2002 03:00:00","2.456494","0","1.022234","-57.74123","0","0","0","0","2.948286","12.25843","0","0","-10.68341","23.19668","24.47235","23.83452","2.948286","0","0","0","26.55428","15.7",
"02/08/2002 04:00:00","2.256972","0","1.02934","-57.88246","0","0","0","0","2.948286","12.31243","0","0","-10.69294","23.15805","24.39438","23.77622","2.948286","0","0","0","26.55428","15.7",
