"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Outside Dry-Bulb Temperature",
,"kW","ac/h","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","°C",
"31.01.2002 04:00:00","0","0.7823334","-19.7643","44.61146","-0.5502363","50.01537","0","24.04968","9.667961","0","14.22134","0","16","15.25276","15.62638","24.04969","0","24.04969","58.84161","58.84161","6.4625",
"31.01.2002 05:00:00","0.019487","0.8178163","-26.36371","39.73643","-0.4073752","110.5131","0","24.04968","9.113213","0","73.65562","-8.739213","18.04274","15.36389","16.70332","24.04969","0","24.04969","130.0154","130.0154","6.5625",
"31.01.2002 06:00:00","0","1.576725","-25.75064","41.00459","-0.3383681","100.6265","64.93415","60.12421","22.32074","0","2.782533","-8.561793","18","15.74499","16.8725","60.12421","64.93415","125.0584","118.3841","118.3841","6.6625",
"31.01.2002 07:00:00","0","2.335955","-25.23851","42.87595","-0.3215616","132.7253","32.46708","96.19874","35.71319","0","0","-36.10131","18","15.89689","16.94844","96.19874","32.46708","128.6658","156.1474","156.1474","6.7625",
"31.01.2002 08:00:00","0","2.844064","-24.92966","44.83602","-0.3056219","144.2667","32.46708","120.2484","44.64148","0.1003029","0","-64.97755","18","16.01244","17.00622","120.2484","32.46708","152.7155","169.7256","169.7256","6.8625",
"31.01.2002 09:00:00","0","2.842556","-24.25052","46.19136","-0.2944214","136.9997","32.46708","120.2484","44.64148","1.260413","0","-68.09273","18","16.1003","17.05015","120.2484","32.46708","152.7155","161.1761","161.1761","7.0875",
"31.01.2002 10:00:00","0","2.32417","-21.98845","46.90017","-0.2867028","107.5297","32.46708","96.19874","35.71319","3.704473","0","-46.40313","18","16.14986","17.07493","96.19874","32.46708","128.6658","126.5055","126.5055","7.7625",
"31.01.2002 11:00:00","0","2.813065","-18.85081","46.36066","-0.2820677","99.19857","32.46708","120.2484","44.64148","5.857463","0","-77.47629","18","16.24545","17.12272","120.2484","32.46708","152.7155","116.7042","116.7042","8.6",
"31.01.2002 12:00:00","0","1.525044","-15.96881","44.81364","-0.2850618","62.45045","32.46708","60.12421","22.32074","8.526409","0","-17.11615","18","16.24854","17.12427","60.12421","32.46708","92.59129","73.47113","73.47113","9.525",
"31.01.2002 13:00:00","0","2.266195","-13.33001","41.01908","-0.294569","55.43012","32.46708","96.19874","35.71319","9.135506","0","-59.63288","18","16.31827","17.15913","96.19874","32.46708","128.6658","65.21192","65.21192","10.3375",
"31.01.2002 14:00:00","0","2.754546","-11.23422","40.27306","-0.2935399","42.1879","32.46708","120.2484","44.64148","9.532636","0","-89.67244","18","16.4181","17.20905","120.2484","32.46708","152.7155","49.63283","49.63283","10.975",
"31.01.2002 15:00:00","0","2.746623","-10.19275","40.29515","-0.2889186","31.9647","32.46708","120.2484","44.64148","7.932782","0","-92.16048","18","16.47392","17.23696","120.2484","32.46708","152.7155","37.60553","37.60553","11.3875",
"31.01.2002 16:00:00","0","2.235069","-9.756214","39.89238","-0.2912773","29.43339","32.46708","96.19874","35.71319","6.00179","0","-67.22572","18","16.46957","17.23479","96.19874","32.46708","128.6658","34.62752","34.62752","11.5625",
"31.01.2002 17:00:00","0","2.240093","-10.24324","39.67776","-0.2919245","32.32808","32.46708","96.19874","35.71319","3.104822","0","-66.57418","18","16.45884","17.22942","96.19874","32.46708","128.6658","38.03304","38.03304","11.4125",
"31.01.2002 18:00:00","0","2.251941","-11.6635","38.36928","-0.2974511","41.25126","32.46708","96.19874","35.71319","0.2475929","0","-64.93092","18","16.44621","17.2231","96.19874","32.46708","128.6658","48.53089","48.53089","10.925",
"31.01.2002 19:00:00","0","1.498628","-12.6797","37.54221","-0.2974678","29.7892","64.93415","60.12421","22.32074","0","0","-39.84129","18","16.49771","17.24886","60.12421","64.93415","125.0584","35.04612","35.04612","10.575",
"31.01.2002 20:00:00","0","1.504158","-13.35352","36.69148","-0.2970575","31.10951","64.93415","60.12421","22.32074","0","0","-40.37908","18","16.54455","17.27227","60.12421","64.93415","125.0584","36.59942","36.59942","10.375",
"31.01.2002 21:00:00","0","1.50898","-14.01106","35.28458","-0.2992189","32.5901","64.93415","60.12421","22.32074","0","0","-40.74644","18","16.58396","17.29198","60.12421","64.93415","125.0584","38.34129","38.34129","10.175",
"31.01.2002 22:00:00","0","1.509777","-14.55007","34.33899","-0.3013037","34.59162","64.93415","60.12421","22.32074","0","0","-41.19245","18","16.62145","17.31073","60.12421","64.93415","125.0584","40.69602","40.69602","9.9125",
"31.01.2002 23:00:00","-0.042756","0.7229167","-11.20762","37.65144","-0.4081115","0","0","24.04968","9.365322","0","0","-25.79204","16.55387","16.31576","16.43482","24.04969","0","24.04969","0","0","9.675",
"01.02.2002","0.006055","0.7102594","-10.08771","39.31674","-0.5081456","11.1418","0","24.04968","9.647738","0","0","-13.35013","16.00749","16.03783","16.02266","24.04969","0","24.04969","13.108","13.108","9.475",
"01.02.2002 01:00:00","0","0.7283894","-11.48059","40.44059","-0.5193737","17.25993","0","24.04968","9.667961","0","0","-8.431009","16","15.90201","15.951","24.04969","0","24.04969","20.3058","20.3058","9.15",
"01.02.2002 02:00:00","0","0.7241744","-11.97948","42.82994","-0.5184745","21.22689","0","24.04968","9.667961","0","0","-6.228278","16","15.82356","15.91178","24.04969","0","24.04969","24.97281","24.97281","8.6875",
"01.02.2002 03:00:00","0","0.7486653","-14.69869","46.58059","-0.5121916","29.1875","0","24.04968","9.667961","0","1.905129","-3.009521","16","15.73422","15.86711","24.04969","0","24.04969","34.33823","34.33823","7.9375",
"01.02.2002 04:00:00","0","0.7585768","-15.6606","48.45416","-0.5072935","31.84848","0","24.04968","9.667961","0","2.972877","-2.207242","16","15.68786","15.84393","24.04969","0","24.04969","37.4688","37.4688","7.725",
"01.02.2002 05:00:00","0.026236","0.789534","-21.52604","43.0411","-0.3617063","89.14019","0","24.04968","9.107613","0","60.95611","-13.10397","18.06877","15.81074","16.93976","24.04969","0","24.04969","104.8708","104.8708","7.7375",
"01.02.2002 06:00:00","0.000006","1.572951","-23.33277","44.02599","-0.2961361","76.22037","64.93415","60.12421","22.32071","0","0","-21.68258","18","16.17755","17.08878","60.12421","64.93415","125.0584","89.67102","89.67102","7.575",
"01.02.2002 07:00:00","0","2.339491","-23.97299","44.01759","-0.286322","108.5655","32.46708","96.19874","35.71319","0","0","-50.15813","18","16.32174","17.16087","96.19874","32.46708","128.6658","127.7241","127.7241","7.4375",
"01.02.2002 08:00:00","0","2.836341","-23.11641","45.60696","-0.2740558","119.9632","32.46708","120.2484","44.64148","4.510186E-02","0","-79.23649","18","16.43332","17.21666","120.2484","32.46708","152.7155","141.1332","141.1332","7.4",
"01.02.2002 09:00:00","0","2.839363","-23.18491","46.73394","-0.2629148","116.9895","32.46708","120.2484","44.64148","0.5430077","0","-81.07734","18","16.50964","17.25482","120.2484","32.46708","152.7155","137.6346","137.6346","7.4625",
"01.02.2002 10:00:00","0","2.322214","-22.32375","46.24768","-0.2615449","99.47528","32.46708","96.19874","35.71319","2.403934","0","-57.44792","18","16.54305","17.27152","96.19874","32.46708","128.6658","117.0297","117.0297","7.5625",
"01.02.2002 11:00:00","0","2.817649","-20.52506","45.7095","-0.2562376","101.1521","32.46708","120.2484","44.64148","7.475981","0","-87.24118","18","16.65226","17.32613","120.2484","32.46708","152.7155","119.0024","119.0024","7.975",
"01.02.2002 12:00:00","0","1.531857","-18.0055","45.88415","-0.2550975","60.52671","32.46708","60.12421","22.32074","12.48339","0","-26.8645","18","16.67499","17.33749","60.12421","32.46708","92.59129","71.2079","71.2079","8.7",
"01.02.2002 13:00:00","0","2.277788","-15.38151","47.94452","-0.2400381","57.52422","32.46708","96.19874","35.71319","18.73657","0","-70.35213","18","16.80585","17.40292","96.19874","32.46708","128.6658","67.67555","67.67555","9.5",
"01.02.2002 14:00:00","0","2.781291","-14.02005","46.89288","-0.2281089","48.55975","32.46708","120.2484","44.64148","19.72236","0","-99.73618","18","16.93577","17.46788","120.2484","32.46708","152.7155","57.12911","57.12911","10.1125",
"01.02.2002 15:00:00","0","2.780607","-13.42718","43.24765","-0.2439061","40.03748","32.46708","120.2484","44.64148","14.20124","0","-101.089","18","16.96504","17.48252","120.2484","32.46708","152.7155","47.10292","47.10292","10.4875",
"01.02.2002 16:00:00","0","2.280467","-13.61283","45.00422","-0.241209","36.37756","32.46708","96.19874","35.71319","9.754394","0","-74.87074","18","16.92911","17.46455","96.19874","32.46708","128.6658","42.79712","42.79712","10.6",
"01.02.2002 17:00:00","0","2.279582","-14.00275","45.87767","-0.2406838","41.28799","32.46708","96.19874","35.71319","4.786458","0","-73.74512","18","16.88918","17.44459","96.19874","32.46708","128.6658","48.57411","48.57411","10.35",
"01.02.2002 18:00:00","0","2.306327","-16.32397","46.63783","-0.2395705","50.4034","32.46708","96.19874","35.71319","0.3165053","0","-70.65843","18","16.84774","17.42387","96.19874","32.46708","128.6658","59.29813","59.29813","9.95",
"01.02.2002 19:00:00","0","1.601544","-20.92134","45.83946","-0.2391992","38.51057","64.93415","60.12421","22.32074","0","0","-41.48119","18","16.88292","17.44146","60.12421","64.93415","125.0584","45.30655","45.30655","9.4875",
"01.02.2002 20:00:00","0","1.56659","-19.64977","45.00019","-0.2399786","40.45494","64.93415","60.12421","22.32074","0","0","-43.6316","18","16.92113","17.46056","60.12421","64.93415","125.0584","47.59404","47.59404","9.05",
"01.02.2002 21:00:00","0","1.549225","-19.35126","44.29027","-0.2401759","43.11518","64.93415","60.12421","22.32074","0","0","-44.71145","18","16.95508","17.47754","60.12421","64.93415","125.0584","50.72374","50.72374","8.65",
"01.02.2002 22:00:00","0","1.561512","-21.09698","42.93248","-0.2422962","47.91325","64.93415","60.12421","22.32074","0","0","-43.63097","18","16.98516","17.49258","60.12421","64.93415","125.0584","56.36854","56.36854","8.25",
"01.02.2002 23:00:00","-0.469527","0.7728444","-17.27986","46.24111","-0.3624548","3.516309","0","24.04968","9.399116","0","5.542442E-02","-29.30265","16.44704","16.65666","16.55185","24.04969","0","24.04969","4.136834","4.136834","7.725",
"02.02.2002","-0.003015","0.7621083","-16.7146","47.79333","-0.4591575","19.20762","0","24.04968","9.65989","0","0","-13.42772","16.00108","16.3794","16.19024","24.04969","0","24.04969","22.5972","22.5972","7.3125",
"02.02.2002 01:00:00","0","0.7652097","-17.61943","48.20761","-0.4688008","24.31503","0","24.04968","9.667961","0","0.5736822","-10.24928","16","16.2455","16.12275","24.04969","0","24.04969","28.60592","28.60592","6.95",
"02.02.2002 02:00:00","0","0.7715965","-18.72512","47.93446","-0.4750966","28.44361","0","24.04968","9.667961","0","2.077308","-8.884064","16","16.15984","16.07992","24.04969","0","24.04969","33.46307","33.46307","6.6125",
"02.02.2002 03:00:00","0","0.7816744","-20.31944","46.90289","-0.4822853","33.04301","0","24.04968","9.667961","0","3.763872","-7.545699","16","16.09315","16.04658","24.04969","0","24.04969","38.87413","38.87413","6.1875",
"02.02.2002 04:00:00","0","0.7910139","-21.94789","45.45453","-0.4924913","38.10024","0","24.04968","9.667961","0","5.508892","-5.874108","16","16.02207","16.01103","24.04969","0","24.04969","44.82381","44.82381","5.75",
"02.02.2002 05:00:00","-0.034932","0.831485","-29.73904","39.75729","-0.3547795","96.842","0","24.04968","9.111917","0","61.84618","-13.97412","18.04987","16.10871","17.07929","24.04969","0","24.04969","113.9318","113.9318","5.6625",
"02.02.2002 06:00:00","0.000002","1.595025","-29.89318","40.007","-0.2908072","92.6639","64.93415","60.12421","22.32073","0","0.2811602","-23.60131","18","16.47104","17.23552","60.12421","64.93415","125.0584","109.0164","109.0164","5.6375",
"02.02.2002 07:00:00","0","2.360042","-30.64466","40.17269","-0.2809032","136.7708","32.46708","96.19874","35.71319","0","0","-51.25133","18","16.60721","17.30361","96.19874","32.46708","128.6658","160.9068","160.9068","5.475",
"02.02.2002 08:00:00","0","2.886915","-32.64499","40.20821","-0.2732921","159.5714","32.46708","120.2484","44.64148","0.433222","0","-76.85917","18","16.70675","17.35338","120.2484","32.46708","152.7155","187.731","187.731","5.4",
"02.02.2002 09:00:00","0","2.978904","-40.19015","40.14152","-0.268258","159.343","32.46708","120.2484","44.64148","3.52155","0","-71.23459","18","16.7933","17.39665","120.2484","32.46708","152.7155","187.4624","187.4624","5.7125",
"02.02.2002 10:00:00","0","2.40935","-32.84571","40.72792","-0.261688","120.487","32.46708","96.19874","35.71319","8.267753","0","-54.61576","18","16.85514","17.42757","96.19874","32.46708","128.6658","141.7494","141.7494","6.3375",
"02.02.2002 11:00:00","0","2.868717","-26.72531","41.6361","-0.2519826","116.269","32.46708","120.2484","44.64148","11.6835","0","-88.36726","18","16.96087","17.48043","120.2484","32.46708","152.7155","136.787","136.787","7.1",
"02.02.2002 12:00:00","0","1.577811","-23.28507","40.87288","-0.250413","66.99583","32.46708","60.12421","22.32074","14.56866","0","-28.32895","18","16.96045","17.48023","60.12421","32.46708","92.59129","78.81863","78.81863","7.8375",
"02.02.2002 13:00:00","0","2.325987","-21.03161","36.49968","-0.2611758","72.64551","32.46708","96.19874","35.71319","17.17571","0","-70.222","18","17.0404","17.5202","96.19874","32.46708","128.6658","85.46531","85.46531","8.475",
"02.02.2002 14:00:00","0","2.817755","-19.00679","35.60802","-0.2611322","70.13831","32.46708","120.2484","44.64148","17.1384","0","-99.52226","18","17.13504","17.56752","120.2484","32.46708","152.7155","82.51566","82.51566","8.95",
"02.02.2002 15:00:00","0","2.798926","-17.31395","36.01897","-0.257613","63.75903","32.46708","120.2484","44.64148","13.96943","0","-101.9375","18","17.1718","17.5859","120.2484","32.46708","152.7155","75.01062","75.01062","9.1625",
"02.02.2002 16:00:00","0","2.319211","-19.01304","36.26093","-0.2575568","57.66795","32.46708","96.19874","35.71319","11.51867","0","-74.32914","18","17.1489","17.57445","96.19874","32.46708","128.6658","67.84465","67.84465","9.2",
"02.02.2002 17:00:00","0","2.310856","-19.01748","35.19801","-0.2648677","62.76616","32.46708","96.19874","35.71319","3.948781","0","-72.93712","18","17.08149","17.54075","96.19874","32.46708","128.6658","73.84254","73.84254","8.95",
"02.02.2002 18:00:00","0","2.301059","-19.48563","33.68055","-0.2745759","72.0666","32.46708","96.19874","35.71319","0.276524","0","-71.4548","18","17.0325","17.51625","96.19874","32.46708","128.6658","84.78423","84.78423","8.425",
"02.02.2002 19:00:00","0","1.549342","-21.19965","33.44295","-0.2746906","49.83731","64.93415","60.12421","22.32074","0","0","-44.89866","18","17.0597","17.52985","60.12421","64.93415","125.0584","58.63213","58.63213","7.8875",
"02.02.2002 20:00:00","0","1.564148","-23.552","33.62639","-0.2719951","56.96769","64.93415","60.12421","22.32074","0","0","-43.0359","18","17.08581","17.54291","60.12421","64.93415","125.0584","67.02081","67.02081","7.325",
"02.02.2002 21:00:00","0","1.571911","-25.52938","33.2729","-0.2714537","64.11123","64.93415","60.12421","22.32074","0","0","-41.50046","18","17.10806","17.55403","60.12421","64.93415","125.0584","75.42498","75.42498","6.725",
"02.02.2002 22:00:00","0","1.581362","-27.74294","32.49758","-0.2722196","71.52036","64.93415","60.12421","22.32074","0","0","-39.67686","18","17.12832","17.56416","60.12421","64.93415","125.0584","84.14159","84.14159","6.125",
"02.02.2002 23:00:00","-0.709799","0.8050882","-24.20445","34.66268","-0.3889243","11.95436","0","24.04968","9.413587","0","1.567378","-30.357","16.46437","16.78629","16.62533","24.04969","0","24.04969","14.06395","14.06395","5.5875",
"03.02.2002","-0.00001","0.7993141","-24.41898","35.28294","-0.4949704","34.2787","0","24.04968","9.667941","0","3.548097","-10.62119","16","16.49117","16.24559","24.04969","0","24.04969","40.32788","40.32788","4.9625",
"03.02.2002 01:00:00","0","0.8086223","-26.48369","37.30591","-0.4995205","40.89548","0","24.04968","9.667961","0","6.397004","-9.030922","16","16.34753","16.17377","24.04969","0","24.04969","48.11233","48.11233","4.3875",
"03.02.2002 02:00:00","0","0.820125","-28.6542","38.64541","-0.5006676","47.02012","0","24.04968","9.667961","0","8.777925","-7.155133","16","16.25076","16.12538","24.04969","0","24.04969","55.31779","55.31779","3.8875",
"03.02.2002 03:00:00","0","0.8334205","-31.24672","38.36046","-0.5055829","53.37524","0","24.04968","9.667961","0","11.24069","-5.341864","16","16.17261","16.08631","24.04969","0","24.04969","62.7944","62.7944","3.325",
"03.02.2002 04:00:00","0","0.8405859","-32.9708","37.11183","-0.5142717","58.07977","0","24.04968","9.667961","0","12.95203","-3.888317","16","16.10622","16.05311","24.04969","0","24.04969","68.32914","68.32914","2.9125",
"03.02.2002 05:00:00","-0.061258","0.8814302","-42.86301","32.19157","-0.3795955","120.3529","0","24.04968","9.113213","0","72.20533","-12.11748","18.03532","16.17903","17.10718","24.04969","0","24.04969","141.5916","141.5916","2.6125",
"03.02.2002 06:00:00","0","1.646134","-44.04254","32.16433","-0.3166516","136.3855","64.93415","60.12421","22.32074","0","10.27992","-20.19034","18","16.52304","17.26152","60.12421","64.93415","125.0584","160.4535","160.4535","2.375",
"03.02.2002 07:00:00","0","2.409436","-45.07714","32.1608","-0.3078452","199.8308","32.46708","96.19874","35.71319","0","2.000858","-39.23065","18","16.64914","17.32457","96.19874","32.46708","128.6658","235.095","235.095","2.175",
"03.02.2002 08:00:00","0","2.916766","-45.43631","32.08263","-0.3013986","233.3193","32.46708","120.2484","44.64148","0.944304","0","-64.41296","18","16.74695","17.37347","120.2484","32.46708","152.7155","274.4933","274.4933","2.1",
"03.02.2002 09:00:00","0","2.911319","-43.90556","32.44211","-0.2922089","223.2917","32.46708","120.2484","44.64148","7.926894","0","-68.63206","18","16.86919","17.4346","120.2484","32.46708","152.7155","262.6961","262.6961","2.4125",
"03.02.2002 10:00:00","0","2.393786","-40.35921","33.18822","-0.2832603","172.8476","32.46708","96.19874","35.71319","14.29706","0","-48.56028","18","16.95717","17.47859","96.19874","32.46708","128.6658","203.3501","203.3501","3.225",
"03.02.2002 11:00:00","0","2.883313","-36.15121","32.13593","-0.2770091","178.918","32.46708","120.2484","44.64148","16.42211","0","-80.17","18","17.05874","17.52937","120.2484","32.46708","152.7155","210.4918","210.4918","4.1625",
"03.02.2002 12:00:00","0","1.597041","-31.87027","29.58942","-0.2877263","100.0082","32.46708","60.12421","22.32074","19.41901","2.810641","-23.84992","18","17.06052","17.53026","60.12421","32.46708","92.59129","117.6567","117.6567","5.0625",
"03.02.2002 13:00:00","0","2.342652","-28.93773","29.19972","-0.2849664","119.4884","32.46708","96.19874","35.71319","21.07699","0","-63.52711","18","17.13411","17.56706","96.19874","32.46708","128.6658","140.5746","140.5746","5.775",
"03.02.2002 14:00:00","0","2.842365","-27.46943","28.4255","-0.2825665","129.1808","32.46708","120.2484","44.64148","19.31035","0","-91.83515","18","17.20446","17.60223","120.2484","32.46708","152.7155","151.9774","151.9774","6.1875",
"03.02.2002 15:00:00","0","2.840161","-26.92071","27.45813","-0.2834584","124.5953","32.46708","120.2484","44.64148","17.74933","0","-93.09381","18","17.24078","17.62039","120.2484","32.46708","152.7155","146.5827","146.5827","6.3625",
"03.02.2002 16:00:00","0","2.336933","-27.21406","26.71973","-0.2897099","108.0585","32.46708","96.19874","35.71319","13.65327","0","-66.43639","18","17.20109","17.60055","96.19874","32.46708","128.6658","127.1277","127.1277","6.3375",
"03.02.2002 17:00:00","0","2.346214","-28.86576","26.61934","-0.2957861","116.7323","32.46708","96.19874","35.71319","5.910306","0","-62.98931","18","17.12159","17.56079","96.19874","32.46708","128.6658","137.3321","137.3321","5.9875",
"03.02.2002 18:00:00","0","2.353765","-30.94357","26.13449","-0.3022205","128.7433","32.46708","96.19874","35.71319","0.4138304","0","-59.36012","18","17.04822","17.52411","96.19874","32.46708","128.6658","151.4627","151.4627","5.425",
"03.02.2002 19:00:00","0","1.60806","-33.97946","25.24933","-0.3044065","93.15325","64.93415","60.12421","22.32074","0","0.2222393","-31.37925","18","17.0615","17.53075","60.12421","64.93415","125.0584","109.592","109.592","4.7",
"03.02.2002 20:00:00","0","1.62112","-37.4119","24.35314","-0.3065207","103.7054","64.93415","60.12421","22.32074","0","2.28267","-30.33398","18","17.08049","17.54025","60.12421","64.93415","125.0584","122.0063","122.0063","3.9",
"03.02.2002 21:00:00","0","1.633554","-40.759","23.54627","-0.3086203","113.6792","64.93415","60.12421","22.32074","0","4.669839","-29.61028","18","17.09553","17.54776","60.12421","64.93415","125.0584","133.7402","133.7402","3.1625",
"03.02.2002 22:00:00","0","1.646032","-44.30609","23.3089","-0.3095089","124.1618","64.93415","60.12421","22.32074","0","7.197578","-28.79101","18","17.10913","17.55457","60.12421","64.93415","125.0584","146.0727","146.0727","2.4",
"03.02.2002 23:00:00","-0.634373","0.8703063","-39.87512","26.32681","-0.4410805","39.75206","0","24.04968","9.473969","0","11.75593","-26.54734","16.25157","16.74096","16.49627","24.04969","0","24.04969","46.76714","46.76714","1.6625",
"04.02.2002","-0.000012","0.877506","-42.34504","27.1349","-0.5254058","67.61669","0","24.04968","9.667951","0","16.7869","-5.622936","16","16.4406","16.2203","24.04969","0","24.04969","79.54905","79.54905","0.9",
"04.02.2002 01:00:00","0","0.8956859","-46.74412","27.21648","-0.5349951","78.79821","0","24.04968","9.667961","0","23.1936","-3.818061","16","16.28959","16.1448","24.04969","0","24.04969","92.70378","92.70378","0.1",
"04.02.2002 02:00:00","0","0.9156423","-51.97887","26.55357","-0.5443359","89.95247","0","24.04968","9.667961","0","30.02717","-2.942517","16","16.18193","16.09097","24.04969","0","24.04969","105.8264","105.8264","-0.825",
"04.02.2002 03:00:00","0","0.9317988","-57.01841","25.75104","-0.5527694","100.5221","0","24.04968","9.667961","0","36.33195","-2.15677","16","16.09476","16.04738","24.04969","0","24.04969","118.2614","118.2614","-1.7625",
"04.02.2002 04:00:00","0","0.9418336","-60.49442","24.45386","-0.5620583","108.1953","0","24.04968","9.667961","0","40.88918","-1.444591","16","16.01873","16.00937","24.04969","0","24.04969","127.2886","127.2886","-2.4125",
"04.02.2002 05:00:00","0","0.9596251","-64.66673","23.35165","-0.5711978","116.0271","0","24.04968","9.667961","0","46.12961","-0.720081","16","15.94547","15.97274","24.04969","0","24.04969","136.5025","136.5025","-2.9125",
"04.02.2002 06:00:00","0","0.9609786","-66.35622","22.72829","-0.5780167","120.8605","0","24.04968","9.667961","0","48.73373","-0.1154236","16","15.8799","15.93995","24.04969","0","24.04969","142.1888","142.1888","-3.35",
"04.02.2002 07:00:00","0","0.9602705","-67.63658","22.01672","-0.5845473","125.0536","0","24.04968","9.667961","0","51.33533","0","16","15.81756","15.90878","24.04969","0","24.04969","147.1219","147.1219","-3.75",
"04.02.2002 08:00:00","0","0.9673544","-69.42939","21.33361","-0.5906753","128.9205","0","24.04968","9.667961","1.884302","54.41091","0","16","15.76429","15.88214","24.04969","0","24.04969","151.6712","151.6712","-3.9625",
"04.02.2002 09:00:00","0","0.9609612","-67.33249","20.98461","-0.587649","123.7769","0","24.04968","9.667961","14.71439","50.52677","0","16","15.82815","15.91408","24.04969","0","24.04969","145.6199","145.6199","-3.625",
"04.02.2002 10:00:00","0","0.9416245","-61.92413","20.84434","-0.5863001","114.5651","0","24.04968","9.667961","18.29971","44.24928","0","16","15.85749","15.92875","24.04969","0","24.04969","134.7825","134.7825","-2.8375",
"04.02.2002 11:00:00","0","0.9230468","-56.28565","20.94159","-0.5844217","104.7551","0","24.04968","9.667961","22.37242","38.03052","0","16","15.88152","15.94076","24.04969","0","24.04969","123.2413","123.2413","-1.875",
"04.02.2002 12:00:00","0.000257","0.9472605","-56.60319","21.03673","-0.586154","102.5253","0","24.04968","9.66796","22.95615","39.06476","0","16.00006","15.85196","15.92601","24.04969","0","24.04969","120.6179","120.6179","-1",
"04.02.2002 13:00:00","0","0.9224759","-51.35331","21.25431","-0.5845559","94.35169","0","24.04968","9.667961","27.48549","33.4051","0","16","15.86654","15.93327","24.04969","0","24.04969","111.002","111.002","-0.325",
"04.02.2002 14:00:00","0","0.9009163","-47.28344","21.73083","-0.5831296","88.40034","0","24.04968","9.667961","28.39568","29.21144","0","16","15.86868","15.93434","24.04969","0","24.04969","104.0004","104.0004","0.15",
"04.02.2002 15:00:00","0","0.8946202","-45.90758","22.30852","-0.5837651","87.20633","0","24.04968","9.667961","25.58086","28.81676","0","16","15.82829","15.91414","24.04969","0","24.04969","102.5957","102.5957","0.3625",
"04.02.2002 16:00:00","0","0.8926562","-46.11312","22.35744","-0.58946","90.14364","0","24.04968","9.667961","18.90776","31.19822","0","16","15.73913","15.86957","24.04969","0","24.04969","106.0513","106.0513","0.2125",
"04.02.2002 17:00:00","0","0.9016557","-48.62856","22.58911","-0.5987325","97.87214","0","24.04968","9.667961","9.842554","37.08959","0","16","15.60459","15.80229","24.04969","0","24.04969","115.1437","115.1437","-0.275",
"04.02.2002 18:00:00","0","0.9168965","-52.72078","23.21313","-0.6077939","108.6866","0","24.04968","9.667961","0.7311035","45.18657","0","16","15.4452","15.7226","24.04969","0","24.04969","127.8665","127.8665","-1",
"04.02.2002 19:00:00","0","0.9214946","-54.62093","23.64201","-0.6123483","114.287","0","24.04968","9.667961","0","49.20644","0","16","15.35368","15.67684","24.04969","0","24.04969","134.4553","134.4553","-1.425",
"04.02.2002 20:00:00","0","0.9229125","-55.43088","23.69406","-0.6159706","117.1022","0","24.04968","9.667961","0","51.27964","0","16","15.29506","15.64753","24.04969","0","24.04969","137.7673","137.7673","-1.625",
"04.02.2002 21:00:00","0","0.9252532","-56.36772","23.72596","-0.6192565","119.7874","0","24.04968","9.667961","0","53.21116","0","16","15.24732","15.62366","24.04969","0","24.04969","140.9263","140.9263","-1.825",
"04.02.2002 22:00:00","0","0.9298642","-57.61857","23.63572","-0.6222211","122.6905","0","24.04968","9.667961","0","55.39042","0","16","15.20257","15.60128","24.04969","0","24.04969","144.3418","144.3418","-2.025",
"04.02.2002 23:00:00","0","0.9325437","-58.62442","23.08504","-0.6268999","125.2278","0","24.04968","9.667961","0","57.17961","0","16","15.16085","15.58042","24.04969","0","24.04969","147.3268","147.3268","-2.225",
"05.02.2002","0","0.9342741","-59.50484","22.90968","-0.6304111","127.5864","0","24.04968","9.667961","0","58.79246","0","16","15.12094","15.56047","24.04969","0","24.04969","150.1016","150.1016","-2.425",
"05.02.2002 01:00:00","0","0.9323543","-59.07961","22.7583","-0.6337253","127.6911","0","24.04968","9.667961","0","59.07841","0","16","15.08181","15.5409","24.04969","0","24.04969","150.2248","150.2248","-2.375",
"05.02.2002 02:00:00","0","0.9269688","-57.50542","22.849","-0.6361989","125.8503","0","24.04968","9.667961","0","58.21782","0","16","15.04257","15.52129","24.04969","0","24.04969","148.0591","148.0591","-2.1125",
"05.02.2002 03:00:00","0","0.9326685","-57.50701","22.91873","-0.639132","125.9448","0","24.04968","9.667961","0","59.19322","0","16","14.99739","15.49869","24.04969","0","24.04969","148.1703","148.1703","-1.875",
"05.02.2002 04:00:00","0","0.9437431","-58.31557","23.21227","-0.6414713","127.0535","0","24.04968","9.667961","0","61.04042","0","16","14.95134","15.47567","24.04969","0","24.04969","149.4747","149.4747","-1.675",
"05.02.2002 05:00:00","0","0.9292298","-55.96094","23.6775","-0.6429576","125.0553","0","24.04968","9.667961","0","59.54024","0","16","14.91019","15.45509","24.04969","0","24.04969","147.1238","147.1238","-1.5375",
"05.02.2002 06:00:00","0","0.9175605","-53.92023","24.19333","-0.6437975","123.2704","0","24.04968","9.667961","0","58.37117","0","16","14.86941","15.43471","24.04969","0","24.04969","145.024","145.024","-1.375",
