"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","ac/h","kW","%","","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","°C",
"07.02.2002 11:00:00","-5.787892","1.095722","-90.14519","27.65799","-0.2485063","239.1099","79.69263","16.91675","8.643223","136.7169","68.85242","47.02146","-47.76643","20.40051","18.97053","19.68552","25.55997","79.69263","288.5164","281.3058","281.3058","183.2637","2.6875",
"07.02.2002 12:00:00","-5.550804","0.7376372","-80.08576","27.70753","-0.2178364","149.7598","79.69263","8.458376","8.643223","75.72444","78.63351","46.3664","-22.22203","20.40051","19.31459","19.85755","17.1016","79.69263","229.2541","176.188","176.188","132.4599","3.7875",
"07.02.2002 13:00:00","-5.943604","0.4827141","-71.41434","26.8718","-0.1950056","98.09071","79.69263","4.229188","4.321611","32.82138","83.90934","53.58817","-9.346496","20.43432","19.58496","20.00964","8.5508","79.69263","109.4815","115.4008","115.4008","21.23802","4.825",
"07.02.2002 14:00:00","-6.516473","0.7000567","-65.32876","26.34546","-0.1662167","104.8015","79.69263","8.458376","6.482417","73.82591","85.211","26.42664","-29.90723","20.47922","19.87927","20.17924","14.94079","79.69263","223.5513","123.2959","123.2959","128.9178","5.6375",
"07.02.2002 15:00:00","-6.90403","1.052763","-62.02097","27.03047","-0.1336649","129.2726","79.69263","16.91675","8.643223","136.5222","75.48936","19.08095","-85.27099","20.50661","20.15681","20.33171","25.55997","79.69263","288.5164","152.0854","152.0854","183.2637","6.0875",
"07.02.2002 16:00:00","-7.180006","1.053151","-62.1021","27.70042","-0.117488","128.5607","79.69263","16.91675","8.643223","136.4896","49.41212","19.92685","-87.11398","20.52081","20.2448","20.38281","25.55997","79.69263","288.5164","151.2478","151.2478","183.2637","6.075",
"07.02.2002 17:00:00","-7.886143","0.5204868","-65.56407","27.35713","-0.1263231","83.93664","79.69263","4.229188","4.321611","42.74897","17.19116","36.4138","-13.70897","20.55013","20.08349","20.31681","8.5508","79.69263","199.4653","98.74899","98.74899","111.2219","5.625",
"07.02.2002 18:00:00","-10.74883","0.3291779","-67.36095","27.61506","-0.2249379","40.27864","35.28617","2.114594","2.160806","8.01151","1.071858","33.86648","-4.320286","19.66176","19.73886","19.70031","4.275399","35.28617","99.34349","47.38664","47.38664","59.78193","4.9",
"07.02.2002 19:00:00","-12.55207","0.3350768","-68.43978","27.05182","-0.378854","43.45629","42.44989","2.114594","1.080403","10.04547","0","32.67213","0","18.74375","19.42837","19.08606","3.194996","42.44989","135.6287","51.12505","51.12505","89.98384","4.225",
"07.02.2002 20:00:00","-8.932364","0.3381341","-71.04003","25.84388","-0.4787229","50.28989","17.90931","2.114594","1.080403","10.04546","0","39.08901","0","18.29105","19.13667","18.71386","3.194996","17.90931","111.0881","59.16457","59.16457","89.98384","3.6875",
"07.02.2002 21:00:00","-7.349309","0.3419203","-74.20504","24.33275","-0.5427839","57.38361","17.90931","2.114594","1.080403","10.04546","0","45.78602","0","18.09137","18.89305","18.49221","3.194996","17.90931","111.0881","67.51013","67.51013","89.98384","3.1875",
"07.02.2002 22:00:00","-6.609926","0.3298901","-78.15607","23.28186","-0.5855161","62.08853","17.90931","2.114594","1.080403","6.278413","0","54.56301","0","17.95008","18.68437","18.31723","3.194996","17.90931","77.34421","73.04533","73.04533","56.2399","2.625",
"07.02.2002 23:00:00","-5.928736","0.3347045","-82.03096","22.37181","-0.6232741","68.44289","17.90931","2.114594","1.080403","6.278413","0","60.65163","0","17.82954","18.50031","18.16493","3.194996","17.90931","77.34421","80.52105","80.52105","56.2399","2.0875",
"08.02.2002","-7.939115","0.3006445","-78.19012","22.37939","-0.6706477","13.9432","0","2.114594","1.080403","0","0","13.94277","0","17.36795","18.26746","17.8177","3.194996","0","3.194996","16.40376","16.40376","0","1.5875",
"08.02.2002 01:00:00","-9.842985","0.2915625","-74.01771","22.6349","-0.7448745","34.24268","0","2.114594","1.080403","0","0","34.2776","0","16.8384","17.98668","17.41254","3.194996","0","3.194996","40.28551","40.28551","0","0.9",
"08.02.2002 02:00:00","-9.277392","0.2969062","-78.34312","22.45438","-0.7871243","52.02454","0","2.114594","1.080403","0","0","52.02454","0","16.67589","17.74847","17.21218","3.194996","0","3.194996","61.20533","61.20533","0","0.1625",
"08.02.2002 03:00:00","-8.49466","0.3102891","-87.61122","22.44141","-0.8151549","66.66514","0","2.114594","1.080403","0","0","66.66514","0","16.59026","17.54357","17.06691","3.194996","0","3.194996","78.42957","78.42957","0","-0.9125",
"08.02.2002 04:00:00","-7.505626","0.3158858","-91.42928","22.98943","-0.8397165","73.52066","0","2.114594","1.080403","0","0","73.52066","0","16.50735","17.36769","16.93752","3.194996","0","3.194996","86.49488","86.49488","0","-1.3375",
"08.02.2002 05:00:00","-6.721772","0.3208334","-94.00308","23.51916","-0.8586562","79.57047","0","2.114594","1.080403","0","0","79.57063","0","16.45302","17.21117","16.83209","3.194996","0","3.194996","93.61232","93.61232","0","-1.55",
"08.02.2002 06:00:00","-12.78665","0.3648953","-120.6905","19.83059","-0.5900217","261.8923","0","2.114594","1.080403","0","0","252.6044","0","19.51469","17.28018","18.39743","3.194996","0","3.194996","308.1086","308.1086","0","-1.8875",
"08.02.2002 07:00:00","-7.306963","0.3771758","-137.8046","18.54258","-0.4349862","320.5789","0","2.114594","1.080403","0","0","311.2617","0","20.3021","17.526","18.91405","3.194996","0","3.194996","377.1516","377.1516","0","-2.25",
"08.02.2002 08:00:00","-6.69208","0.5868044","-140.7142","19.21461","-0.3846626","269.5657","79.69263","4.229188","2.160806","37.31844","0.5274071","187.63","0","20.40051","17.87395","19.13723","6.389994","79.69263","160.0185","317.1361","317.1361","73.93589","-2.4625",
"08.02.2002 09:00:00","-6.733061","0.7835149","-139.6401","21.34842","-0.3505275","301.4556","79.69263","8.458376","4.321611","72.1255","5.215352","142.2071","0","20.40051","18.15431","19.27741","12.77999","79.69263","217.8484","354.6537","354.6537","125.3758","-2.375",
"08.02.2002 10:00:00","-6.720769","1.138406","-137.0511","23.89178","-0.3107951","371.6427","79.69263","16.91675","6.482417","134.9174","13.2564","93.73537","-20.20321","20.40051","18.45454","19.42753","23.39917","79.69263","282.8135","437.2267","437.2267","179.7217","-2.175",
"08.02.2002 11:00:00","-6.691652","1.151337","-134.4557","25.38508","-0.2762481","356.1993","79.69263","16.91675","8.643223","136.7169","24.17308","86.0831","-30.51126","20.40051","18.73452","19.56752","25.55997","79.69263","288.5164","419.058","419.058","183.2637","-1.9125",
"08.02.2002 12:00:00","-6.658597","0.8063881","-132.6931","25.42104","-0.2614472","263.0351","79.69263","8.458376","8.643223","75.72444","24.35324","107.2849","-10.77353","20.40051","18.88038","19.64045","17.1016","79.69263","229.2541","309.4531","309.4531","132.4599","-1.7375",
"08.02.2002 13:00:00","-6.624293","0.5628318","-131.0659","24.27541","-0.2493553","198.5154","79.69263","4.229188","4.321611","32.83949","49.73443","128.8735","-5.279764","20.40051","19.07735","19.73893","8.5508","79.69263","109.4815","233.5475","233.5475","21.23802","-1.575",
"08.02.2002 14:00:00","-6.479083","0.7807544","-123.6635","23.32698","-0.1978224","211.7846","79.69263","8.458376","6.482417","73.92496","134.5109","77.42194","-20.14609","20.40051","19.77206","20.08629","14.94079","79.69263","223.5513","249.1584","249.1584","128.9178","-0.875",
"08.02.2002 15:00:00","-6.325923","1.129561","-115.5004","24.00228","-0.1439005","252.8444","79.69263","16.91675","8.643223","136.7169","146.0637","48.26217","-71.52774","20.40051","20.36356","20.38204","25.55997","79.69263","288.5164","297.464","297.464","183.2637","-0.0625",
"08.02.2002 16:00:00","-6.264158","1.125713","-111.8659","24.62022","-0.1069885","233.9746","79.69263","16.91675","8.643223","136.7169","132.1315","44.61085","-81.65581","20.40073","20.71007","20.5554","25.55997","79.69263","288.5164","275.2642","275.2642","183.2637","0.325",
"08.02.2002 17:00:00","-7.834928","0.5886831","-112.9061","23.88824","-0.1159712","139.1619","79.69263","4.229188","4.321611","42.83662","57.43584","71.1584","-14.91539","20.4712","20.51897","20.49509","8.5508","79.69263","199.4653","163.7199","163.7199","111.2219","0.275",
"08.02.2002 18:00:00","-12.42204","0.3911924","-110.544","24.25192","-0.2506597","68.75848","35.28617","2.114594","2.160806","8.047418","1.656848","59.84371","-5.491616","19.29524","19.93086","19.61305","4.275399","35.28617","99.34349","80.89233","80.89233","59.78193","-0.175",
"08.02.2002 19:00:00","-14.77133","0.4037199","-113.5174","23.966","-0.428491","81.62839","42.44989","2.114594","1.080403","10.04546","0","67.01901","0","18.49531","19.49499","18.99515","3.194996","42.44989","135.6287","96.0334","96.0334","89.98384","-0.65",
"08.02.2002 20:00:00","-10.06858","0.405003","-115.6694","23.18077","-0.5162598","92.25249","17.90931","2.114594","1.080403","10.04546","0","77.32291","0","18.05839","19.15677","18.60758","3.194996","17.90931","111.0881","108.5323","108.5323","89.98384","-1.05",
"08.02.2002 21:00:00","-8.295496","0.4017134","-116.8207","22.21424","-0.5760309","100.2454","17.90931","2.114594","1.080403","10.04546","0","85.00026","0","17.9122","18.88222","18.39721","3.194996","17.90931","111.0881","117.9358","117.9358","89.98384","-1.45",
"08.02.2002 22:00:00","-7.197659","0.3921754","-121.768","21.51603","-0.6110638","106.9484","17.90931","2.114594","1.080403","6.278413","0","97.22659","0","17.82356","18.6549","18.23923","3.194996","17.90931","77.34421","125.8216","125.8216","56.2399","-1.85",
"08.02.2002 23:00:00","-6.107987","0.4013109","-127.3103","20.73938","-0.6450512","115.8455","17.90931","2.114594","1.080403","6.278413","0","105.9264","0","17.72991","18.45757","18.09374","3.194996","17.90931","77.34421","136.2887","136.2887","56.2399","-2.25",
"09.02.2002","-9.428963","0.3554805","-115.8451","20.95255","-0.7013839","36.76469","0","2.114594","1.080403","0","0","36.78112","0","17.11262","18.19734","17.65498","3.194996","0","3.194996","43.25257","43.25257","0","-2.65",
"09.02.2002 01:00:00","-10.25094","0.3394496","-107.4168","20.52714","-0.7823741","83.42965","0","2.114594","1.080403","0","0","83.42965","0","16.65533","17.89624","17.27578","3.194996","0","3.194996","98.15253","98.15253","0","-2.925",
"09.02.2002 02:00:00","-9.323834","0.3382173","-107.768","19.76889","-0.8142036","84.21215","0","2.114594","1.080403","0","0","84.21215","0","16.59087","17.66302","17.12695","3.194996","0","3.194996","99.07312","99.07312","0","-3.0625",
"09.02.2002 03:00:00","-8.352889","0.3403538","-109.3277","19.29807","-0.842709","90.02434","0","2.114594","1.080403","0","0","90.02434","0","16.51994","17.45437","16.98716","3.194996","0","3.194996","105.911","105.911","0","-3.225",
"09.02.2002 04:00:00","-7.361666","0.340936","-110.2691","18.9777","-0.869069","94.94819","0","2.114594","1.080403","0","0","94.94823","0","16.45467","17.26995","16.86231","3.194996","0","3.194996","111.7038","111.7038","0","-3.3625",
"09.02.2002 05:00:00","-6.63129","0.3411583","-111.6569","19.12821","-0.8884476","100.7708","0","2.114594","1.080403","0","0","100.7708","0","16.41986","17.10879","16.76432","3.194996","0","3.194996","118.5539","118.5539","0","-3.5875",
"09.02.2002 06:00:00","-15.35762","0.3583048","-127.4657","16.28115","-0.6157615","276.5133","0","2.114594","1.080403","0","0","267.0014","0","19.50917","17.18685","18.34801","3.194996","0","3.194996","325.3098","325.3098","0","-3.6375",
"09.02.2002 07:00:00","-8.037739","0.3817772","-147.6204","15.46167","-0.4582638","338.4467","0","2.114594","1.080403","0","0","328.717","0","20.29589","17.43729","18.86659","3.194996","0","3.194996","398.1727","398.1727","0","-3.6",
"09.02.2002 08:00:00","-6.901049","0.5973275","-151.6875","16.83087","-0.4044423","290.8665","79.69263","4.229188","2.160806","37.31844","0.3069094","204.8775","0","20.40051","17.78675","19.09363","6.389994","79.69263","160.0185","342.1959","342.1959","73.93589","-3.6",
"09.02.2002 09:00:00","-6.809185","0.8167856","-159.5742","19.7043","-0.3674711","336.3788","79.69263","8.458376","4.321611","72.1255","3.030694","169.1223","0","20.40051","18.04755","19.22403","12.77999","79.69263","217.8484","395.7397","395.7397","125.3758","-3.5375",
"09.02.2002 10:00:00","-6.78812","1.196461","-166.5179","22.40125","-0.3289941","425.0885","79.69263","16.91675","6.482417","134.9174","6.827844","117.6062","-6.057719","20.40051","18.31259","19.35655","23.39917","79.69263","282.8135","500.1041","500.1041","179.7217","-3.375",
"09.02.2002 11:00:00","-6.924492","1.197175","-159.2246","23.59789","-0.3006197","408.5174","79.69263","16.91675","8.643223","136.7169","10.46451","109.9064","-18.53963","20.40051","18.5352","19.46786","25.55997","79.69263","288.5164","480.6087","480.6087","183.2637","-3.175",
"09.02.2002 12:00:00","-6.773614","0.8491419","-156.6809","23.45237","-0.2892388","308.4472","79.69263","8.458376","8.643223","75.72444","12.77915","139.0293","-6.629245","20.40051","18.65504","19.52777","17.1016","79.69263","229.2541","362.879","362.879","132.4599","-3.0375",
"09.02.2002 13:00:00","-6.784035","0.6095222","-156.5305","22.06162","-0.283847","242.55","79.69263","4.229188","4.321611","32.83949","30.81847","165.4856","-2.081912","20.40051","18.78254","19.59153","8.5508","79.69263","109.4815","285.3529","285.3529","21.23802","-2.875",
"09.02.2002 14:00:00","-6.682299","0.8055116","-139.0264","20.78686","-0.2471777","252.2072","79.69263","8.458376","6.482417","73.92496","99.67213","101.765","-11.89465","20.40051","19.32941","19.86496","14.94079","79.69263","223.5513","296.7143","296.7143","128.9178","-1.9875",
"09.02.2002 15:00:00","-6.497028","1.144491","-126.0946","21.81222","-0.207104","297.9973","79.69263","16.91675","8.643223","136.7169","96.2932","62.72813","-53.89431","20.40051","19.75646","20.07849","25.55997","79.69263","288.5164","350.5851","350.5851","183.2637","-1.0625",
"09.02.2002 16:00:00","-6.437922","1.14125","-124.0465","23.6223","-0.1769362","286.7792","79.69263","16.91675","8.643223","136.7169","80.02485","59.90255","-60.69615","20.40051","19.9847","20.19261","25.55997","79.69263","288.5164","337.3872","337.3872","183.2637","-0.925",
"09.02.2002 17:00:00","-6.391912","0.5992392","-121.9506","24.77741","-0.1746054","167.6107","79.69263","4.229188","4.321611","42.88437","38.80826","92.71983","-11.84804","20.40114","19.88997","20.14556","8.5508","79.69263","199.4653","197.189","197.189","111.2219","-0.6875",
"09.02.2002 18:00:00","-12.38332","0.3937037","-113.3525","26.31497","-0.3301901","80.20592","35.28617","2.114594","2.160806","8.077735","1.975646","67.66437","-2.230734","18.92064","19.4339","19.17727","4.275399","35.28617","99.34349","94.35992","94.35992","59.78193","-0.75",
"09.02.2002 19:00:00","-14.40787","0.3940761","-111.5921","26.16096","-0.4801548","92.02737","42.44989","2.114594","1.080403","10.04546","0","77.14747","0","18.28764","19.07876","18.6832","3.194996","42.44989","135.6287","108.2675","108.2675","89.98384","-0.9625",
"09.02.2002 20:00:00","-9.250914","0.3929182","-111.8642","25.73895","-0.5560109","96.97346","17.90931","2.114594","1.080403","10.04546","0","81.96823","0","17.94221","18.78968","18.36595","3.194996","17.90931","111.0881","114.0864","114.0864","89.98384","-1.125",
"09.02.2002 21:00:00","-6.743281","0.393278","-112.7681","25.27349","-0.6041979","103.4437","17.90931","2.114594","1.080403","10.04546","0","88.3327","0","17.8056","18.55606","18.18083","3.194996","17.90931","111.0881","121.6985","121.6985","89.98384","-1.2625",
"09.02.2002 22:00:00","-5.608361","0.3761454","-113.3563","24.71183","-0.637104","105.0077","17.90931","2.114594","1.080403","6.278413","0","95.51469","0","17.72973","18.36006","18.0449","3.194996","17.90931","77.34421","123.5384","123.5384","56.2399","-1.3625",
"09.02.2002 23:00:00","-4.688191","0.3770988","-114.6105","24.1919","-0.6643697","109.361","17.90931","2.114594","1.080403","6.278413","0","99.78821","0","17.66191","18.1902","17.92606","3.194996","17.90931","77.34421","128.66","128.66","56.2399","-1.525",
"10.02.2002","-7.847875","0.3359616","-104.43","24.63827","-0.7152706","32.58513","0","2.114594","1.080403","0","0","32.60092","0","17.07305","17.95138","17.51221","3.194996","0","3.194996","38.33544","38.33544","0","-1.725",
"10.02.2002 01:00:00","-8.796751","0.3217769","-95.57496","24.68833","-0.795835","76.11208","0","2.114594","1.080403","0","0","76.11209","0","16.58534","17.6632","17.12427","3.194996","0","3.194996","89.54364","89.54364","0","-1.8",
"10.02.2002 02:00:00","-7.87415","0.3212323","-95.72215","24.40575","-0.8251423","76.08791","0","2.114594","1.080403","0","0","76.08791","0","16.52046","17.44397","16.98221","3.194996","0","3.194996","89.5152","89.5152","0","-1.8625",
"10.02.2002 03:00:00","-7.019421","0.3214074","-96.29398","24.26053","-0.8495979","80.55229","0","2.114594","1.080403","0","0","80.55235","0","16.45823","17.25778","16.85801","3.194996","0","3.194996","94.76739","94.76739","0","-1.9625",
"10.02.2002 04:00:00","-6.303007","0.3221002","-97.05426","24.10187","-0.8703885","85.77264","0","2.114594","1.080403","0","0","85.77264","0","16.41853","17.09167","16.7551","3.194996","0","3.194996","100.909","100.909","0","-2.0625",
"10.02.2002 05:00:00","-5.893427","0.323622","-97.75259","23.91426","-0.8876059","91.5412","0","2.114594","1.080403","0","0","91.54124","0","16.40051","16.93985","16.67018","3.194996","0","3.194996","107.6955","107.6955","0","-2.1",
"10.02.2002 06:00:00","-14.51081","0.3420525","-113.2667","19.86789","-0.6126188","267.5785","0","2.114594","1.080403","0","0","258.0611","0","19.5086","17.03339","18.27099","3.194996","0","3.194996","314.7982","314.7982","0","-2.1625",
"10.02.2002 07:00:00","-7.636204","0.3671037","-133.5101","18.60439","-0.4538897","328.5448","0","2.114594","1.080403","0","0","319.1581","0","20.30085","17.3054","18.80313","3.194996","0","3.194996","386.5232","386.5232","0","-2.2",
"10.02.2002 08:00:00","-6.596289","0.5812242","-136.8923","19.79922","-0.3987738","275.8044","79.69263","4.229188","2.160806","37.31844","2.020413","194.7325","0","20.40051","17.68052","19.04052","6.389994","79.69263","160.0185","324.4757","324.4757","73.93589","-2.2",
"10.02.2002 09:00:00","-6.550888","0.7729048","-131.4176","22.86067","-0.3512181","293.7271","79.69263","8.458376","4.321611","72.1255","22.13473","138.9896","0","20.40051","18.06733","19.23392","12.77999","79.69263","217.8484","345.5613","345.5613","125.3758","-1.7",
"10.02.2002 10:00:00","-6.398158","1.121817","-121.9429","26.35765","-0.2897775","332.8319","79.69263","16.91675","6.482417","134.9174","55.19674","77.38779","-23.93515","20.40051","18.57446","19.48749","23.39917","79.69263","282.8135","391.567","391.567","179.7217","-0.7125",
"10.02.2002 11:00:00","-6.204441","1.126553","-111.91","27.62267","-0.2410296","290.7925","79.69263","16.91675","8.643223","136.7169","73.09923","61.04974","-40.56888","20.40051","19.02331","19.71191","25.55997","79.69263","288.5164","342.1089","342.1089","183.2637","0.3875",
"10.02.2002 12:00:00","-6.033337","0.7704151","-101.9152","26.47281","-0.2153219","188.2787","79.69263","8.458376","8.643223","75.72444","85.17757","63.53755","-18.31312","20.40051","19.37262","19.88657","17.1016","79.69263","229.2541","221.5043","221.5043","132.4599","1.425",
"10.02.2002 13:00:00","-5.951904","0.5162112","-93.69507","24.78998","-0.2039658","127.341","79.69263","4.229188","4.321611","32.83844","83.32565","74.65615","-9.640622","20.40506","19.60643","20.00575","8.5508","79.69263","109.4815","149.813","149.813","21.23802","2.2375",
"10.02.2002 14:00:00","-5.964199","0.7354455","-88.83387","24.4592","-0.1874098","148.1011","79.69263","8.458376","6.482417","73.91039","75.36398","46.58571","-27.12837","20.41136","19.82233","20.11685","14.94079","79.69263","223.5513","174.2366","174.2366","128.9178","2.75",
"10.02.2002 15:00:00","-5.737733","1.089398","-86.51939","26.36961","-0.1613058","194.7514","79.69263","16.91675","8.643223","136.705","66.04582","35.6327","-77.22061","20.40365","20.04241","20.22303","25.55997","79.69263","288.5164","229.1193","229.1193","183.2637","2.9625",
"10.02.2002 16:00:00","-5.825038","1.094047","-87.58076","28.41805","-0.1359071","193.821","79.69263","16.91675","8.643223","136.7049","50.01082","36.43966","-78.48955","20.40816","20.14217","20.27517","25.55997","79.69263","288.5164","228.0247","228.0247","183.2637","3",
"10.02.2002 17:00:00","-6.988946","0.5586064","-91.01499","27.10968","-0.1449251","121.8454","79.69263","4.229188","4.321611","42.84233","26.4202","60.81388","-12.54921","20.46036","20.01919","20.23977","8.5508","79.69263","199.4653","143.3475","143.3475","111.2219","2.5625",
"10.02.2002 18:00:00","-11.15477","0.3599617","-88.93695","28.46467","-0.2734343","57.17941","35.28617","2.114594","2.160806","8.055079","1.693091","49.31499","-4.934897","19.21018","19.64458","19.42738","4.275399","35.28617","99.34349","67.2699","67.2699","59.78193","1.9875",
"10.02.2002 19:00:00","-12.96469","0.3644202","-89.32728","29.06105","-0.4194548","64.01136","42.44989","2.114594","1.080403","10.04546","0","51.08872","0","18.49528","19.30995","18.90261","3.194996","42.44989","135.6287","75.30747","75.30747","89.98384","1.55",
"10.02.2002 20:00:00","-9.001573","0.3661991","-91.43957","29.13386","-0.4998114","71.1842","17.90931","2.114594","1.080403","10.04546","0","57.95247","0","18.10223","19.02584","18.56403","3.194996","17.90931","111.0881","83.74612","83.74612","89.98384","1.15",
"10.02.2002 21:00:00","-7.38335","0.3697435","-94.41354","28.86839","-0.5545755","77.88159","17.90931","2.114594","1.080403","10.04546","0","64.34109","0","17.91537","18.7887","18.35204","3.194996","17.90931","111.0881","91.6254","91.6254","89.98384","0.75",
"10.02.2002 22:00:00","-6.428609","0.3576063","-98.06623","28.37034","-0.5898238","83.29876","17.90931","2.114594","1.080403","6.278413","0","74.64169","0","17.81874","18.58433","18.20153","3.194996","17.90931","77.34421","97.99854","97.99854","56.2399","0.35",
"10.02.2002 23:00:00","-5.507349","0.3927761","-110.9501","27.83262","-0.6225636","94.60353","17.90931","2.114594","1.080403","6.278415","0","85.75037","0","17.67522","18.40024","18.03773","3.194996","17.90931","77.34421","111.2983","111.2983","56.2399","-0.05",
"11.02.2002","-7.492367","0.3716708","-107.9077","28.28795","-0.6945208","26.70399","0","2.114594","1.080403","0","0","26.71689","0","16.99941","18.14528","17.57235","3.194996","0","3.194996","31.41645","31.41645","0","-0.45",
"11.02.2002 01:00:00","-8.963218","0.3178169","-89.52599","27.79786","-0.7637092","64.99921","0","2.114594","0","0","0","64.99921","0","16.6161","17.86223","17.23916","2.114593","0","2.114593","76.46966","76.46966","0","-0.85",
"11.02.2002 02:00:00","-8.427453","0.3179512","-92.07056","26.79582","-0.7915258","68.50131","0","2.114594","0","0","0","68.50131","0","16.57023","17.63999","17.10511","2.114593","0","2.114593","80.58978","80.58978","0","-1.3125",
"11.02.2002 03:00:00","-7.571481","0.3219487","-95.98979","25.86786","-0.8211245","76.58918","0","2.114594","0","0","0","76.58918","0","16.49843","17.44151","16.96997","2.114593","0","2.114593","90.10492","90.10492","0","-1.8125",
"11.02.2002 04:00:00","-6.755323","0.3254297","-98.76641","24.79542","-0.8491389","83.22036","0","2.114594","0","0","0","83.22036","0","16.43741","17.25726","16.84733","2.114593","0","2.114593","97.90631","97.90631","0","-2.125",
"11.02.2002 05:00:00","-6.13566","0.3287443","-101.2759","23.34255","-0.8749438","90.87346","0","2.114594","0","0","0","90.87362","0","16.40432","17.08555","16.74494","2.114593","0","2.114593","106.91","106.91","0","-2.3875",
"11.02.2002 06:00:00","-6.116343","0.3320337","-103.2776","21.86398","-0.8956585","98.88282","0","2.114594","0","0","0","98.88282","0","16.40051","16.93111","16.66581","2.114593","0","2.114593","116.3327","116.3327","0","-2.5625",
"11.02.2002 07:00:00","1.021179","0.3557852","-123.1187","19.9053","-0.8744711","216.6167","0","2.114594","0","0","0","207.1652","0","17.10007","16.88467","16.99237","2.114593","0","2.114593","254.8432","254.8432","0","-2.725",
"11.02.2002 08:00:00","2.039421","0.5508953","-126.5878","19.6451","-0.85236","179.4811","25.54774","4.229188","0","40.79865","4.845463","121.6455","-7.926071","17.19983","16.98685","17.09334","4.229188","25.54774","100.1708","211.1542","211.1542","70.39386","-2.8",
"11.02.2002 09:00:00","1.981512","0.5611102","-120.0177","20.29142","-0.8342361","161.3761","25.54774","4.229188","0","44.56569","40.91426","101.0324","-9.074501","17.20052","17.20283","17.20168","4.229188","25.54774","133.9147","189.8542","189.8542","104.1378","-2.1125",
"11.02.2002 10:00:00","1.412267","0.5564236","-106.7392","21.15031","-0.7878179","121.3124","25.54774","4.229188","0","47.07705","120.3855","68.71957","-15.67452","17.22312","17.7609","17.49201","4.229188","25.54774","156.4107","142.7205","142.7205","126.6338","-0.7625",
"11.02.2002 11:00:00","0.355516","0.542466","-93.56372","21.85533","-0.7425141","81.41404","25.54774","4.229188","0","47.07705","151.4836","44.70003","-25.64257","17.26914","18.242","17.75557","4.229188","25.54774","156.4107","95.78123","95.78123","126.6338","0.8",
"11.02.2002 12:00:00","-0.640455","0.5163892","-81.50352","22.00864","-0.709744","52.68026","25.54774","4.229188","0","44.55492","149.3703","32.97802","-34.05756","17.33181","18.54185","17.93683","4.229188","25.54774","133.9147","61.97677","61.97677","104.1378","2.275",
"11.02.2002 13:00:00","-1.355043","0.461388","-73.24521","21.55522","-0.6842104","37.17528","25.54774","4.229188","0","34.38853","133.5564","34.64196","-36.02923","17.45088","18.68854","18.06971","4.229188","25.54774","43.93089","43.73562","43.73562","14.15396","3.425",
"11.02.2002 14:00:00","-1.905164","0.4941483","-66.41362","20.96709","-0.6522754","33.07286","25.54774","4.229188","0","44.24266","131.9061","22.14727","-36.65377","17.61042","18.88839","18.24941","4.229188","25.54774","133.9147","38.90924","38.90924","104.1378","4.2375",
"11.02.2002 15:00:00","-2.495807","0.5004687","-63.73985","20.8197","-0.6073724","28.95644","25.54774","4.229188","0","46.44765","137.6081","15.8706","-36.40501","17.8148","19.12231","18.46855","4.229188","25.54774","156.4107","34.0664","34.0664","126.6338","4.625",
"11.02.2002 16:00:00","-2.974716","0.5017691","-64.19017","21.08648","-0.5762188","28.79103","25.54774","4.229188","0","46.24096","125.411","15.71479","-36.75248","17.93579","19.24803","18.59191","4.229188","25.54774","156.4107","33.87181","33.87181","126.6338","4.6375",
"11.02.2002 17:00:00","-3.435198","0.4897955","-66.04065","21.77763","-0.5839641","33.10446","25.54774","4.229188","0","43.77103","77.29208","21.93496","-37.43136","17.86941","19.11061","18.49001","4.229188","25.54774","133.9147","38.94642","38.94642","104.1378","4.1625",
"11.02.2002 18:00:00","-3.300617","0.3218172","-73.17143","21.73481","-0.6494809","48.88569","10.74559","2.114594","0","6.278413","3.481949","41.64964","0","17.68241","18.56658","18.12449","2.114593","10.74559","69.10008","57.51257","57.51257","56.2399","3.2125",
"11.02.2002 19:00:00","-2.606127","0.3530158","-80.60899","20.96191","-0.6986979","62.1872","17.90931","2.114594","0","10.04546","0","49.98932","0","17.53977","18.26076","17.90026","2.114593","17.90931","110.0077","73.16142","73.16142","89.98384","2.425",
"11.02.2002 20:00:00","-1.783005","0.3610938","-85.5781","20.45565","-0.7319662","72.22832","17.90931","2.114594","0","10.04546","0","59.60606","0","17.45608","18.04504","17.75056","2.114593","17.90931","110.0077","84.97449","84.97449","89.98384","1.8875",
"11.02.2002 21:00:00","-0.876738","0.3942273","-97.65263","20.27103","-0.7595921","84.86387","17.90931","2.114594","0","10.04546","0","71.80746","0","17.3402","17.86891","17.60455","2.114593","17.90931","110.0077","99.83985","99.83985","89.98384","1.325",
