"Date/Time","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","Outside Dry-Bulb Temperature",
,"kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","°C",
"19.03.2002 14:00:00","0","0.3929","-1.279728","0","34.42351","-0.15878","0","0","5.678435","2.106298","12.33141","0","-6.04205","18.1115","18.59037","18.35093","5.678435","0","5.678435","0","0","0","11.2875",
"19.03.2002 15:00:00","0","0.394114","-1.185307","0","32.98659","-0.1246721","0","0","5.678435","2.073661","10.92443","0","-5.526475","18.44294","18.68424","18.56359","5.678435","0","5.678435","0","0","0","12.2",
"19.03.2002 16:00:00","0","0.391085","-1.107084","0","32.25806","-0.1198665","0","0","5.678435","2.059536","6.215223","0","-5.391186","18.52859","18.61223","18.57041","5.678435","0","5.678435","0","0","0","12.4375",
"19.03.2002 17:00:00","0","0.390817","-1.111312","0","31.93578","-0.1203248","0","0","5.678435","2.060163","6.879443","0","-5.42239","18.52691","18.63349","18.5802","5.678435","0","5.678435","0","0","0","12.4",
"19.03.2002 18:00:00","0","0.400922","-1.306985","0","31.62249","-0.1203049","0","0","5.678435","2.05979","6.45598","0","-5.522077","18.51512","18.64772","18.58142","5.678435","0","5.678435","0","0","0","12.275",
"19.03.2002 19:00:00","0","0.453882","-2.329488","0","32.01268","-0.1483249","0","0","5.678435","2.076183","0.824229","0","-5.783388","18.2358","18.47648","18.35614","5.678435","0","5.678435","0","0","0","11.7",
"19.03.2002 20:00:00","0","0.447133","-2.397582","0","33.2985","-0.1963155","0","0","5.678435","2.118336","0","0","-6.280686","17.80998","18.33823","18.0741","5.678435","0","5.678435","0","0","0","10.7125",
"19.03.2002 21:00:00","0","0.413094","-1.954831","0","34.81406","-0.2189442","0","0","5.678435","2.138837","0","0","-7.026384","17.61307","18.23893","17.926","5.678435","0","5.678435","0","0","0","9.675",
"19.03.2002 22:00:00","0","0.431027","-2.604618","0","35.69453","-0.24247","0","0","5.678435","2.158759","0","0","-7.737319","17.35263","18.14985","17.75124","5.678435","0","5.678435","0","0","0","8.6125",
"19.03.2002 23:00:00","0","0.438285","-3.032672","0","35.90614","-0.2801059","0","0","5.678435","2.188614","0","0","-8.421575","17.0264","18.04744","17.53692","5.678435","0","5.678435","0","0","0","7.5125",
"20.03.2002","0","0.419145","-2.763453","0","35.59046","-0.310289","0","0","5.678435","2.209073","0","0","-9.15495","16.81936","17.94608","17.38272","5.678435","0","5.678435","0","0","0","6.475",
"20.03.2002 01:00:00","0","0.417861","-2.984595","0","35.54969","-0.335898","0","0","5.678435","2.225886","0","0","-9.958961","16.60432","17.84847","17.22639","5.678435","0","5.678435","0","0","0","5.35",
"20.03.2002 02:00:00","0","0.429169","-3.641976","0","35.52279","-0.3703588","0","0","5.678435","2.25023","0","0","-10.80704","16.30195","17.73701","17.01948","5.678435","0","5.678435","0","0","0","4.0875",
"20.03.2002 03:00:00","0","0.447713","-4.646329","0","35.10904","-0.4102409","1.299507","0","5.678435","2.277287","0","0","-10.40547","16.0214","17.60971","16.81555","5.678435","0","5.678435","1.528832","1.528832","0","2.7875",
"20.03.2002 04:00:00","0","0.451314","-5.082287","0","34.18925","-0.4265302","3.426347","0","5.678435","2.282728","0","0","-9.017702","16","17.50456","16.75228","5.678435","0","5.678435","4.030996","4.030996","0","1.925",
"20.03.2002 05:00:00","0","0.462961","-6.48422","0","29.53789","-0.2903616","26.86831","0","5.678435","2.15174","0","15.01813","-3.939728","18.09018","17.53547","17.81282","5.678435","0","5.678435","31.60977","31.60977","0","1.2625",
"20.03.2002 06:00:00","0","0.937738","-6.238622","0","29.84476","-0.2380827","24.75395","15.33177","14.19609","5.270209","0","0","-13.50144","18","17.78131","17.89065","14.19609","15.33177","29.52786","29.1223","29.1223","0","0.6875",
"20.03.2002 07:00:00","0","1.419967","-6.264558","0","30.25516","-0.2268418","42.22833","7.665887","22.71374","8.432335","1.491111","0","-19.86378","18","17.914","17.957","22.71374","7.665887","30.37963","49.68039","49.68039","0","0.4375",
"20.03.2002 08:00:00","0","1.73935","-5.795816","0","30.60221","-0.1987088","44.93614","7.665887","28.39217","10.54042","9.327076","0","-28.43729","18","18.2858","18.1429","28.39217","7.665887","36.05806","52.86605","52.86605","0","1.4",
"20.03.2002 09:00:00","0","1.74474","-5.368483","0","31.3936","-0.1837192","35.18782","7.665887","28.39217","10.54042","9.840387","0","-30.02368","18","18.4564","18.2282","28.39217","7.665887","36.05806","41.39743","41.39743","0","3.25",
"20.03.2002 10:00:00","0","1.401737","-3.954238","0","31.08975","-0.1511675","16.16307","7.665887","22.71374","8.432335","22.0254","0","-28.93324","18","18.90718","18.45359","22.71374","7.665887","30.37963","19.01538","19.01538","0","5.25",
"20.03.2002 11:00:00","0","1.707823","-2.876439","0","29.42444","-0.1332614","8.67326","7.665887","28.39217","10.54042","24.41133","0","-38.84549","18","19.2421","18.62105","28.39217","7.665887","36.05806","10.20384","10.20384","0","7.25",
"20.03.2002 12:00:00","0","0.894702","-2.294613","0","27.93364","-0.1054394","0","7.665887","14.19609","5.211649","23.50476","0","-20.85557","18.43653","19.37607","18.9063","14.19609","7.665887","21.86197","0","0","0","9",
"20.03.2002 13:00:00","0","1.3701","-1.83058","0","27.00645","-4.453961E-02","0","7.665887","22.71374","8.133106","22.66649","0","-29.99936","18.89661","19.57106","19.23383","22.71374","7.665887","30.37963","0","0","0","10.4125",
"20.03.2002 14:00:00","0","1.689533","-1.574412","0","26.495","-4.687739E-04","0","7.665887","28.39217","9.987782","21.04146","0","-34.81909","19.2777","19.74297","19.51033","28.39217","7.665887","36.05806","0","0","0","11.4",
"20.03.2002 15:00:00","0","1.689661","-1.480066","0","26.30543","3.180984E-02","0","7.665887","28.39217","9.842909","17.37034","0","-33.57838","19.5463","19.81308","19.67969","28.39217","7.665887","36.05806","0","0","0","11.95",
"20.03.2002 16:00:00","0","1.366571","-1.469111","0","26.05725","4.102243E-02","0","7.665887","22.71374","7.816851","13.32812","0","-26.72001","19.65612","19.76674","19.71143","22.71374","7.665887","30.37963","0","0","0","12.1",
"20.03.2002 17:00:00","0","1.368514","-1.574135","0","26.46861","0.0276945","0","7.665887","22.71374","7.847775","9.288073","0","-27.69324","19.49347","19.66723","19.58035","22.71374","7.665887","30.37963","0","0","0","11.6625",
"20.03.2002 18:00:00","0","1.370906","-1.795385","0","27.26894","-1.851439E-02","0","7.665887","22.71374","7.999894","5.44646","0","-29.80735","19.01638","19.5042","19.26029","22.71374","7.665887","30.37963","0","0","0","10.5875",
"20.03.2002 19:00:00","0","0.897935","-2.400072","0","28.0542","-6.288773E-02","0","15.33177","14.19609","5.084329","0.5251516","0","-21.42451","18.79257","19.28791","19.04024","14.19609","15.33177","29.52786","0","0","0","9.1",
"20.03.2002 20:00:00","0","0.903283","-2.747417","0","29.64312","-9.211898E-02","0","15.33177","14.19609","5.150233","0","0","-23.03067","18.41728","19.17202","18.79465","14.19609","15.33177","29.52786","0","0","0","8",
"20.03.2002 21:00:00","0","0.901522","-2.854145","0","31.72519","-0.1244094","0.306492","15.33177","14.19609","5.233284","0","0","-23.92176","18.09253","19.07718","18.58485","14.19609","15.33177","29.52786","0.360579","0.360579","0","7.1375",
"20.03.2002 22:00:00","0","0.905783","-3.184979","0","32.78053","-0.1394485","2.850573","15.33177","14.19609","5.270009","0","0","-23.03056","18.00007","19.00408","18.50207","14.19609","15.33177","29.52786","3.353615","3.353615","0","6.3",
"20.03.2002 23:00:00","0","0.430223","-3.575344","0","33.80012","-0.1802178","0","0","5.678435","2.133169","0","0","-10.657","17.5426","18.75549","18.14905","5.678435","0","5.678435","0","0","0","5.5",
"21.03.2002","0","0.435296","-3.886233","0","34.28708","-0.2468151","0","0","5.678435","2.183931","0","0","-10.99534","17.06365","18.53058","17.79712","5.678435","0","5.678435","0","0","0","4.6375",
"21.03.2002 01:00:00","0","0.433063","-3.917997","0","34.09681","-0.2883493","0","0","5.678435","2.210554","0","0","-11.27158","16.79069","18.3548","17.57274","5.678435","0","5.678435","0","0","0","4.05",
"21.03.2002 02:00:00","0","0.429006","-3.849153","0","34.16745","-0.3163917","0","0","5.678435","2.226881","0","0","-11.46823","16.61427","18.21013","17.4122","5.678435","0","5.678435","0","0","0","3.65",
"21.03.2002 03:00:00","0","0.437761","-4.236839","0","34.50334","-0.3415664","0","0","5.678435","2.24247","0","0","-11.6507","16.42077","18.07934","17.25005","5.678435","0","5.678435","0","0","0","3.25",
"21.03.2002 04:00:00","0","0.436935","-4.244582","0","34.6564","-0.3683617","0","0","5.678435","2.259463","0","0","-11.7368","16.24375","17.95405","17.0989","5.678435","0","5.678435","0","0","0","2.975",
"21.03.2002 05:00:00","0","0.442384","-5.025003","0","30.83225","-0.2495301","21.05826","0","5.678435","2.146605","0","11.4388","-4.663096","18.10075","17.96561","18.03318","5.678435","0","5.678435","24.77443","24.77443","0","2.775",
"21.03.2002 06:00:00","0","0.92817","-5.096744","0","31.31478","-0.2016644","18.00493","15.33177","14.19609","5.270209","0","0","-16.09347","18","18.20051","18.10025","14.19609","15.33177","29.52786","21.18227","21.18227","0","2.575",
"21.03.2002 07:00:00","0","1.413257","-5.11578","0","31.03217","-0.195278","31.97542","7.665887","22.71374","8.432335","0.7278798","0","-22.61629","18","18.29736","18.14868","22.71374","7.665887","30.37963","37.61814","37.61814","0","2.5625",
"21.03.2002 08:00:00","0","1.730781","-4.617591","0","31.30538","-0.1819044","34.4099","7.665887","28.39217","10.54042","4.169104","0","-30.36217","18","18.49128","18.24564","28.39217","7.665887","36.05806","40.48224","40.48224","0","3.35",
"21.03.2002 09:00:00","0","1.724779","-3.945899","0","33.15012","-0.16522","26.88707","7.665887","28.39217","10.54042","6.1721","0","-32.05732","18","18.64272","18.32136","28.39217","7.665887","36.05806","31.63184","31.63184","0","4.675",
"21.03.2002 10:00:00","0","1.392842","-3.162934","0","34.73817","-0.1399543","12.65051","7.665887","22.71374","8.432335","12.82579","0","-28.6852","18","18.90138","18.45069","22.71374","7.665887","30.37963","14.88296","14.88296","0","6.325",
"21.03.2002 11:00:00","0","1.706057","-2.429802","0","35.1435","-0.1220713","7.42158","7.665887","28.39217","10.54042","14.70833","0","-37.12132","18","19.11644","18.55822","28.39217","7.665887","36.05806","8.731271","8.731271","0","7.9375",
"21.03.2002 12:00:00","0","0.890498","-2.00351","0","34.20066","-0.1069609","0","7.665887","14.19609","5.235744","13.89635","0","-20.07998","18.25915","19.16054","18.70984","14.19609","7.665887","21.86197","0","0","0","9.1875",
"21.03.2002 13:00:00","0","1.372777","-1.715155","0","33.92262","-6.973921E-02","0","7.665887","22.71374","8.260286","14.41271","0","-29.37942","18.52072","19.30216","18.91144","22.71374","7.665887","30.37963","0","0","0","10.225",
"21.03.2002 14:00:00","0","1.699843","-1.615374","0","34.49464","-3.247273E-02","0","7.665887","28.39217","10.1996","13.60051","0","-34.43385","18.81329","19.42916","19.12123","28.39217","7.665887","36.05806","0","0","0","11.0375",
"21.03.2002 15:00:00","0","1.717339","-1.911924","0","33.99578","-9.137947E-03","0","7.665887","28.39217","10.0849","10.75493","0","-33.59985","19.01209","19.46398","19.23803","28.39217","7.665887","36.05806","0","0","0","11.425",
"21.03.2002 16:00:00","0","1.398698","-2.057694","0","33.83102","-1.130078E-02","0","7.665887","22.71374","8.050498","7.168861","0","-27.09989","19.02458","19.39277","19.20868","22.71374","7.665887","30.37963","0","0","0","11.375",
"21.03.2002 17:00:00","0","1.401195","-2.215261","0","34.12686","-2.887976E-02","0","7.665887","22.71374","8.100863","4.636548","0","-28.18332","18.81804","19.30747","19.06275","22.71374","7.665887","30.37963","0","0","0","10.8625",
"21.03.2002 18:00:00","0","1.415477","-2.694377","0","35.0715","-7.211797E-02","0","7.665887","22.71374","8.248052","2.169122","0","-29.5684","18.38449","19.17731","18.7809","22.71374","7.665887","30.37963","0","0","0","10.0375",
"21.03.2002 19:00:00","0","0.998948","-4.785998","0","35.90667","-0.0967177","0","15.33177","14.19609","5.20736","0.1811345","0","-20.49018","18.2657","19.06912","18.66741","14.19609","15.33177","29.52786","0","0","0","9.0125",
"21.03.2002 20:00:00","0","1.014078","-5.354646","0","36.65046","-0.120428","0.319267","15.33177","14.19609","5.258243","0","0","-20.93697","18.0116","19.00311","18.50735","14.19609","15.33177","29.52786","0.375608","0.375608","0","8.4125",
"21.03.2002 21:00:00","0","1.064145","-6.873347","0","37.74505","-0.1243884","2.880581","15.33177","14.19609","5.270208","0","0","-19.01848","18","18.95921","18.4796","14.19609","15.33177","29.52786","3.388919","3.388919","0","8.1125",
"21.03.2002 22:00:00","0","1.065208","-7.094014","0","38.37348","-0.1234453","3.993505","15.33177","14.19609","5.270209","0","0","-18.57338","18","18.93297","18.46648","14.19609","15.33177","29.52786","4.698241","4.698241","0","7.8125",
"21.03.2002 23:00:00","0","0.521961","-5.416504","0","39.97496","-0.1694905","0","0","5.678435","2.140485","0","0","-8.816649","17.46102","18.70276","18.08189","5.678435","0","5.678435","0","0","0","7.5125",
"22.03.2002","0","0.479311","-4.259258","0","40.89988","-0.2140427","0","0","5.678435","2.173567","0","0","-8.830368","17.23838","18.51161","17.87499","5.678435","0","5.678435","0","0","0","7.275",
"22.03.2002 01:00:00","0","0.440323","-3.245995","0","41.80733","-0.2313646","0","0","5.678435","2.184126","0","0","-8.984098","17.14778","18.38056","17.76417","5.678435","0","5.678435","0","0","0","7.0125",
"22.03.2002 02:00:00","0","0.424128","-2.869595","0","42.63773","-0.2382285","0","0","5.678435","2.1855","0","0","-9.211624","17.10279","18.26837","17.68558","5.678435","0","5.678435","0","0","0","6.7125",
"22.03.2002 03:00:00","0","0.420157","-2.74654","0","43.75906","-0.2505578","0","0","5.678435","2.195121","0","0","-9.175926","17.01043","18.18468","17.59756","5.678435","0","5.678435","0","0","0","6.6625",
"22.03.2002 04:00:00","0","0.41625","-2.615467","0","44.60403","-0.2563104","0","0","5.678435","2.19864","0","0","-9.109841","16.97153","18.11362","17.54257","5.678435","0","5.678435","0","0","0","6.7",
"22.03.2002 05:00:00","0","0.420058","-2.993656","0","41.97698","-0.1833554","12.07895","0","5.678435","2.124811","0","6.163984","-4.449474","18.07417","18.1132","18.09369","5.678435","0","5.678435","14.21053","14.21053","0","6.6375",
"22.03.2002 06:00:00","0","0.906476","-2.946261","0","43.32056","-0.150204","6.359953","15.33177","14.19609","5.270209","0","0","-18.92381","18","18.31144","18.15572","14.19609","15.33177","29.52786","7.482297","7.482297","0","6.6",
"22.03.2002 07:00:00","0","1.394417","-2.928854","0","45.7943","-0.1356859","14.85414","7.665887","22.71374","8.432335","0.3959895","0","-25.39784","18","18.38921","18.19461","22.71374","7.665887","30.37963","17.47546","17.47546","0","6.6625",
"22.03.2002 08:00:00","0","1.718954","-2.730375","0","46.80189","-0.1210903","14.9787","7.665887","28.39217","10.54042","2.342165","0","-32.4078","18","18.517","18.2585","28.39217","7.665887","36.05806","17.622","17.622","0","7.325",
"22.03.2002 09:00:00","0","1.712969","-2.299507","0","46.82336","-0.110598","8.94402","7.665887","28.39217","10.54042","4.699456","0","-33.73042","18","18.65833","18.32916","28.39217","7.665887","36.05806","10.52238","10.52238","0","8.3875",
"22.03.2002 10:00:00","0","1.381027","-1.843178","0","47.65767","-9.945413E-02","1.094809","7.665887","22.71374","8.432245","7.554387","0","-28.75056","18.01367","18.79215","18.40291","22.71374","7.665887","30.37963","1.288011","1.288011","0","9.6125",
"22.03.2002 11:00:00","0","1.708694","-1.646133","0","46.91272","-6.695043E-02","0","7.665887","28.39217","10.44872","8.986224","0","-33.18864","18.3214","18.94376","18.63258","28.39217","7.665887","36.05806","0","0","0","10.85",
"22.03.2002 12:00:00","0","0.891542","-1.4629","0","42.01294","-2.126223E-02","0","7.665887","14.19609","5.085883","9.935843","0","-15.61026","18.95917","19.05087","19.00502","14.19609","7.665887","21.86197","0","0","0","11.925",
"22.03.2002 13:00:00","0","1.373276","-1.204907","0","40.24007","3.144703E-02","0","7.665887","22.71374","7.940388","9.975708","0","-23.50893","19.42258","19.21714","19.31986","22.71374","7.665887","30.37963","0","0","0","12.8",
"22.03.2002 14:00:00","0","1.698468","-1.103925","0","38.77907","7.294284E-02","0","7.665887","28.39217","9.742655","9.090311","0","-28.27433","19.7854","19.36746","19.57643","28.39217","7.665887","36.05806","0","0","0","13.4125",
"22.03.2002 15:00:00","0","1.698764","-1.071249","0","37.52777","0.100283","0","7.665887","28.39217","9.611338","7.656734","0","-27.65738","20.02255","19.46442","19.74349","28.39217","7.665887","36.05806","0","0","0","13.7875",
"22.03.2002 16:00:00","0","1.370104","-1.036616","0","38.98844","0.1124278","0","7.665887","22.71374","7.646328","5.614855","0","-22.14926","20.07832","19.47446","19.77639","22.71374","7.665887","30.37963","0","0","0","13.8375",
"22.03.2002 17:00:00","0","1.378154","-1.196042","0","41.81827","0.1206072","0","7.665887","22.71374","7.670879","3.555261","0","-22.65491","19.98911","19.44299","19.71605","22.71374","7.665887","30.37963","0","0","0","13.6125",
"22.03.2002 18:00:00","0","1.380574","-1.348069","0","38.32787","8.696671E-02","0","7.665887","22.71374","7.742541","1.50205","0","-23.80699","19.76922","19.37635","19.57279","22.71374","7.665887","30.37963","0","0","0","13.0625",
"22.03.2002 19:00:00","0","0.893872","-1.583898","0","35.62172","6.201254E-02","0","15.33177","14.19609","4.862577","0.1231616","0","-16.56388","19.77303","19.34263","19.55783","14.19609","15.33177","29.52786","0","0","0","12.3",
"22.03.2002 20:00:00","0","0.897665","-1.836132","0","34.82857","5.199043E-02","0","15.33177","14.19609","4.874663","0","0","-18.13586","19.62271","19.33985","19.48128","14.19609","15.33177","29.52786","0","0","0","11.4375",
"22.03.2002 21:00:00","0","0.896439","-1.960409","0","34.58068","2.328471E-02","0","15.33177","14.19609","4.940394","0","0","-19.3812","19.34941","19.32004","19.33473","14.19609","15.33177","29.52786","0","0","0","10.6",
"22.03.2002 22:00:00","0","0.896866","-2.127721","0","34.51065","-6.553702E-03","0","15.33177","14.19609","5.008712","0","0","-20.61677","19.04655","19.29111","19.16883","14.19609","15.33177","29.52786","0","0","0","9.7375",
"22.03.2002 23:00:00","0","0.40974","-2.218922","0","35.31583","-7.042588E-02","0","0","5.678435","2.052285","0","0","-8.429275","18.41677","19.05294","18.73486","5.678435","0","5.678435","0","0","0","8.9",
"23.03.2002","0","0.410602","-2.338028","0","36.05791","-0.135952","0","0","5.678435","2.106072","0","0","-8.713772","17.93884","18.8489","18.39387","5.678435","0","5.678435","0","0","0","8.1",
"23.03.2002 01:00:00","0","0.413568","-2.585874","0","36.45921","-0.1752859","0","0","5.678435","2.134076","0","0","-9.264586","17.63667","18.68856","18.16261","5.678435","0","5.678435","0","0","0","7.175",
"23.03.2002 02:00:00","0","0.418744","-2.933503","0","36.89838","-0.2122264","0","0","5.678435","2.160856","0","0","-9.883952","17.33652","18.54031","17.93842","5.678435","0","5.678435","0","0","0","6.175",
"23.03.2002 03:00:00","0","0.426802","-3.398277","0","36.63104","-0.2513454","0","0","5.678435","2.187438","0","0","-10.49975","17.03428","18.39643","17.71536","5.678435","0","5.678435","0","0","0","5.175",
"23.03.2002 04:00:00","0","0.434834","-3.822374","0","36.19818","-0.2903664","0","0","5.678435","2.212994","0","0","-10.91265","16.75378","18.25579","17.50479","5.678435","0","5.678435","0","0","0","4.425",
"23.03.2002 05:00:00","0","0.441435","-4.597095","0","32.72343","-0.2153875","16.64902","0","5.678435","2.1347","0","8.241156","-4.537337","18.08169","18.22632","18.15401","5.678435","0","5.678435","19.58708","19.58708","0","3.8875",
"23.03.2002 06:00:00","0","0.924743","-4.643291","0","32.12017","-0.1819526","14.59743","15.33177","14.19609","5.270209","0","0","-17.57106","18","18.41848","18.20924","14.19609","15.33177","29.52786","17.17345","17.17345","0","3.45",
"23.03.2002 07:00:00","0","1.410251","-4.738837","0","30.77302","-0.1806092","27.9214","7.665887","22.71374","8.432335","1.364281","0","-24.05952","18","18.50855","18.25428","22.71374","7.665887","30.37963","32.8487","32.8487","0","3.3",
"23.03.2002 08:00:00","0","1.725853","-4.173978","0","30.25608","-0.1653733","28.46735","7.665887","28.39217","10.54042","7.141406","0","-32.36377","18","18.76367","18.38184","28.39217","7.665887","36.05806","33.491","33.491","0","4.2375",
"23.03.2002 09:00:00","0","1.718744","-3.453666","0","30.10196","-0.1462566","18.41934","7.665887","28.39217","10.54042","12.30488","0","-35.23285","18","19.04071","18.52036","28.39217","7.665887","36.05806","21.66981","21.66981","0","5.8625",
"23.03.2002 10:00:00","0","1.385608","-2.697222","0","29.42111","-0.1335618","5.257778","7.665887","22.71374","8.432335","15.22702","0","-31.6538","18","19.24356","18.62178","22.71374","7.665887","30.37963","6.185621","6.185621","0","7.5625",
"23.03.2002 11:00:00","0","1.700076","-2.104935","0","28.05239","-0.1247311","0.771142","7.665887","28.39217","10.53442","16.37605","0","-38.65158","18.05716","19.41804","18.7376","28.39217","7.665887","36.05806","0.907226","0.907226","0","9.1375",
"23.03.2002 12:00:00","0","0.958035","-3.305699","0","26.43388","-7.614873E-02","0","7.665887","14.19609","5.148896","16.85676","0","-17.98305","18.71389","19.51652","19.11521","14.19609","7.665887","21.86197","0","0","0","10.575",
"23.03.2002 13:00:00","0","1.434051","-2.819469","0","26.15827","-1.953345E-02","0","7.665887","22.71374","8.045839","16.41175","0","-26.28674","19.16035","19.68374","19.42204","22.71374","7.665887","30.37963","0","0","0","11.725",
"23.03.2002 14:00:00","0","1.722033","-1.93736","0","26.1443","3.848104E-02","0","7.665887","28.39217","9.815928","14.81385","0","-31.46061","19.65467","19.84098","19.74783","28.39217","7.665887","36.05806","0","0","0","12.5375",
"23.03.2002 15:00:00","0","1.736038","-2.139499","0","25.62929","6.921799E-02","0","7.665887","28.39217","9.669659","12.02572","0","-30.75582","19.88296","19.91218","19.89757","28.39217","7.665887","36.05806","0","0","0","12.925",
"23.03.2002 16:00:00","0","1.420276","-2.309349","0","26.20585","0.0733","0","7.665887","22.71374","7.716933","9.25351","0","-24.61393","19.89726","19.88546","19.89136","22.71374","7.665887","30.37963","0","0","0","12.9375",
"23.03.2002 17:00:00","0","1.442485","-2.841776","0","27.6849","6.370445E-02","0","7.665887","22.71374","7.759186","6.538213","0","-25.46519","19.72344","19.82289","19.77316","22.71374","7.665887","30.37963","0","0","0","12.525",
"23.03.2002 18:00:00","0","1.40675","-2.309293","0","29.67092","3.459538E-02","0","7.665887","22.71374","7.885207","4.160371","0","-27.27082","19.38071","19.72339","19.55205","22.71374","7.665887","30.37963","0","0","0","11.675",
"23.03.2002 19:00:00","0","0.902061","-2.228989","0","29.92475","1.637176E-02","0","15.33177","14.19609","4.958493","0.3545411","0","-19.63288","19.36226","19.58951","19.47588","14.19609","15.33177","29.52786","0","0","0","10.4875",
"23.03.2002 20:00:00","0","0.89856","-2.368627","0","30.58529","-2.383911E-03","0","15.33177","14.19609","4.996181","0","0","-21.47674","19.08356","19.5252","19.30438","14.19609","15.33177","29.52786","0","0","0","9.375",
"23.03.2002 21:00:00","0","0.899193","-2.571834","0","32.53239","-3.434961E-02","0","15.33177","14.19609","5.085283","0","0","-22.87059","18.71051","19.45665","19.08358","14.19609","15.33177","29.52786","0","0","0","8.375",
"23.03.2002 22:00:00","0","0.90078","-2.814474","0","33.75526","-6.826387E-02","0","15.33177","14.19609","5.169701","0","0","-24.29509","18.35245","19.37922","18.86583","14.19609","15.33177","29.52786","0","0","0","7.375",
"23.03.2002 23:00:00","0","0.419749","-3.10622","0","34.60016","-0.1213283","0","0","5.678435","2.104292","0","0","-10.27653","17.92051","19.10869","18.5146","5.678435","0","5.678435","0","0","0","6.3125",
"24.03.2002","0","0.423101","-3.411447","0","34.55893","-0.1776001","0","0","5.678435","2.144086","0","0","-10.83024","17.51077","18.89129","18.20103","5.678435","0","5.678435","0","0","0","5.275",
"24.03.2002 01:00:00","0","0.425512","-3.657486","0","33.93731","-0.2230459","0","0","5.678435","2.173155","0","0","-11.27323","17.20257","18.71195","17.95726","5.678435","0","5.678435","0","0","0","4.4625",
"24.03.2002 02:00:00","0","0.428291","-3.939465","0","33.21405","-0.2623221","0","0","5.678435","2.196908","0","0","-11.76209","16.9341","18.55187","17.74299","5.678435","0","5.678435","0","0","0","3.6375",
"24.03.2002 03:00:00","0","0.430835","-4.226443","0","32.61624","-0.30066","0","0","5.678435","2.220362","0","0","-12.26383","16.66779","18.40035","17.53407","5.678435","0","5.678435","0","0","0","2.8",
"24.03.2002 04:00:00","0","0.432335","-4.419864","0","32.44928","-0.3342692","0","0","5.678435","2.241155","0","0","-12.60001","16.43789","18.2568","17.34734","5.678435","0","5.678435","0","0","0","2.1875",
"24.03.2002 05:00:00","0","0.443919","-5.495386","0","29.18498","-0.2336336","20.50245","0","5.678435","2.143978","0","10.2936","-4.844812","18.09038","18.24669","18.16853","5.678435","0","5.678435","24.12053","24.12053","0","1.75",
"24.03.2002 06:00:00","0","0.928856","-5.69661","0","30.0544","-0.1884153","20.1415","15.33177","14.19609","5.270209","0","0","-16.65436","18","18.46229","18.23114","14.19609","15.33177","29.52786","23.69588","23.69588","0","1.35",
"24.03.2002 07:00:00","0","1.412632","-5.787035","0","30.20836","-0.1790794","35.8775","7.665887","22.71374","8.432335","1.883735","0","-23.29739","18","18.57367","18.28683","22.71374","7.665887","30.37963","42.20882","42.20882","0","1.2625",
"24.03.2002 08:00:00","0","1.72706","-5.009887","0","30.21005","-0.1543846","35.09398","7.665887","28.39217","10.54042","10.71503","0","-32.63968","18","18.92809","18.46405","28.39217","7.665887","36.05806","41.28703","41.28703","0","2.675",
"24.03.2002 09:00:00","0","1.714767","-3.744901","0","30.75264","-0.1226583","18.85747","7.665887","28.39217","10.54042","18.96848","0","-37.51006","18","19.34552","18.67276","28.39217","7.665887","36.05806","22.18526","22.18526","0","5.25",
"24.03.2002 10:00:00","0","1.388784","-2.814525","0","30.50024","-9.918452E-02","1.559404","7.665887","22.71374","8.426909","23.09076","0","-33.89626","18.07234","19.65096","18.86165","22.71374","7.665887","30.37963","1.834593","1.834593","0","8.05",
"24.03.2002 11:00:00","0","1.735012","-2.718077","0","28.74952","-3.394986E-02","0","7.665887","28.39217","10.28515","24.14814","0","-35.71675","18.80255","19.93777","19.37016","28.39217","7.665887","36.05806","0","0","0","10.725",
"24.03.2002 12:00:00","0","0.921433","-2.094351","0","26.85576","6.583685E-02","0","7.665887","14.19609","4.89476","23.09751","0","-14.82562","19.7811","20.1576","19.96935","14.19609","7.665887","21.86197","0","0","0","13.075",
"24.03.2002 13:00:00","0","1.389159","-1.455235","0","24.74065","0.1633784","0","7.665887","22.71374","7.479539","22.00419","0","-20.37594","20.72381","20.43787","20.58084","22.71374","7.665887","30.37963","0","0","0","14.9625",
"24.03.2002 14:00:00","0","1.715075","-1.263615","0","23.21547","0.2602944","0","7.665887","28.39217","8.899952","19.88227","0","-23.07582","21.5705","20.71824","21.14437","28.39217","7.665887","36.05806","0","0","0","16.35",
"24.03.2002 15:00:00","0","1.759204","-1.703663","0","23.03159","0.3186982","0","7.665887","28.39217","8.629504","16.37945","0","-21.30904","21.99522","20.87789","21.43656","28.39217","7.665887","36.05806","0","0","0","17.175",
"24.03.2002 16:00:00","0","1.451786","-1.867367","0","22.88266","0.3312186","0","7.665887","22.71374","6.853227","13.10388","0","-16.35674","22.02488","20.90326","21.46407","22.71374","7.665887","30.37963","0","0","0","17.4",
