"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"15.01.2002 02:00:00","-1.262234","0","0.3688008","-55.15371","0","20.66212","-1.082765","180.3689","0","17.83214","0","7.16851","0","121.848","0","16.28333","13.74468","15.01401","17.83214","0","17.83214","212.1987","212.1987","0","0","-5.15",
"15.01.2002 03:00:00","-1.272659","0","0.3697031","-55.98959","0","20.58784","-1.086035","183.3015","0","17.83214","0","7.16851","0","124.1951","0","16.28333","13.70606","14.9947","17.83214","0","17.83214","215.6488","215.6488","0","0","-5.3625",
"15.01.2002 04:00:00","-1.280321","0","0.3699121","-56.32087","0","20.44198","-1.089323","185.3474","0","17.83214","0","7.16851","0","125.9856","0","16.28333","13.6696","14.97646","17.83214","0","17.83214","218.0558","218.0558","0","0","-5.4625",
"15.01.2002 05:00:00","-1.280935","0","0.3732304","-57.79989","0","20.09067","-1.093228","188.5992","0","17.83214","0","7.16851","0","128.7898","0","16.28333","13.63553","14.95943","17.83214","0","17.83214","221.8815","221.8815","0","0","-5.625",
"15.01.2002 06:00:00","-1.299414","0","0.3747915","-58.66322","0","19.79479","-1.096967","191.1497","0","17.83214","0","7.16851","0","130.9663","0","16.28333","13.60293","14.94313","17.83214","0","17.83214","224.8821","224.8821","0","0","-5.7625",
"15.01.2002 07:00:00","-1.308098","0","0.3757353","-59.23834","0","19.41129","-1.10084","193.2367","0","17.83214","0","7.16851","0","132.7834","0","16.28333","13.5717","14.92751","17.83214","0","17.83214","227.3373","227.3373","0","0","-5.8625",
"15.01.2002 08:00:00","-1.312641","0","0.3768741","-59.87934","0","19.06128","-1.104638","195.3871","0","17.83214","0","7.16851","0","134.6563","0","16.28333","13.54151","14.91242","17.83214","0","17.83214","229.8672","229.8672","0","0","-5.9625",
"15.01.2002 09:00:00","-1.31034","0","0.3766168","-59.90288","0","18.77353","-1.10697","196.0462","0","17.83214","0","7.16851","2.058586","135.2096","0","16.28333","13.52804","14.90569","17.83214","0","17.83214","230.6426","230.6426","0","0","-6",
"15.01.2002 10:00:00","-1.293906","0","0.374687","-58.78378","0","18.53837","-1.105163","192.8833","0","17.83214","0","7.16851","8.948976","132.569","0","16.28333","13.56608","14.9247","17.83214","0","17.83214","226.9215","226.9215","0","0","-5.8125",
"15.01.2002 11:00:00","-1.276129","0","0.3712811","-56.91346","0","18.33396","-1.10115","187.5598","0","17.83214","0","7.16851","15.62019","128.0701","0","16.28333","13.63221","14.95777","17.83214","0","17.83214","220.6585","220.6585","0","0","-5.5125",
"15.01.2002 12:00:00","-1.268005","0","0.3691454","-55.62159","0","18.2697","-1.09649","182.75","0","17.83214","0","7.16851","19.17495","123.9085","0","16.28333","13.7021","14.99272","17.83214","0","17.83214","215.0001","215.0001","0","0","-5.275",
"15.01.2002 13:00:00","-1.259942","0","0.3692917","-55.30832","0","18.25954","-1.092221","179.4941","0","17.83214","0","7.16851","20.22812","121.0385","0","16.28333","13.76275","15.02304","17.83214","0","17.83214","211.1696","211.1696","0","0","-5.1375",
"15.01.2002 14:00:00","-1.257065","0","0.3688375","-54.90826","0","18.16336","-1.090278","177.31","0","17.83214","0","7.16851","17.80645","119.1394","0","16.28333","13.79539","15.03936","17.83214","0","17.83214","208.6","208.6","0","0","-5.0375",
"15.01.2002 15:00:00","-1.251181","0","0.3688487","-54.81543","0","18.0976","-1.09044","176.6478","0","17.83214","0","7.16851","13.68623","118.5655","0","16.28333","13.80113","15.04223","17.83214","0","17.83214","207.8209","207.8209","0","0","-5",
"15.01.2002 16:00:00","-1.259411","0","0.3683584","-54.98933","0","18.15095","-1.092558","178.0573","0","17.83214","0","7.16851","8.153346","119.6381","0","16.28333","13.77332","15.02833","17.83214","0","17.83214","209.4791","209.4791","0","0","-5.125",
"15.01.2002 17:00:00","-1.268266","0","0.3716762","-56.54142","0","18.04205","-1.097698","182.4307","0","17.83214","0","7.16851","1.41249","123.4652","0","16.28333","13.71061","14.99697","17.83214","0","17.83214","214.6243","214.6243","0","0","-5.325",
"15.01.2002 18:00:00","-1.276755","0","0.3730283","-56.99461","0","17.87436","-1.102056","184.832","0","17.83214","0","7.16851","0","125.8461","0","16.28333","13.66016","14.97175","17.83214","0","17.83214","217.4494","217.4494","0","0","-5.3375",
"15.01.2002 19:00:00","-1.286668","0","0.3743904","-57.15219","0","17.52025","-1.106421","186.4807","0","17.83214","0","7.16851","0","127.7856","0","16.28333","13.61702","14.95017","17.83214","0","17.83214","219.389","219.389","0","0","-5.2375",
"15.01.2002 20:00:00","-1.308499","0","0.3767433","-58.45837","0","17.2967","-1.110737","190.1749","0","17.83214","0","7.16851","0","130.8517","0","16.28333","13.57551","14.92942","17.83214","0","17.83214","223.7352","223.7352","0","0","-5.45",
"15.01.2002 21:00:00","-1.303826","0","0.3760427","-57.79317","0","17.55471","-1.112694","190.3598","0","17.83214","0","7.16851","0","131.4676","0","16.28333","13.54359","14.91346","17.83214","0","17.83214","223.9526","223.9526","0","0","-5.2875",
"15.01.2002 22:00:00","-1.259611","0","0.3732919","-56.10592","0","17.89807","-1.11364","188.8271","0","17.83214","0","7.16851","0","130.7878","0","16.28333","13.51743","14.90038","17.83214","0","17.83214","222.1496","222.1496","0","0","-4.975",
"15.01.2002 23:00:00","-1.252006","0","0.3734574","-55.7854","0","18.3902","-1.113754","189.0174","0","17.83214","0","7.16851","0","131.3483","0","16.28333","13.49523","14.88928","17.83214","0","17.83214","222.3734","222.3734","0","0","-4.8375",
"16.01.2002","-1.288968","0","0.3741783","-55.7185","0","18.86238","-1.113197","189.2574","0","17.83214","0","7.16851","0","131.8688","0","16.28333","13.48002","14.88167","17.83214","0","17.83214","222.6557","222.6557","0","0","-4.7375",
"16.01.2002 01:00:00","-1.263777","0","0.3706069","-54.37432","0","19.17006","-1.112556","186.9225","0","17.83214","1.233728","7.16851","0","129.8265","0","16.28333","13.47091","14.87712","19.06586","0","19.06586","219.9088","219.9088","0","0","-4.6375",
"16.01.2002 02:00:00","-1.236599","0","0.3698291","-53.71824","0","19.28388","-1.112561","186.0456","0","17.83214","1.233728","7.16851","0","129.4024","0","16.28333","13.46341","14.87337","19.06586","0","19.06586","218.8772","218.8772","0","0","-4.475",
"16.01.2002 03:00:00","-1.238804","0","0.3681032","-52.67878","0","19.46298","-1.11228","184.486","0","17.83214","1.233728","7.16851","0","128.3761","0","16.28333","13.46086","14.8721","19.06586","0","19.06586","217.0423","217.0423","0","0","-4.275",
"16.01.2002 04:00:00","-1.224781","0","0.3654859","-51.54715","0","19.81991","-1.111105","182.8133","0","17.83214","1.233728","7.16851","0","127.0746","0","16.28333","13.46194","14.87264","19.06586","0","19.06586","215.0744","215.0744","0","0","-4.1375",
"16.01.2002 05:00:00","1.171574","0","0.3723305","-57.69786","0","18.36705","-1.00566","256.6728","0","17.83214","1.233728","6.75718","0","195.0086","-3.624936","17.71289","13.6364","15.67465","19.06586","0","19.06586","301.968","301.968","0","0","-4.0375",
"16.01.2002 06:00:00","-3.800421","0","0.6643398","-59.21908","0","17.66682","-0.8262932","334.2003","48.14677","44.58034","1.233728","16.55017","0","179.8234","0","18.81363","14.15827","16.48595","45.81407","48.14677","93.96084","393.1768","393.1768","0","0","-3.9375",
"16.01.2002 07:00:00","-4.067627","0","0.9513868","-58.91101","0","18.56511","-0.7474722","377.1654","24.07338","71.32854","1.233728","26.48028","0","134.6257","0","18.85","14.56005","16.70502","72.56227","24.07338","96.63566","443.724","443.724","0","0","-3.9",
"16.01.2002 08:00:00","-4.064044","0","1.162979","-58.57559","0","19.6333","-0.7102789","394.9035","52.09663","89.16068","2.467455","35.1552","0","85.32342","0","18.85","14.93395","16.89197","91.62814","52.09663","147.7695","464.5923","464.5923","0","4.044692","-3.8375",
"16.01.2002 09:00:00","-4.052273","0","1.183928","-58.28712","0","20.14917","-0.6821005","382.9822","52.09663","89.16068","4.934911","37.21004","1.744486","68.5289","0","18.85","15.22654","17.03827","94.09559","52.09663","154.2816","450.5672","450.5672","0","8.089386","-3.675",
"16.01.2002 10:00:00","-4.033943","0","1.009746","-56.48832","0","20.24199","-0.6612617","329.8243","52.09663","71.32854","7.402367","32.64481","6.059755","72.10662","0","18.85","15.45816","17.15408","78.73091","52.09663","142.9616","388.0286","388.0286","0","12.13408","-3.35",
"16.01.2002 11:00:00","-4.005418","0","1.218003","-54.13428","0","20.35648","-0.6407918","354.1276","52.09663","89.16068","9.869822","41.31973","10.72716","37.07543","0","18.85","15.70349","17.27674","99.0305","52.09663","167.3059","416.6208","416.6208","0","16.17877","-2.8875",
"16.01.2002 12:00:00","-3.960685","0","0.7361217","-52.25667","0","20.77633","-0.6256652","245.1913","52.09663","44.58034","9.869822","24.76955","12.88955","75.92259","-0.1951831","18.85","15.85756","17.35378","54.45016","52.09663","122.7256","288.4604","288.4604","0","16.17877","-2.5125",
"16.01.2002 13:00:00","-3.892491","0","0.983492","-51.72142","0","21.16748","-0.6108027","284.3165","52.09663","71.32854","4.934911","30.58997","14.15004","46.87326","0","18.85","16.02022","17.43511","76.26346","52.09663","136.4495","334.49","334.49","0","8.089386","-2.2125",
"16.01.2002 14:00:00","-3.910756","0","1.191578","-50.06412","0","20.91523","-0.5984542","312.8577","52.09663","89.16068","7.402367","39.26488","13.18314","16.51383","-0.3136152","18.85","16.18362","17.51681","96.56305","52.09663","160.7937","368.0679","368.0679","0","12.13408","-1.975",
"16.01.2002 15:00:00","-3.897826","0","1.212469","-50.19556","0","20.33475","-0.5900831","310.0948","52.09663","89.16068","9.869822","41.31973","10.05664","10.76723","-2.820046","18.85","16.30509","17.57754","99.0305","52.09663","167.3059","364.8175","364.8175","0","16.17877","-1.9",
"16.01.2002 16:00:00","-3.890383","0","1.023553","-51.25744","0","19.44077","-0.589076","273.3967","52.09663","71.32854","9.869822","34.69966","5.662838","28.99163","-3.37042","18.85","16.35875","17.60437","81.19836","52.09663","149.4738","321.6432","321.6432","0","16.17877","-1.9625",
"16.01.2002 17:00:00","-3.912675","0","0.9806367","-51.16936","0","19.11794","-0.5900363","267.9836","52.09663","71.32854","4.934911","30.58997","1.2248","31.78932","-0.1060347","18.85","16.37199","17.61099","76.26346","52.09663","136.4495","315.2748","315.2748","0","8.089386","-2.125",
"16.01.2002 18:00:00","-3.947348","0","0.9598356","-51.78709","0","19.42282","-0.5889245","267.8627","52.09663","71.32854","2.467455","28.53513","0","35.24166","0","18.85","16.38187","17.61593","73.79601","52.09663","129.9373","315.1326","315.1326","0","4.044692","-2.3875",
"16.01.2002 19:00:00","-3.942957","0","0.6563599","-53.54073","0","20.01494","-0.5842441","199.7209","76.17001","44.58034","1.233728","16.55018","0","56.92928","0","18.85","16.4143","17.63215","45.81407","76.17001","121.9841","234.9658","234.9658","0","0","-2.625",
"16.01.2002 20:00:00","-1.386733","0","0.6562405","-54.67764","0","20.99005","-0.6521997","189.8441","48.14677","44.58034","1.233728","16.55018","0","44.38234","0","18.2424","16.27545","17.25893","45.81407","48.14677","93.96084","223.346","223.346","0","0","-3.0125",
"16.01.2002 21:00:00","0.338795","0","0.6531066","-53.20982","0","21.52455","-0.7317657","186.4226","48.14677","44.58034","1.233728","16.55018","0","42.27404","0","17.87395","16.1134","16.99367","45.81407","48.14677","93.96084","219.3207","219.3207","0","0","-2.825",
"16.01.2002 22:00:00","1.105731","0","0.6523954","-52.68074","0","21.704","-0.773024","185.849","48.14677","44.58034","1.233728","16.55018","0","42.40493","0","17.72119","15.99562","16.8584","45.81407","48.14677","93.96084","218.6459","218.6459","0","0","-2.725",
"16.01.2002 23:00:00","-0.875037","0","0.357229","-46.60377","0","23.40708","-0.8817414","69.77734","0","17.83214","1.233728","7.031292","0","36.32318","-19.11749","16.46009","15.6281","16.04409","19.06586","0","19.06586","82.09097","82.09097","0","0","-2.7375",
"17.01.2002","-1.163203","0","0.3560255","-45.96539","0","23.51924","-0.9552016","108.4457","0","17.83214","1.233728","7.16851","0","56.34551","0","16.28333","15.27108","15.7772","19.06586","0","19.06586","127.5832","127.5832","0","0","-2.825",
"17.01.2002 01:00:00","-1.171305","0","0.356711","-46.68608","0","23.22165","-0.9763269","118.5669","0","17.83214","1.233728","7.16851","0","65.91277","0","16.28333","15.01322","15.64827","19.06586","0","19.06586","139.4905","139.4905","0","0","-3.025",
"17.01.2002 02:00:00","-1.182015","0","0.3581188","-47.76883","0","23.03395","-0.9936939","127.4867","0","17.83214","1.233728","7.16851","0","74.10512","0","16.28333","14.79998","15.54166","19.06586","0","19.06586","149.9844","149.9844","0","0","-3.2875",
"17.01.2002 03:00:00","-1.20236","0","0.3570451","-48.08821","0","22.8028","-1.008238","134.7526","0","17.83214","1.233728","7.16851","0","80.72057","0","16.28333","14.62063","15.45198","19.06586","0","19.06586","158.5325","158.5325","0","0","-3.525",
"17.01.2002 04:00:00","-1.214661","0","0.3564055","-48.28365","0","22.55162","-1.020427","140.6329","0","17.83214","1.233728","7.16851","0","86.22271","0","16.28333","14.47204","15.37769","19.06586","0","19.06586","165.4504","165.4504","0","0","-3.6625",
"17.01.2002 05:00:00","1.198459","0","0.3683595","-56.60654","0","20.42261","-0.9262455","216.2255","0","17.83214","1.233728","6.75718","0","156.6038","-5.087546","17.72421","14.51061","16.11741","19.06586","0","19.06586","254.3829","254.3829","0","0","-3.825",
"17.01.2002 06:00:00","-3.872054","0","0.6596499","-59.10646","0","19.12058","-0.7581788","298.6598","48.14677","44.58034","1.233728","16.55017","0","144.25","0","18.81884","14.90287","16.86085","45.81407","48.14677","93.96084","351.3644","351.3644","0","0","-3.9625",
"17.01.2002 07:00:00","-4.133262","0","0.9468821","-59.92559","0","19.47834","-0.6899261","350.6993","24.07338","71.32854","1.233728","26.48028","0","106.3606","0","18.85","15.20212","17.02606","72.56227","24.07338","96.63566","412.5875","412.5875","0","0","-4.0625",
"17.01.2002 08:00:00","-4.142848","0","1.157954","-60.47503","0","20.25764","-0.6612079","376.6365","52.09663","89.16068","2.467455","35.1552","0","62.41852","0","18.85","15.49522","17.17261","91.62814","52.09663","147.7695","443.1017","443.1017","0","4.044692","-4.1625",
"17.01.2002 09:00:00","-4.139701","0","1.177038","-59.9755","0","20.89142","-0.6366664","368.6795","52.09663","89.16068","4.934911","37.21004","4.906832","48.38503","0","18.85","15.73794","17.29397","94.09559","52.09663","154.2816","433.7406","433.7406","0","8.089386","-4.075",
"17.01.2002 10:00:00","-4.076295","0","0.9993988","-55.44004","0","21.45267","-0.6090343","304.0547","52.09663","71.32854","7.402367","32.64481","22.91585","47.3534","0","18.85","16.03474","17.44237","78.73091","52.09663","142.9616","357.7114","357.7114","0","12.13408","-3.25",
"17.01.2002 11:00:00","-3.880509","0","1.204499","-50.37898","0","22.56324","-0.5736492","306.567","52.09663","89.16068","9.869822","41.31973","40.51517","6.889091","-2.207664","18.85","16.41949","17.63474","99.0305","52.09663","167.3059","360.6671","360.6671","0","16.17877","-1.8625",
"17.01.2002 12:00:00","-3.717123","0","0.7191353","-43.75413","0","22.9139","-0.5437813","183.7069","52.09663","44.58034","9.869822","24.76955","53.79217","35.61217","-3.525468","18.85","16.7588","17.8044","54.45016","52.09663","122.7256","216.1257","216.1257","0","16.17877","-0.3",
"17.01.2002 13:00:00","-3.534689","0","0.9526502","-37.33846","0","23.14932","-0.5150579","187.298","52.09663","71.32854","4.934911","30.58997","58.85732","3.39565","-12.73748","18.85","17.12082","17.98541","76.26346","52.09663","136.4495","220.3506","220.3506","0","8.089386","1.3",
"17.01.2002 14:00:00","-3.38708","0","1.155843","-33.00937","0","23.97365","-0.4833905","181.7434","52.09663","89.16068","7.402367","39.26488","58.79504","0.5859003","-49.53341","18.85","17.48945","18.16972","96.56305","52.09663","160.7937","213.8158","213.8158","0","12.13408","2.525",
"17.01.2002 15:00:00","-3.280578","0","1.171519","-30.17279","0","24.20255","-0.4535678","156.6488","52.09663","89.16068","9.869822","41.31973","56.96244","0","-66.27495","18.85","17.83873","18.34436","99.0305","52.09663","167.3059","184.2927","184.2927","0","16.17877","3.4",
"17.01.2002 16:00:00","-3.250333","0","0.9847626","-30.36757","0","23.66215","-0.441342","126.9998","52.09663","71.32854","9.869822","34.69966","39.53458","0","-52.50935","18.85","18.00925","18.42962","81.19836","52.09663","149.4738","149.4116","149.4116","0","16.17877","3.6375",
"17.01.2002 17:00:00","-3.622173","0","0.9502683","-33.36261","0","22.89135","-0.4465384","138.7246","52.09663","71.32854","4.934911","30.57711","9.964497","1.185228","-41.00948","18.87634","17.94291","18.40962","76.26346","52.09663","136.4495","163.2054","163.2054","0","8.089386","2.85",
"17.01.2002 18:00:00","-3.862825","0","0.9324051","-35.33515","0","22.1373","-0.4521041","148.9389","52.09663","71.32854","2.467455","28.51915","0","3.184213","-34.73409","18.90433","17.86504","18.38468","73.79601","52.09663","129.9373","175.2221","175.2221","0","4.044692","2.2125",
"17.01.2002 19:00:00","-4.248017","0","0.6267296","-35.87373","0","21.86926","-0.4486603","104.0265","76.17001","44.58034","1.233728","16.55018","0","4.419252","-11.81114","18.9566","17.84248","18.39954","45.81407","76.17001","121.9841","122.3841","122.3841","0","0","1.9125",
"17.01.2002 20:00:00","-2.912443","0","0.6240628","-35.87476","0","22.13773","-0.4932343","102.8155","48.14677","44.58034","1.233728","16.55018","0","0","-10.23349","18.59011","17.66944","18.12978","45.81407","48.14677","93.96084","120.9594","120.9594","0","0","1.675",
"17.01.2002 21:00:00","-1.13716","0","0.6264377","-36.89107","0","22.37113","-0.5769926","107.512","48.14677","44.58034","1.233728","16.55018","0","0","-7.351988","18.1877","17.45609","17.82189","45.81407","48.14677","93.96084","126.4847","126.4847","0","0","1.4125",
"17.01.2002 22:00:00","-0.497393","0","0.6281996","-37.90993","0","22.39191","-0.6178229","112.7725","48.14677","44.58034","1.233728","16.55018","0","0","-4.167042","18.05515","17.27023","17.66269","45.81407","48.14677","93.96084","132.6735","132.6735","0","0","1.1125",
"17.01.2002 23:00:00","-1.668824","0","0.33516","-33.85419","0","24.02187","-0.7232842","17.7569","0","17.83214","1.233728","6.972442","0","3.646121","-29.39355","16.89587","16.85909","16.87748","19.06586","0","19.06586","20.89047","20.89047","0","0","0.8125",
"18.01.2002","-1.622753","0","0.337092","-33.92165","0","24.73321","-0.837209","61.30836","0","17.83214","1.233728","7.168508","0","18.41189","0","16.38634","16.431","16.40867","19.06586","0","19.06586","72.12748","72.12748","0","0","0.5125",
"18.01.2002 01:00:00","-1.191688","0","0.3388005","-34.96554","0","24.77566","-0.8766253","69.31412","0","17.83214","1.233728","7.16851","0","25.58412","0","16.30851","16.09087","16.19969","19.06586","0","19.06586","81.54602","81.54602","0","0","0.2125",
"18.01.2002 02:00:00","-1.039138","0","0.3394734","-35.78661","0","24.89504","-0.9051544","78.19451","0","17.83214","1.233728","7.16851","0","33.63042","0","16.28333","15.79519","16.03926","19.06586","0","19.06586","91.99354","91.99354","0","0","-0.0875",
"18.01.2002 03:00:00","-1.060798","0","0.3381309","-36.12394","0","25.12712","-0.924455","85.98045","0","17.83214","1.233728","7.16851","0","40.56512","0","16.28333","15.54319","15.91326","19.06586","0","19.06586","101.1535","101.1535","0","0","-0.3875",
"18.01.2002 04:00:00","-1.061563","0","0.3401946","-37.00066","0","25.70239","-0.9392399","93.47265","0","17.83214","1.233728","7.16851","0","47.55161","0","16.28333","15.33187","15.8076","19.06586","0","19.06586","109.9678","109.9678","0","0","-0.5625",
"18.01.2002 05:00:00","1.07755","0","0.3511301","-44.18527","0","23.89691","-0.8440962","162.7385","0","17.83214","1.233728","6.757179","0","121.4244","-15.06779","17.76292","15.3043","16.53361","19.06586","0","19.06586","191.4571","191.4571","0","0","-0.725",
"18.01.2002 06:00:00","-3.520388","0","0.6415172","-46.14981","0","23.22994","-0.6826278","232.6129","48.14677","44.58034","1.233728","16.55017","0","99.56363","0","18.82125","15.62337","17.22231","45.81407","48.14677","93.96084","273.6623","273.6623","0","0","-0.8625",
"18.01.2002 07:00:00","-3.759287","0","0.9283544","-46.71644","0","24.37176","-0.6168534","273.845","24.07338","71.32854","1.233728","26.48028","0","63.5373","0","18.85","15.86362","17.35681","72.56227","24.07338","96.63566","322.1707","322.1707","0","0","-0.9625",
"18.01.2002 08:00:00","-3.795571","0","1.140006","-47.48521","0","24.78098","-0.5906841","293.8351","52.09663","89.16068","2.467455","35.1552","0","22.29189","0","18.85","16.11588","17.48294","91.62814","52.09663","147.7695","345.6884","345.6884","0","4.044692","-1.125",
"18.01.2002 09:00:00","-3.808963","0","1.160534","-47.61979","0","24.63659","-0.5709556","288.7894","52.09663","89.16068","4.934911","37.21004","5.409288","10.92017","-0.2679242","18.85","16.33207","17.59103","94.09559","52.09663","154.2816","339.7523","339.7523","0","8.089386","-1.1375",
"18.01.2002 10:00:00","-3.700286","0","0.9846008","-43.591","0","24.44835","-0.5448615","230.4102","52.09663","71.32854","7.402367","32.64481","26.97145","11.10235","-0.5943482","18.85","16.64238","17.74619","78.73091","52.09663","142.9616","271.0708","271.0708","0","12.13408","-0.1625",
"18.01.2002 11:00:00","-3.540016","0","1.187559","-38.64422","0","24.44009","-0.5179075","227.4285","52.09663","89.16068","9.869822","41.31973","39.26638","0","-29.2922","18.85","16.98052","17.91526","99.0305","52.09663","167.3059","267.5629","267.5629","0","16.17877","1.15",
"18.01.2002 12:00:00","-3.374845","0","0.7040191","-33.70955","0","24.20418","-0.4940829","131.1202","52.09663","44.58034","9.869822","24.76955","52.95851","10.32287","-8.415889","18.85","17.28966","18.06983","54.45016","52.09663","122.7256","154.259","154.259","0","16.17877","2.475",
"18.01.2002 13:00:00","-3.227886","0","0.9426388","-29.83011","0","24.12523","-0.4698199","134.3753","52.09663","71.32854","4.934911","30.58997","57.10592","0.1630211","-34.60201","18.85","17.6133","18.23165","76.26346","52.09663","136.4495","158.0886","158.0886","0","8.089386","3.6875",
"18.01.2002 14:00:00","-3.124766","0","1.14674","-26.07862","0","24.28231","-0.4403223","124.0716","52.09663","89.16068","7.402367","39.26374","59.24916","0","-71.46446","18.85465","17.98146","18.41806","96.56305","52.09663","160.7937","145.9665","145.9665","0","12.13408","4.9125",
"18.01.2002 15:00:00","-3.137856","0","1.160808","-23.36055","0","24.15046","-0.4159998","103.1725","52.09663","89.16068","9.869822","41.28872","49.58784","0","-85.14782","18.87958","18.25096","18.56527","99.0305","52.09663","167.3059","121.3795","121.3795","0","16.17877","5.7125",
"18.01.2002 16:00:00","-3.371296","0","0.9724478","-23.27026","0","23.9756","-0.3987472","81.83975","52.09663","71.32854","9.869822","34.62201","37.26104","0","-70.26219","18.91333","18.41657","18.66495","81.19836","52.09663","149.4738","96.28206","96.28206","0","16.17877","5.9",
"18.01.2002 17:00:00","-3.730494","0","0.9372489","-25.8313","0","23.93426","-0.4005373","95.90519","52.09663","71.32854","4.934911","30.52727","6.407485","0","-56.77142","18.94674","18.32908","18.63791","76.26346","52.09663","136.4495","112.8296","112.8296","0","8.089386","5.0875",
"18.01.2002 18:00:00","-3.954546","0","0.9191714","-27.4561","0","23.60507","-0.4027027","105.8007","52.09663","71.32854","2.467455","28.49492","0","0.6026998","-49.71796","18.97251","18.27013","18.62132","73.79601","52.09663","129.9373","124.4715","124.4715","0","4.044692","4.475",
"18.01.2002 19:00:00","-4.470136","0","0.6190228","-28.87314","0","23.51278","-0.3980394","70.69612","76.17001","44.58034","1.233728","16.55018","0","1.708163","-26.12718","19.0211","18.25531","18.63821","45.81407","76.17001","121.9841","83.17191","83.17191","0","0","4.275",
"18.01.2002 20:00:00","-3.027452","0","0.6196802","-29.4969","0","23.87378","-0.444219","72.09662","48.14677","44.58034","1.233728","16.55018","0","0","-24.39453","18.65577","18.09147","18.37362","45.81407","48.14677","93.96084","84.81955","84.81955","0","0","4.075",
"18.01.2002 21:00:00","-1.801592","0","0.6209614","-30.11847","0","24.18814","-0.507513","75.54756","48.14677","44.58034","1.233728","16.55018","0","0","-22.3382","18.37128","17.9032","18.13724","45.81407","48.14677","93.96084","88.87948","88.87948","0","0","3.875",
"18.01.2002 22:00:00","-1.104956","0","0.6243082","-31.11459","0","24.55348","-0.5467589","79.4653","48.14677","44.58034","1.233728","16.55018","0","0","-19.81161","18.22442","17.7381","17.98126","45.81407","48.14677","93.96084","93.48859","93.48859","0","0","3.675",
"18.01.2002 23:00:00","-2.138867","0","0.3302353","-27.23222","0","26.4723","-0.6503103","1.311009","0","17.83214","1.233728","6.947419","0","0","-35.03639","17.05777","17.35462","17.2062","19.06586","0","19.06586","1.542364","1.542364","0","0","3.4125",
"19.01.2002","-2.176283","0","0.3287226","-26.42783","0","27.40854","-0.7602803","39.7385","0","17.83214","1.233728","7.168416","0","5.030876","-0.857118","16.56371","16.95","16.75686","19.06586","0","19.06586","46.75117","46.75117","0","0","3.175",
"19.01.2002 01:00:00","-1.772778","0","0.3342512","-27.76954","0","27.90263","-0.7961087","45.08202","0","17.83214","1.233728","7.16851","0","9.140031","0","16.4814","16.6328","16.5571","19.06586","0","19.06586","53.03767","53.03767","0","0","3.0375",
"19.01.2002 02:00:00","-1.608845","0","0.3383321","-28.84854","0","28.02788","-0.8269579","51.76715","0","17.83214","1.233728","7.16851","0","15.38702","0","16.41925","16.35298","16.38612","19.06586","0","19.06586","60.90253","60.90253","0","0","2.875",
"19.01.2002 03:00:00","-1.188653","0","0.327805","-27.09369","0","28.13025","-0.8523325","54.83774","0","17.83214","1.233728","7.16851","0","18.06502","0","16.37189","16.11145","16.24167","19.06586","0","19.06586","64.51499","64.51499","0","0","2.7375",
"19.01.2002 04:00:00","-0.989959","0","0.328648","-27.30956","0","28.44689","-0.8743456","59.47439","0","17.83214","1.233728","7.16851","0","22.59821","0","16.33367","15.89664","16.11515","19.06586","0","19.06586","69.96988","69.96988","0","0","2.7",
"19.01.2002 05:00:00","1.040004","0","0.3417501","-34.20426","0","25.81931","-0.7747765","126.7885","0","17.83214","1.233728","6.733695","0","97.58585","-18.18991","17.90824","15.86049","16.88436","19.06586","0","19.06586","149.1629","149.1629","0","0","2.6375",
"19.01.2002 06:00:00","-3.342751","0","0.6356837","-35.99463","0","24.81298","-0.6295893","175.0105","48.14677","44.58034","1.233728","16.55017","0","66.24635","0","18.8244","16.14931","17.48686","45.81407","48.14677","93.96084","205.8947","205.8947","0","0","2.6",
"19.01.2002 07:00:00","-3.488819","0","0.9226081","-36.19468","0","25.9039","-0.5698342","203.2701","24.07338","71.32854","1.233728","26.48028","0","31.6772","0","18.85","16.36405","17.60703","72.56227","24.07338","96.63566","239.1412","239.1412","0","0","2.5375",
"19.01.2002 08:00:00","-3.503383","0","1.134528","-36.4103","0","27.02526","-0.5424067","211.1234","52.09663","89.16068","2.467455","35.1552","0","10.93884","-20.26104","18.85","16.60824","17.72912","91.62814","52.09663","147.7695","248.3804","248.3804","0","4.044692","2.5",
"19.01.2002 09:00:00","-3.556173","0","1.157603","-36.68935","0","27.66559","-0.5213203","204.6085","52.09663","89.16068","4.934911","37.21004","1.744353","4.077116","-23.51111","18.85","16.79897","17.82448","94.09559","52.09663","154.2816","240.7159","240.7159","0","8.089386","2.625",
