"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"02.01.2002 23:00:00","-3.229779","0","0.262632","-43.03809","0","40.75169","-1.388893","22.63664","0","8.069477","0","0","22.63664","0","17.4887","18.07828","17.78349","8.069478","0","8.069478","26.63135","26.63135","0","0","5.4125",
"03.01.2002","-2.850075","0","0.2667087","-44.7984","0","41.42186","-1.407235","26.24934","0","8.069477","0","0","26.24934","0","17.41729","17.97552","17.6964","8.069478","0","8.069478","30.88157","30.88157","0","0","5.1125",
"03.01.2002 01:00:00","-2.541021","0","0.2686806","-45.76929","0","41.9601","-1.421486","28.64387","0","8.069477","0","0","28.64387","0","17.36301","17.89319","17.6281","8.069478","0","8.069478","33.69866","33.69866","0","0","4.9375",
"03.01.2002 02:00:00","-2.275335","0","0.2688003","-45.92133","0","42.31751","-1.433235","30.04328","0","8.069477","0","0","30.04328","0","17.3215","17.82431","17.5729","8.069478","0","8.069478","35.34504","35.34504","0","0","4.9",
"03.01.2002 03:00:00","-2.04091","0","0.2694979","-46.28611","0","42.5148","-1.443185","31.85317","0","8.069477","0","0","31.85317","0","17.29258","17.7627","17.52764","8.069478","0","8.069478","37.47432","37.47432","0","0","4.8375",
"03.01.2002 04:00:00","-1.827501","0","0.2698472","-46.50077","0","42.58847","-1.452279","33.36603","0","8.069477","0","0","33.36603","0","17.26895","17.70616","17.48755","8.069478","0","8.069478","39.25416","39.25416","0","0","4.8",
"03.01.2002 05:00:00","-1.63253","0","0.2695546","-46.4628","0","42.61285","-1.460777","34.47426","0","8.069477","0","0","34.47426","0","17.24788","17.65418","17.45103","8.069478","0","8.069478","40.55796","40.55796","0","0","4.8",
"03.01.2002 06:00:00","-0.04258","0","0.3154889","-70.43214","0","34.00305","-1.086275","292.3649","0","8.069477","0","0","278.5348","0","20.86585","17.9312","19.39852","8.069478","0","8.069478","343.9587","343.9587","0","0","4.8625",
"03.01.2002 07:00:00","0","0","0.3185449","-71.48462","0","33.69001","-0.91621","203.7723","0","8.069477","0","0","203.7723","0","21","18.22441","19.6122","8.069478","0","8.069478","239.7321","239.7321","0","0","4.9",
"03.01.2002 08:00:00","0","0","0.4570027","-71.63395","0","33.8721","-0.8716396","123.9701","183.2924","16.13895","13.44018","0","93.19682","-0.1276944","21","18.63089","19.81545","16.13895","183.2924","220.2176","145.8471","145.8471","0","20.78626","4.9",
"03.01.2002 09:00:00","0","0","0.592095","-69.93858","0","34.29575","-0.8355235","112.811","183.2924","32.27791","26.88036","13.13741","62.49344","-10.52179","21","18.94263","19.97132","32.27791","183.2924","257.1428","132.7188","132.7188","0","41.57251","5.15",
"03.01.2002 10:00:00","-0.016451","0","0.7094289","-59.21222","0","34.88165","-0.7899255","81.27195","183.2924","48.41686","40.32019","39.21025","30.38987","-31.62872","21.00259","19.33106","20.16683","48.41686","183.2924","294.0681","95.61407","95.61407","0","62.35878","6.675",
"03.01.2002 11:00:00","-0.331754","0","0.8232029","-47.22924","0","35.07839","-0.7445566","48.03054","183.2924","64.55582","53.66133","49.76223","6.858836","-54.81923","21.06242","19.67364","20.36803","64.55582","183.2924","330.9932","56.50652","56.50652","0","83.145","8.5625",
"03.01.2002 12:00:00","-0.876973","0","0.8037202","-38.55392","0","34.31883","-0.7042531","24.25434","183.2924","64.55582","53.37665","59.01543","0.6504145","-61.72966","21.18601","19.93308","20.55954","64.55582","183.2924","330.9932","28.53452","28.53452","0","83.145","10.075",
