"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","ac/h","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","°C",
"04.01.2002 07:00:00","0","0.9290141","-62.39319","22.55221","-0.6477098","73.58553","40.34365","4.291878","5.637832","0","61.88948","-1.664333","21","19.73434","20.36717","4.291878","40.34365","59.06694","86.57121","86.57121","14.43142","0.65",
"04.01.2002 08:00:00","0","0.8980066","-64.4569","21.93912","-0.649063","77.74213","20.17183","8.583756","4.228374","0","67.6492","-0.1218696","21","19.75431","20.37716","8.583756","20.17183","39.57915","91.46133","91.46133","10.82356","0.25",
"04.01.2002 09:00:00","0","0.8579732","-64.81374","21.36269","-0.6376279","75.78236","20.17183","4.291878","2.818916","2.995822","69.20438","-0.2613675","21","19.90184","20.45092","4.291878","20.17183","31.67941","89.15572","89.15572","7.215708","0.1625",
"04.01.2002 10:00:00","-0.176183","0.8294508","-59.35027","21.19257","-0.5860257","57.08939","20.17183","4.291878","2.816332","13.31762","53.11009","-2.538579","21.04778","20.39868","20.72323","4.291878","20.17183","31.67941","67.16399","67.16399","7.215708","1.2",
"04.01.2002 11:00:00","-1.766421","0.7931049","-51.90262","21.35091","-0.5081428","41.9122","20.17183","4.291878","2.785364","18.62907","38.92287","-3.092104","21.3154","20.87019","21.09279","4.291878","20.17183","31.67941","49.30847","49.30847","7.215708","2.8",
"04.01.2002 12:00:00","-3.130207","0.8019052","-45.53356","21.7543","-0.4380133","32.21775","20.17183","8.583756","4.125147","20.06924","28.09764","-4.385578","21.53839","21.21832","21.37835","8.583756","20.17183","39.57915","37.90323","37.90323","10.82356","4.275",
"04.01.2002 13:00:00","-3.699589","0.8171418","-40.95014","22.26118","-0.3933209","28.20107","20.17183","8.583756","5.461166","19.21211","23.06437","-5.556006","21.63633","21.45486","21.54559","8.583756","20.17183","43.187","33.17773","33.17773","14.43142","5.3625",
"04.01.2002 14:00:00","-3.612913","0.7591047","-38.37368","22.84515","-0.3797776","28.27876","20.17183","4.291878","4.094125","15.98977","24.56966","-4.01607","21.62219","21.5414","21.58179","4.291878","20.17183","35.28727","33.26913","33.26913","10.82356","5.95",
"04.01.2002 15:00:00","-3.601805","0.7163706","-38.03186","23.18543","-0.379504","29.2033","20.17183","4.291878","2.730614","13.36401","26.74555","-2.66165","21.6171","21.52832","21.57271","4.291878","20.17183","31.67941","34.35682","34.35682","7.215708","6.0375",
"04.01.2002 16:00:00","-2.871961","0.7276569","-39.92361","23.2607","-0.4076802","34.90352","20.17183","4.291878","2.745169","11.3861","32.36839","-2.692272","21.47231","21.37533","21.42382","4.291878","20.17183","31.67941","41.06296","41.06296","7.215708","5.5625",
"04.01.2002 17:00:00","-1.895822","0.7942591","-44.38324","23.16313","-0.4550594","41.4351","20.17183","8.583756","4.159276","1.768023","37.36921","-4.217721","21.29881","21.15994","21.22938","8.583756","20.17183","39.57915","48.74718","48.74718","10.82356","4.4875",
"04.01.2002 18:00:00","-1.167642","0.8509896","-47.41236","23.02172","-0.4822526","45.98362","20.17183","8.583756","5.579559","0","40.31782","-5.790594","21.18484","21.06059","21.12272","8.583756","20.17183","43.187","54.09837","54.09837","14.43142","3.75",
"04.01.2002 19:00:00","-1.8439","0.8628258","-49.49494","23.34843","-0.4753823","44.0543","40.34365","8.583756","5.564923","0","38.23172","-6.026863","21.31328","21.04971","21.1815","8.583756","40.34365","63.35883","51.82859","51.82859","14.43142","3.2875",
"04.01.2002 20:00:00","-2.040507","0.8802779","-52.13497","24.24933","-0.4596508","46.79119","40.34365","8.583756","5.540962","0","40.80541","-6.210304","21.34043","21.04702","21.19372","8.583756","40.34365","63.35883","55.04846","55.04846","14.43142","2.7875",
"04.01.2002 21:00:00","-1.446003","0.8908903","-54.15227","24.88238","-0.4666635","50.64889","40.34365","4.291878","5.562396","0","44.51922","-6.290844","21.24166","21.03373","21.1377","4.291878","40.34365","59.06694","59.58694","59.58694","14.43142","2.35",
"04.01.2002 22:00:00","-0.860434","0.9428489","-56.2952","25.34711","-0.4785214","54.01579","40.34365","4.291878","6.988291","0","46.1652","-7.980387","21.15112","21.01555","21.08334","4.291878","40.34365","62.6748","63.54798","63.54798","18.03927","1.8875",
"04.01.2002 23:00:00","-0.002931","0.9515941","-58.24252","25.50319","-0.5096855","70.95839","0","4.291878","7.035963","0","57.15302","-2.255318","21.00053","20.87421","20.93737","4.291878","0","22.33115","83.48045","83.48045","18.03927","1.45",
"05.01.2002","-5.464417","0.9193783","-49.57166","28.50308","-0.7022526","27.23461","0","0.8583756","7.543831","0","22.21233","-9.861285","19.10947","20.62016","19.86481","0.858376","0","18.89765","32.04072","32.04072","18.03927","0.9875",
"05.01.2002 01:00:00","-3.801568","0.9116384","-49.06202","28.88915","-0.8500196","34.15326","0","0.8583756","7.783019","0","27.09447","-7.595183","18.63912","20.33556","19.48734","0.858376","0","18.89765","40.18031","40.18031","18.03927","0.8",
"05.01.2002 02:00:00","-3.227102","0.9116046","-49.21705","27.55878","-0.8937614","36.80013","0","0.8583756","7.818404","0","29.71921","-7.546977","18.55109","20.10902","19.33006","0.858376","0","18.89765","43.29426","43.29426","18.03927","0.7375",
"05.01.2002 03:00:00","-2.699225","0.9084336","-49.08316","26.42775","-0.9320834","38.70661","0","0.8583756","7.843764","0","31.60824","-7.493017","18.47017","19.90438","19.18728","0.858376","0","18.89765","45.53718","45.53718","18.03927","0.7",
"05.01.2002 04:00:00","-2.216203","0.9055448","-48.86124","25.94468","-0.9645941","40.25114","0","0.8583756","7.866735","0","33.15305","-7.428998","18.39483","19.71402","19.05442","0.858376","0","18.89765","47.35428","47.35428","18.03927","0.7",
"05.01.2002 05:00:00","-1.754552","0.9037539","-48.71468","25.67768","-0.994071","41.67554","0","0.8583756","7.888826","0","34.57766","-7.367927","18.32164","19.53469","18.92816","0.858376","0","18.89765","49.03005","49.03005","18.03927","0.7",
"05.01.2002 06:00:00","-0.142323","0.9661754","-61.30323","21.95043","-0.7602658","102.7834","0","0.8583756","7.25725","0","86.29157","-2.428726","20.97248","19.51583","20.24415","0.858376","0","18.89765","120.9216","120.9216","18.03927","0.7",
"05.01.2002 07:00:00","0","0.9280566","-61.6632","22.54653","-0.6554613","74.05051","40.34365","4.291878","5.637831","0","62.04031","-1.324057","21","19.67272","20.33636","4.291878","40.34365","59.06694","87.11825","87.11825","14.43142","0.7",
"05.01.2002 08:00:00","0","0.8868317","-61.44694","22.58884","-0.6510947","75.35714","20.17183","8.583756","4.228374","0","65.3905","0","21","19.70389","20.35195","8.583756","20.17183","39.57915","88.65546","88.65546","10.82356","0.7625",
