"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Interior Windows","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
"06.04.2002 06:00:00","-6.071821","0","0.3000895","-24.45991","0","29.87727","-0.6340014","0","0","3.147854","0","0","0","0","0","23.83794","25.3719","24.60492","3.147854","0","3.147854","0","0","0","0","8.15",
"06.04.2002 07:00:00","-5.199627","-5.296099","0.4395784","-26.56404","-5.296099","28.55196","-0.5047044","0","71.50127","6.295709","4.311755","0.446263","13.92785","0","-17.41697","24.54008","25.74132","25.1407","6.295707","71.50127","88.84784","0","0","2.942277","8.108594","8.375",
"06.04.2002 08:00:00","-3.724932","-22.0229","0.5544634","-24.01126","-22.0229","28.2999","-0.2376408","0","71.50127","12.59142","8.311362","2.081465","77.13138","0","-44.63131","24.99735","26.7146","25.85598","12.59142","71.50127","112.5448","0","0","12.23494","16.21718","9.9125",
"06.04.2002 09:00:00","-2.023121","-61.60899","0.665386","-20.61363","-61.60899","28.47543","0.1199713","0","71.50127","18.88713","12.03464","4.180599","174.648","0","-91.95016","25.48983","28.32533","26.90758","18.88713","71.50127","148.9414","0","0","34.22721","24.32578","12.0125",
"06.04.2002 10:00:00","-0.21194","-109.9359","0.7753116","-17.7209","-109.9359","28.92075","0.4639935","0","71.50127","25.18283","15.40932","5.71297","242.1188","0","-145.6408","25.94661","29.80678","27.8767","25.18283","71.50127","190.194","0","0","61.07549","32.43437","14.05",
"06.04.2002 11:00:00","0","-141.5466","0.7524074","-13.71913","-141.5466","29.52023","0.5907532","0","71.50127","25.18283","15.28385","5.772495","238.6669","0","-171.8057","26","30.37647","28.18824","25.18283","71.50127","207.7554","0","0","78.63699","32.43437","15.925",
"06.04.2002 12:00:00","0","-149.3865","0.4714909","-10.44777","-149.3865","29.43187","0.5956818","0","71.50127","12.59142","7.641927","5.372304","214.7138","0","-162.1047","26","30.39956","28.19978","12.59142","71.50127","183.3024","0","0","82.99248","16.21718","17.5375",
"06.04.2002 13:00:00","0","-155.7802","0.5793685","-8.000767","-155.7802","29.37038","0.5908437","0","71.50127","18.88713","11.46289","5.176924","203.8754","0","-172.0383","26","30.38187","28.19094","18.88713","71.50127","201.2587","0","0","86.54454","24.32578","18.7875",
"06.04.2002 14:00:00","0","-174.8313","0.6950922","-6.475954","-174.8313","29.99113","0.6606277","0","71.50127","25.18283","15.28385","5.433555","217.9886","0","-193.7865","26","30.76591","28.38295","25.18283","71.50127","226.247","0","0","97.1285","32.43437","19.7",
"06.04.2002 15:00:00","0","-194.5648","0.6910644","-5.838426","-194.5648","29.92878","0.7462037","0","71.50127","25.18283","15.28385","5.779055","239.4831","0","-212.0801","26","31.2641","28.63205","25.18283","71.50127","237.21","0","0","108.0915","32.43437","20.1875",
"06.04.2002 16:00:00","0","-196.6814","0.4320275","-5.790289","-196.6814","29.3803","0.7847905","0","71.50127","12.59142","7.641927","5.596821","237.2042","0","-205.3637","26","31.51565","28.75783","12.59142","71.50127","209.5773","0","0","109.2675","16.21718","20.2375",
"06.04.2002 17:00:00","0","-183.6382","0.308643","-6.491716","-183.6382","28.78688","0.7493587","0","71.50127","6.295709","3.820963","4.733052","201.0276","0","-188.3317","26","31.33784","28.66892","6.295707","71.50127","187.9268","0","0","102.0212","8.108594","19.7625",
"06.04.2002 18:00:00","0","-147.3118","0.1827845","-7.701131","-147.3118","28.11157","0.5953389","0","71.50127","3.147854","0","2.963026","118.349","0","-147.3118","26","30.46041","28.2302","3.147854","71.50127","156.489","0","0","81.83991","0","18.75",
"06.04.2002 19:00:00","-1.290218","0","0.2301567","-13.34242","0","24.46497","0.587562","0","0","3.147854","0","0.405892","14.55063","0","0","27.8639","29.02422","28.44406","3.147854","0","3.147854","0","0","0","0","17.3625",
"06.04.2002 20:00:00","-2.570223","0","0.2467509","-15.20165","0","23.81673","0.5724733","0","0","3.147854","0","0","0","0","0","27.74151","28.44116","28.09134","3.147854","0","3.147854","0","0","0","0","16.175",
"06.04.2002 21:00:00","-2.984458","0","0.2513029","-16.0066","0","24.42663","0.4164918","0","0","3.147854","0","0","0","0","0","27.21649","28.08389","27.65019","3.147854","0","3.147854","0","0","0","0","15.175",
"06.04.2002 22:00:00","-3.423634","0","0.258195","-17.06777","0","24.99138","0.2935545","0","0","3.147854","0","0","0","0","0","26.81081","27.80044","27.30563","3.147854","0","3.147854","0","0","0","0","14.2375",
"06.04.2002 23:00:00","-3.898485","0","0.2668888","-18.41753","0","25.48613","0.1896298","0","0","3.147854","0","0","0","0","0","26.45661","27.55554","27.00608","3.147854","0","3.147854","0","0","0","0","13.275",
"07.04.2002","-4.393226","0","0.2757598","-19.9286","0","25.82216","0.0906919","0","0","3.147854","0","0","0","0","0","26.12007","27.328","26.72404","3.147854","0","3.147854","0","0","0","0","12.275",
"07.04.2002 01:00:00","-4.779014","0","0.2812998","-20.93814","0","26.1058","-4.271096E-04","0","0","3.147854","0","0","0","0","0","25.82193","27.11687","26.4694","3.147854","0","3.147854","0","0","0","0","11.525",
"07.04.2002 02:00:00","-5.144818","0","0.2873399","-22.04021","0","26.28615","-8.259401E-02","0","0","3.147854","0","0","0","0","0","25.55225","26.91801","26.23513","3.147854","0","3.147854","0","0","0","0","10.8",
"07.04.2002 03:00:00","-5.391983","0","0.2895791","-22.53688","0","26.3763","-0.161421","0","0","3.147854","0","0","0","0","0","25.30777","26.73212","26.01994","3.147854","0","3.147854","0","0","0","0","10.3125",
"07.04.2002 04:00:00","-5.549521","0","0.2906589","-22.84713","0","26.6204","-0.2256863","0","0","3.147854","0","0","0","0","0","25.11047","26.56323","25.83685","3.147854","0","3.147854","0","0","0","0","9.95",
"07.04.2002 05:00:00","-4.517483","-6.437238","0.2883844","-22.84285","-6.437238","27.33798","-0.3357972","0","0","3.147854","0","0","0","0","-6.291837","24.6161","26.36365","25.48988","3.147854","0","6.724098","0","0","3.576244","0","9.6125",
"07.04.2002 06:00:00","-4.927761","-3.717594","0.2883345","-22.7381","-3.717594","27.40685","-0.3886308","0","0","3.147854","0","0.049129","1.523311","0","-3.717595","24.55304","26.20805","25.38055","3.147854","0","5.213184","0","0","2.06533","0","9.5",
"07.04.2002 07:00:00","-3.392476","-17.80153","0.424798","-24.11505","-17.80153","26.83859","-0.2638129","0","71.50127","6.295709","4.138112","0.499675","16.02911","0","-29.10555","25.09056","26.59999","25.84527","6.295707","71.50127","95.7953","0","0","9.889741","8.108594","10",
"07.04.2002 08:00:00","-2.195583","-37.51622","0.5423828","-21.99545","-37.51622","26.93848","-2.018131E-02","0","71.50127","12.59142","8.022017","1.986023","78.98542","0","-58.62558","25.44844","27.54558","26.49701","12.59142","71.50127","121.1522","0","0","20.84235","16.21718","11.3625",
"07.04.2002 09:00:00","-1.053831","-84.96182","0.6521897","-18.53539","-84.96182","27.49143","0.3029838","0","71.50127","18.88713","11.77207","4.243752","180.4","0","-112.9034","25.73673","29.14517","27.44095","18.88713","71.50127","161.9152","0","0","47.20101","24.32578","13.3125",
"07.04.2002 10:00:00","-0.023247","-138.556","0.7555792","-14.64886","-138.556","28.19935","0.5999521","0","71.50127","25.18283","15.30308","5.778565","247.1223","0","-170.3186","25.99336","30.54586","28.26961","25.18283","71.50127","206.094","0","0","76.97554","32.43437","15.4125",
"07.04.2002 11:00:00","0","-169.7963","0.730081","-10.56785","-169.7963","28.94481","0.6982482","0","71.50127","25.18283","15.28385","5.810222","241.549","0","-195.4841","26","31.03858","28.51929","25.18283","71.50127","223.4498","0","0","94.33128","32.43437","17.45",
"07.04.2002 12:00:00","0","-174.2164","0.4438064","-7.26217","-174.2164","28.81015","0.694928","0","71.50127","12.59142","7.641927","5.379862","216.2696","0","-184.3468","26","31.01912","28.50956","12.59142","71.50127","197.0968","0","0","96.78691","16.21718","19.2625",
"07.04.2002 13:00:00","0","-181.9507","0.5488256","-4.890474","-181.9507","28.86083","0.6885314","0","71.50127","18.88713","11.46289","5.181424","206.0575","0","-193.7499","26","30.98222","28.49111","18.88713","71.50127","215.7979","0","0","101.0837","24.32578","20.775",
"07.04.2002 14:00:00","0","-203.0827","0.6610593","-3.406073","-203.0827","28.84043","0.7517809","0","71.50127","25.18283","15.28385","5.447304","220.2344","0","-215.3891","26","31.35219","28.6761","25.18283","71.50127","241.9422","0","0","112.8237","32.43437","21.925",
"07.04.2002 15:00:00","0","-223.595","0.6499393","-2.609761","-223.595","28.61501","0.8325609","0","71.50127","25.18283","15.28385","5.794366","241.4288","0","-233.8433","26","31.83764","28.91882","25.18283","71.50127","253.3379","0","0","124.2195","32.43437","22.6125",
"07.04.2002 16:00:00","0","-221.8014","0.3881637","-2.362085","-221.8014","28.45913","0.8698217","0","71.50127","12.59142","7.641927","5.599124","238.4074","0","-226.5481","26","32.06363","29.03181","12.59142","71.50127","223.5329","0","0","123.223","16.21718","22.8625",
"07.04.2002 17:00:00","0","-207.3748","0.2657422","-2.709114","-207.3748","28.1072","0.8377657","0","71.50127","6.295709","3.820963","4.783652","204.2173","0","-209.9555","26","31.8912","28.9456","6.295707","71.50127","201.1138","0","0","115.2082","8.108594","22.5875",
"07.04.2002 18:00:00","0","-169.1821","0.140942","-3.520036","-169.1821","27.50804","0.6868836","0","71.50127","3.147854","0","3.045269","122.4543","0","-169.1821","26","31.03278","28.51639","3.147854","71.50127","168.6392","0","0","93.99007","0","21.7125",
"07.04.2002 19:00:00","-0.556157","0","0.1898193","-8.220323","0","23.85254","0.7093874","0","0","3.147854","0","0.441683","15.79519","0","0","28.08621","29.65075","28.86848","3.147854","0","3.147854","0","0","0","0","20.3625",
"07.04.2002 20:00:00","-1.517126","0","0.2164597","-10.98804","0","22.77767","0.7992385","0","0","3.147854","0","0","0","0","0","28.49109","29.13716","28.81413","3.147854","0","3.147854","0","0","0","0","19.05",
"07.04.2002 21:00:00","-2.203155","0","0.2285543","-12.44559","0","22.92414","0.7045027","0","0","3.147854","0","0","0","0","0","28.15366","28.84684","28.50025","3.147854","0","3.147854","0","0","0","0","17.85",
"07.04.2002 22:00:00","-2.703265","0","0.2390101","-13.94494","0","23.23086","0.5904733","0","0","3.147854","0","0","0","0","0","27.7694","28.59542","28.18241","3.147854","0","3.147854","0","0","0","0","16.65",
"07.04.2002 23:00:00","-3.224139","0","0.2503124","-15.63868","0","23.58859","0.4876747","0","0","3.147854","0","0","0","0","0","27.41381","28.36451","27.88916","3.147854","0","3.147854","0","0","0","0","15.45",
"08.04.2002","-3.744051","0","0.2609056","-17.41861","0","23.9465","0.3888688","0","0","3.147854","0","0","0","0","0","27.07202","28.1461","27.60906","3.147854","0","3.147854","0","0","0","0","14.25",
"08.04.2002 01:00:00","-4.174711","0","0.2686417","-18.74376","0","24.5939","0.2858636","0","0","0","0","0","0","0","0","26.66851","27.92856","27.29854","0","0","0","0","0","0","0","13.2375",
"08.04.2002 02:00:00","-4.584193","0","0.2768409","-20.20809","0","25.1826","0.1871227","0","0","0","0","0","0","0","0","26.3362","27.70881","27.0225","0","0","0","0","0","0","0","12.275",
"08.04.2002 03:00:00","-4.947312","0","0.2824273","-21.262","0","25.64567","0.1017391","0","0","0","0","0","0","0","0","26.05114","27.50743","26.77929","0","0","0","0","0","0","0","11.525",
"08.04.2002 04:00:00","-5.212179","0","0.2861035","-21.9569","0","26.17979","2.912075E-02","0","0","0","0","0","0","0","0","25.81473","27.3231","26.56892","0","0","0","0","0","0","0","10.9875",
"08.04.2002 05:00:00","-5.397644","0","0.287257","-22.35958","0","26.81636","-3.510676E-02","0","0","0","0","0","0","0","0","25.60651","27.15434","26.38043","0","0","0","0","0","0","0","10.55",
"08.04.2002 06:00:00","-5.471263","0","0.2856249","-22.27579","0","27.87356","-8.371683E-02","0","0","0","0","0.044656","1.388474","0","0","25.44627","27.01529","26.23078","0","0","0","0","0","0","0","10.3375",
"08.04.2002 07:00:00","-5.403158","0","0.2798457","-21.28002","0","29.01279","-7.620225E-02","0","0","0","0","0.507639","16.04962","0","0","25.46466","27.05927","26.26196","0","0","0","0","0","0","0","10.675",
"08.04.2002 08:00:00","-6.170807","0","0.2738291","-19.49959","0","29.2208","0.0982553","0","0","0","0","1.981076","73.19342","0","0","25.94869","27.71605","26.83237","0","0","0","0","0","0","0","11.775",
"08.04.2002 09:00:00","-7.855973","0","0.2752523","-18.44508","0","27.47924","0.5856533","0","0","0","0","4.232786","164.9105","0","0","27.51103","29.26386","28.38745","0","0","0","0","0","0","0","13.4875",
"08.04.2002 10:00:00","-7.115125","0","0.2734494","-18.02815","0","25.62051","1.100046","0","0","0","0","5.35371","202.4731","0","0","28.95606","30.55486","29.75546","0","0","0","0","0","0","0","15.2",
"08.04.2002 11:00:00","-6.394634","0","0.2722553","-17.46294","0","24.08556","1.404553","0","0","0","0","5.580389","206.407","0","0","29.96738","31.2834","30.62539","0","0","0","0","0","0","0","16.675",
"08.04.2002 12:00:00","-5.865358","0","0.2688022","-16.25401","0","22.96537","1.621262","0","0","0","0","5.42862","199.5646","0","0","30.6669","31.73272","31.19981","0","0","0","0","0","0","0","18.1375",
"08.04.2002 13:00:00","-5.427213","0","0.2641787","-15.04352","0","21.91682","1.763738","0","0","0","0","5.278119","191.7906","0","0","31.17953","32.00146","31.5905","0","0","0","0","0","0","0","19.3875",
"08.04.2002 14:00:00","-5.003248","0","0.2599217","-14.37987","0","21.14635","1.90845","0","0","0","0","5.44272","194.9736","0","0","31.6329","32.4201","32.0265","0","0","0","0","0","0","0","20.2375",
"08.04.2002 15:00:00","-4.797262","0","0.2650572","-14.73912","0","20.71614","2.025468","0","0","0","0","5.23046","187.1003","0","0","31.95978","32.70956","32.33467","0","0","0","0","0","0","0","20.625",
"08.04.2002 16:00:00","-4.534333","0","0.2627954","-15.02279","0","20.35831","2.126449","0","0","0","0","4.956164","186.5359","0","0","32.25936","33.02259","32.64098","0","0","0","0","0","0","0","20.7",
"08.04.2002 17:00:00","-4.430076","0","0.2629791","-15.7147","0","20.17818","2.197952","0","0","0","0","4.184633","164.8609","0","0","32.46206","33.14981","32.80593","0","0","0","0","0","0","0","20.45",
"08.04.2002 18:00:00","-4.412477","0","0.264271","-16.31666","0","20.59374","2.07656","0","0","0","0","2.685587","105.3455","0","0","32.08553","32.63843","32.36198","0","0","0","0","0","0","0","19.7375",
"08.04.2002 19:00:00","-4.323065","0","0.259319","-15.81231","0","22.19677","1.642466","0","0","0","0","0.430847","15.05362","0","0","30.73298","31.27064","31.00181","0","0","0","0","0","0","0","18.5875",
"08.04.2002 20:00:00","-4.220032","0","0.2557636","-15.57859","0","23.86617","1.246745","0","0","0","0","0","0","0","0","29.52925","30.34904","29.93914","0","0","0","0","0","0","0","17.475",
"08.04.2002 21:00:00","-4.344167","0","0.2593272","-16.35526","0","25.17786","1.032996","0","0","0","0","0","0","0","0","28.85443","29.85689","29.35566","0","0","0","0","0","0","0","16.4125",
"08.04.2002 22:00:00","-4.66785","0","0.2669093","-17.56399","0","26.17632","0.8829116","0","0","0","0","0","0","0","0","28.35622","29.50309","28.92966","0","0","0","0","0","0","0","15.375",
"08.04.2002 23:00:00","-5.086026","0","0.275254","-19.01871","0","26.915","0.7612945","0","0","0","0","0","0","0","0","27.94636","29.21477","28.58056","0","0","0","0","0","0","0","14.3125",
"09.04.2002","-5.571939","0","0.2843019","-20.68884","0","27.61991","0.6518511","0","0","0","0","0","0","0","0","27.57128","28.95556","28.26342","0","0","0","0","0","0","0","13.2125",
"09.04.2002 01:00:00","-5.963765","0","0.290655","-21.79394","0","28.20996","0.5509713","0","0","0","0","0","0","0","0","27.2369","28.71585","27.97637","0","0","0","0","0","0","0","12.425",
"09.04.2002 02:00:00","-6.274209","0","0.2953633","-22.70046","0","28.54817","0.4628984","0","0","0","0","0","0","0","0","26.95263","28.49943","27.72603","0","0","0","0","0","0","0","11.7625",
"09.04.2002 03:00:00","-6.529352","0","0.2984996","-23.30524","0","28.69614","0.3813438","0","0","0","0","0","0","0","0","26.69729","28.29959","27.49844","0","0","0","0","0","0","0","11.25",
"09.04.2002 04:00:00","-6.620104","0","0.2979032","-23.43578","0","28.86806","0.3101206","0","0","0","0","0","0","0","0","26.48758","28.11885","27.30322","0","0","0","0","0","0","0","10.9125",
"09.04.2002 05:00:00","-6.736013","0","0.2985739","-23.6408","0","29.4802","0.2506825","0","0","0","0","0","0","0","0","26.29959","27.95019","27.12489","0","0","0","0","0","0","0","10.6125",
"09.04.2002 06:00:00","-6.813091","0","0.2985598","-23.61174","0","29.98332","0.1948946","0","0","0","0","0.047207","1.461301","0","0","26.12646","27.80082","26.96364","0","0","0","0","0","0","0","10.4375",
"09.04.2002 07:00:00","-6.751494","0","0.2948309","-22.82876","0","30.18675","0.1907204","0","0","0","0","0.557995","17.2687","0","0","26.12628","27.83572","26.981","0","0","0","0","0","0","0","10.7125",
"09.04.2002 08:00:00","-6.964074","0","0.2896121","-21.49754","0","29.63923","0.30097","0","0","0","0","1.661473","53.55876","0","0","26.47482","28.22979","27.3523","0","0","0","0","0","0","0","11.525",
"09.04.2002 09:00:00","-7.232335","0","0.2849322","-20.28765","0","28.47257","0.5202639","0","0","0","0","2.871294","93.86892","0","0","27.15532","28.89663","28.02597","0","0","0","0","0","0","0","12.5875",
"09.04.2002 10:00:00","-7.091317","0","0.2831138","-19.69192","0","27.04414","0.7877256","0","0","0","0","3.907775","127.8505","0","0","27.98656","29.63495","28.81075","0","0","0","0","0","0","0","13.6875",
"09.04.2002 11:00:00","-6.924497","0","0.2807508","-18.99919","0","25.63747","1.017452","0","0","0","0","4.394425","142.7899","0","0","28.70276","30.22821","29.46549","0","0","0","0","0","0","0","14.725",
"09.04.2002 12:00:00","-6.783614","0","0.279187","-18.34559","0","24.5069","1.183448","0","0","0","0","4.464587","143.2736","0","0","29.23229","30.61782","29.92505","0","0","0","0","0","0","0","15.6",
"09.04.2002 13:00:00","-6.572864","0","0.2759368","-17.58121","0","23.67023","1.272814","0","0","0","0","4.301455","136.6743","0","0","29.52954","30.8161","30.17282","0","0","0","0","0","0","0","16.275",
"09.04.2002 14:00:00","-6.251208","0","0.2692824","-17.01183","0","23.50658","1.32974","0","0","0","0","4.360003","139.7983","0","0","29.74364","30.88852","30.31608","0","0","0","0","0","0","0","16.625",
"09.04.2002 15:00:00","-5.77969","0","0.2574187","-15.90471","0","24.94621","1.341769","0","0","0","0","4.011681","129.4622","0","0","29.76168","30.91709","30.33939","0","0","0","0","0","0","0","16.95",
"09.04.2002 16:00:00","-5.782814","0","0.260725","-16.12581","0","26.52461","1.427974","0","0","0","0","3.139963","101.9163","0","0","29.97144","31.02664","30.49904","0","0","0","0","0","0","0","17.1625",
"09.04.2002 17:00:00","-5.98952","0","0.2705533","-16.54436","0","27.98995","1.257158","0","0","0","0","1.329258","41.33947","0","0","29.4082","30.33934","29.87377","0","0","0","0","0","0","0","16.7625",
"09.04.2002 18:00:00","-5.786991","0","0.2717644","-16.76021","0","28.89719","0.9997661","0","0","0","0","0.409663","12.59807","0","0","28.6228","29.65992","29.14136","0","0","0","0","0","0","0","16",
"09.04.2002 19:00:00","-5.593254","0","0.2713766","-17.15759","0","29.62373","0.8020846","0","0","0","0","0.066698","2.050061","0","0","28.01968","29.17666","28.59817","0","0","0","0","0","0","0","15.2",
"09.04.2002 20:00:00","-5.561358","0","0.270429","-17.59925","0","30.33673","0.6631661","0","0","0","0","0","0","0","0","27.59395","28.84766","28.22081","0","0","0","0","0","0","0","14.4625",
"09.04.2002 21:00:00","-5.613399","0","0.2698019","-17.87942","0","31.49374","0.5722335","0","0","0","0","0","0","0","0","27.30325","28.61337","27.95831","0","0","0","0","0","0","0","13.95",
"09.04.2002 22:00:00","-5.733177","0","0.2712575","-18.20224","0","32.98847","0.5055147","0","0","0","0","0","0","0","0","27.0696","28.4196","27.7446","0","0","0","0","0","0","0","13.55",
"09.04.2002 23:00:00","-5.881299","0","0.2728947","-18.5661","0","34.54134","0.4484767","0","0","0","0","0","0","0","0","26.85999","28.24636","27.55317","0","0","0","0","0","0","0","13.15",
"10.04.2002","-6.123232","0","0.2778915","-19.1664","0","35.83989","0.3939455","0","0","0","0","0","0","0","0","26.65299","28.07883","27.36591","0","0","0","0","0","0","0","12.75",
"10.04.2002 01:00:00","-6.306884","0","0.2809168","-19.60379","0","36.20936","0.3470828","0","0","3.147854","0","0","0","0","0","26.5469","27.93146","27.23918","3.147854","0","3.147854","0","0","0","0","12.475",
"10.04.2002 02:00:00","-6.346401","0","0.2796955","-19.54266","0","36.53216","0.3110531","0","0","3.147854","0","0","0","0","0","26.4358","27.80897","27.12238","3.147854","0","3.147854","0","0","0","0","12.3375",
"10.04.2002 03:00:00","-6.320992","0","0.2780213","-19.30574","0","37.16798","0.2732533","0","0","3.147854","0","0","0","0","0","26.32034","27.68787","27.0041","3.147854","0","3.147854","0","0","0","0","12.3",
"10.04.2002 04:00:00","-6.352704","0","0.2785549","-19.24768","0","37.68822","0.234672","0","0","3.147854","0","0","0","0","0","26.19741","27.56501","26.88121","3.147854","0","3.147854","0","0","0","0","12.2375",
"10.04.2002 05:00:00","-3.186157","-23.02387","0.2655798","-18.1124","-23.02387","39.75826","4.794414E-02","0","0","3.147854","0","0","0","0","-22.48459","25.13142","27.33405","26.23274","3.147854","0","15.93889","0","0","12.79104","0","12.2",
"10.04.2002 06:00:00","-3.207865","-18.92843","0.262631","-17.71137","-18.92843","39.47198","-4.240537E-02","0","0","3.147854","0","0.049921","1.550361","0","-18.92844","25.07989","27.12986","26.10487","3.147854","0","13.66365","0","0","10.5158","0","12.2625",
"10.04.2002 07:00:00","-1.90502","-38.69112","0.3983637","-18.57493","-38.69112","38.53079","6.346527E-02","0","71.50127","6.295709","4.005497","0.512983","15.91779","0","-48.24866","25.49216","27.49822","26.49519","6.295707","71.50127","107.4006","0","0","21.49507","8.108594","12.8",
"10.04.2002 08:00:00","-1.187785","-46.00847","0.5279243","-18.09526","-46.00847","38.06626","0.1762945","0","71.50127","12.59142","7.843261","0.855368","26.37989","0","-64.325","25.70073","27.82661","26.76367","12.59142","71.50127","125.8701","0","0","25.56026","16.21718","13.5375",
"10.04.2002 09:00:00","-0.973391","-45.94157","0.6570067","-17.81577","-45.94157","37.41401","0.1884898","0","71.50127","18.88713","11.69971","0.535187","16.46066","0","-72.94444","25.75554","27.84784","26.80169","18.88713","71.50127","140.2373","0","0","25.52309","24.32578","13.8",
"10.04.2002 10:00:00","-0.801066","-49.02356","0.7847026","-17.70096","-49.02356","37.40928","0.2328961","0","71.50127","25.18283","15.56343","1.266741","40.87552","0","-84.95895","25.79665","28.09341","26.94503","25.18283","71.50127","156.3538","0","0","27.23531","32.43437","13.8625",
"10.04.2002 11:00:00","-0.111893","-81.96439","0.7702612","-15.61239","-81.96439","37.54256","0.4532492","0","71.50127","25.18283","15.36339","4.137734","135.406","0","-114.7489","25.9704","29.23071","27.60056","25.18283","71.50127","174.6543","0","0","45.53578","32.43437","15.0875",
"10.04.2002 12:00:00","0","-105.3606","0.491419","-12.35973","-105.3606","37.55645","0.5442279","0","71.50127","12.59142","7.641928","4.473833","143.9034","0","-119.3191","26","29.69053","27.84526","12.59142","71.50127","158.8435","0","0","58.53368","16.21718","16.7375",
"10.04.2002 13:00:00","0","-125.2467","0.6036226","-9.697997","-125.2467","37.84591","0.6081365","0","71.50127","18.88713","11.46289","4.801429","160.3211","0","-143.0795","26","30.06599","28.033","18.88713","71.50127","184.2957","0","0","69.5815","24.32578","18.1125",
"10.04.2002 14:00:00","0","-162.101","0.7293821","-7.529083","-162.101","38.78609","0.740378","0","71.50127","25.18283","15.28385","5.635941","205.3906","0","-181.0334","26","30.80757","28.40378","25.18283","71.50127","219.1746","0","0","90.05614","32.43437","19.725",
"10.04.2002 15:00:00","0","-190.0838","0.7070441","-5.347975","-190.0838","39.51672","0.8448284","0","71.50127","25.18283","15.28385","6.014522","225.8867","0","-205.1283","26","31.37921","28.6896","25.18283","71.50127","234.7206","0","0","105.6021","32.43437","21.025",
"10.04.2002 16:00:00","0","-219.8103","0.4262151","-3.760013","-219.8103","39.50078","0.9932895","0","71.50127","12.59142","7.641927","6.96827","278.3843","0","-225.7397","26","32.24107","29.12053","12.59142","71.50127","222.4267","0","0","122.1169","16.21718","22.0875",
"10.04.2002 17:00:00","0","-216.2764","0.2811671","-2.790519","-216.2764","39.32244","0.9831701","0","71.50127","6.295709","3.820963","5.546673","225.3595","0","-218.6914","26","32.19225","29.09612","6.295707","71.50127","206.0591","0","0","120.1535","8.108594","22.8125",
"10.04.2002 18:00:00","0","-166.3958","0.1490502","-2.979296","-166.3958","39.12036","0.7814243","0","71.50127","3.147854","0","2.786315","108.6409","0","-166.3958","26","31.01803","28.50901","3.147854","71.50127","167.0912","0","0","92.44208","0","22.5625",
"10.04.2002 19:00:00","-0.81649","-3.207382","0.2017835","-8.03854","-3.207382","32.50096","1.083947","0","0","3.147854","0","1.744695","71.10297","0","-3.216251","29.04683","30.53537","29.7911","3.147854","0","4.929733","0","0","1.781879","0","21.8",
"10.04.2002 20:00:00","-1.718577","-0.513984","0.2083744","-9.10719","-0.513984","31.89579","1.145905","0","0","3.147854","0","0","0","0","-0.5145966","29.24997","29.72881","29.48939","3.147854","0","3.433401","0","0","0.285547","0","20.875",
"10.04.2002 21:00:00","-2.1029","0","0.2053496","-9.168905","0","32.99654","1.016599","0","0","3.147854","0","0","0","0","0","28.83937","29.35061","29.09499","3.147854","0","3.147854","0","0","0","0","20.125",
"10.04.2002 22:00:00","-2.336216","0","0.2079147","-9.487925","0","34.23378","0.9150555","0","0","3.147854","0","0","0","0","0","28.50049","29.09953","28.80001","3.147854","0","3.147854","0","0","0","0","19.525",
"10.04.2002 23:00:00","-2.64284","0","0.2159419","-10.14199","0","35.16497","0.8351594","0","0","3.147854","0","0","0","0","0","28.22136","28.90013","28.56075","3.147854","0","3.147854","0","0","0","0","18.925",
"11.04.2002","-2.877818","0","0.220516","-10.72573","0","35.75004","0.7633651","0","0","3.147854","0","0","0","0","0","27.98288","28.72961","28.35624","3.147854","0","3.147854","0","0","0","0","18.325",
"11.04.2002 01:00:00","-3.189787","0","0.2289337","-11.77906","0","36.43366","0.7000818","0","0","3.147854","0","0","0","0","0","27.75567","28.57069","28.16318","3.147854","0","3.147854","0","0","0","0","17.5375",
"11.04.2002 02:00:00","-3.57603","0","0.2392553","-13.09086","0","36.95908","0.6295325","0","0","3.147854","0","0","0","0","0","27.50353","28.40801","27.95577","3.147854","0","3.147854","0","0","0","0","16.6375",
"11.04.2002 03:00:00","-3.810873","0","0.2434042","-13.75774","0","37.33149","0.562125","0","0","3.147854","0","0","0","0","0","27.28428","28.25499","27.76963","3.147854","0","3.147854","0","0","0","0","16.05",
"11.04.2002 04:00:00","-3.951053","0","0.245434","-14.1493","0","37.59038","0.5071613","0","0","3.147854","0","0","0","0","0","27.11353","28.1195","27.61651","3.147854","0","3.147854","0","0","0","0","15.65",
"11.04.2002 05:00:00","-1.055406","-29.70703","0.2250545","-12.84148","-29.70703","40.88289","0.2595243","0","0","3.147854","0","0","0","0","-28.92733","25.66593","27.84355","26.75474","3.147854","0","19.65176","0","0","16.50391","0","15.3125",
"11.04.2002 06:00:00","-1.194424","-24.0575","0.2248842","-12.87166","-24.0575","41.28152","0.1592359","0","0","3.147854","0","0.057407","1.792562","0","-24.0575","25.64327","27.6072","26.62524","3.147854","0","16.51313","0","0","13.36528","0","15.2",
