H1,H2,H3,H4,H5,H6,H7,H8,H9,HC1,HC2,HC3,HC4,HC5,HC6,HC7,HC8,I1,I2,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,P1,P2,S1
122.454774204,112.8799385474,91.2871046489,76.512522072,158.6899277354,41.2801334859,37.1803374079,35.837968768,43.0287559274,71.8501634133,129.848352816,107.300547816,108.9670557501,61.431336829,39.7808890573,42.7508310566,25.5891398823,180.6012120377,54.6602985298,20.9991701455,109.6952087034,81.8598740411,86.7194084613,14.0756237742,22.050002184,22.0453859343,61.4879675661,53.759998656,70.2453262336,24.4318543146,69.9346453876,24.6197267126,140.57305668
96.3310890405,89.1823228572,71.9144166955,60.1898506966,125.1903935688,32.5493724965,29.3388153778,28.2917838549,33.9727623491,56.6920621014,102.1473708819,84.4097642819,85.9636460423,48.3374847138,31.3672192702,33.7615936672,20.1778725775,142.1193908501,43.1355094968,16.5520383297,86.4542901327,64.5672697102,68.3571092943,11.1159522202,17.3460017181,17.3460007599,48.3705344857,42.2911989427,55.4000565373,19.2538556224,55.1868438358,19.4606917103,110.5841379216
52.3030413063,48.4382687207,39.2281230768,32.6453427507,68.3529491378,17.9713162507,16.136219265,15.5534136341,18.6800032238,30.9688990985,55.4185411226,45.7815670682,46.9989141769,26.2718404256,17.1488058017,18.4714741943,11.0549340082,77.4318906166,23.744754129,9.2006073046,47.0099820854,35.2124016821,37.5499212648,6.1110178483,9.4080009318,9.4908207598,26.2348661625,22.9375994266,30.2565424918,10.5301063196,30.1672397421,10.7513679773,59.9778375168
3.2654606454,3.0239621595,2.4301539674,2.0403339219,4.2542557333,1.1241048963,1.021442613,0.9851405782,1.1860636894,1.9319953128,3.4626227418,2.8613479418,2.9195795049,1.646987468,1.078517011,1.159152213,0.6887983805,5.1895771648,1.4927588906,0.5611429936,2.9365488964,2.1951751685,2.3677437829,0.3833736155,0.5880000582,0.5880000258,1.6396791344,1.4335999642,1.8905601926,0.6500752899,1.8816002162,0.6719979986,3.7486148448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.429112259,10.5838676036,8.5055388858,7.1411687267,14.8898950665,3.9343671371,3.5598779468,3.4152672456,4.0770665202,6.7619835948,12.1191795962,10.0147177962,10.218528389,5.7532345937,3.715978411,4.0512065395,2.4107943317,16.2320784114,5.1712638107,1.9640004776,10.2779211374,7.6831130897,8.1366803571,1.3418076543,2.0580002038,2.0580000902,5.7388769728,5.0175998746,6.6169606742,2.2752635147,6.5856007566,2.351992995,13.1201519568
156.4792600381,145.1633902516,116.6032395483,97.6047153306,196.0429672746,38.4053713635,34.1031199824,31.3914606158,37.990662743,79.942403469,165.6396179777,136.8999299265,133.4638669911,58.5481284674,37.2961526661,39.5144890437,23.9001838034,219.6535113293,49.3825441144,25.2905863554,136.6250542489,102.2955798071,102.4027040562,17.2561070024,20.9402433862,20.8508159457,58.2086092921,50.8927987277,65.7209553538,22.7437729613,66.2974847769,19.9359944336,154.348212158
286.7564297091,266.0290085018,213.7825477637,179.1659494251,361.3171833488,87.6882152065,80.6433098722,63.2207082623,85.3027086111,140.0340647031,303.9820982038,250.8862455753,244.2938256937,139.1531287177,90.5043407923,96.7421106221,59.5491399188,469.3111750141,116.1298082487,46.4579217351,250.927946033,187.7023361416,201.7522571338,31.8575113237,51.450005096,51.1502468305,142.732252576,125.2635473936,163.2941589082,55.1870837644,158.0552515522,27.9477783878,327.990799136
386.6855924484,357.6818410301,287.9291251295,240.9454639799,489.2343181583,122.3293426673,111.451694942,105.9653487301,129.0433129401,192.0083984874,409.6693871939,337.9912434914,333.3044548499,188.9808375381,123.9263177645,133.1588723584,80.6997302126,622.2044815218,164.3852496143,63.5294284598,339.8052833716,255.1553895638,274.7587916074,43.5566799371,69.3840068723,68.9877776638,192.743575216,168.9948902824,222.3167656366,74.515337633,216.7944385774,42.2365115133,442.6547354354
411.5735057325,379.7949164867,306.3899741655,256.557076337,522.1289723597,132.0290108362,120.520381095,113.5974440278,137.9917307854,204.3218472803,435.7617092069,360.0710630244,358.9792186989,201.9541639808,132.9117773721,142.7693825264,86.1395574021,656.8738826154,175.0110531859,68.0563811704,363.6060563617,272.6078495538,293.7886629255,46.9815721273,73.9684463034,73.6152688751,205.8490890489,180.4539554362,236.8760911563,79.0415946975,231.2665407567,57.3548747946,470.8121633494
377.4487591375,347.7127602922,280.7536758214,235.3239174927,477.4513723549,119.2546281394,109.0488863716,104.1467525504,125.9708577187,185.1236863739,399.4548325062,330.4856872733,326.917023409,184.7832808993,121.7385029874,130.8767792898,79.2196536706,613.1651053422,158.1941640882,62.1077992298,332.0087755719,248.9892170007,268.2856199094,42.5039641914,67.8476313094,67.7196702364,189.0995473746,165.5807958605,217.9220055762,71.7190111254,210.7679768387,60.9865132878,432.6471971214
254.8935555146,232.312982673,189.6882709551,159.0004278111,320.7888731208,81.6592517054,74.1962751012,71.9331018196,87.053815809,135.0287910714,269.3132390749,223.1851394573,221.9910486734,125.4428933705,82.2285429963,88.3380170434,53.2995546345,430.1625481429,108.7124112116,42.4924059364,225.4671925896,168.7823672601,180.4879551171,28.8921648747,45.7875644498,45.6905789922,127.7276314863,111.6471897531,147.0550465294,49.0457925843,142.8487831092,48.3516099506,292.1958280254
128.4071880308,111.5332866632,94.2293757003,79.7478385906,154.9559028282,37.7604766034,36.8512687122,35.5176431686,43.0069123506,67.9740783484,133.4882778018,111.6617218545,110.0595654331,62.5556252054,40.711934452,43.7502466699,26.5596175286,209.1386916158,54.2314040559,21.057224239,112.6969370968,84.7214401382,90.3043159043,14.414263234,22.9320022714,22.2183543109,63.9474862733,55.9454774155,73.6909815062,24.3989282141,69.5137704425,24.6819323285,146.3434970866
3.2654606454,3.0239621595,2.4301539674,2.0403339219,4.2542557333,1.1241048963,1.021442613,0.9851405782,1.1860636894,1.9319953128,3.4626227418,2.8613479418,2.9195795049,1.646987468,1.078517011,1.159152213,0.6887983805,5.1895771648,1.4927588906,0.5611429936,2.9365488964,2.1951751685,2.3677437829,0.3833736155,0.5880000582,0.5880000258,1.6396791344,1.4335999642,1.8905601926,0.6500752899,1.8816002162,0.6719979986,3.7486148448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2654606454,3.0239621595,2.4301539674,2.0403339219,4.2542557333,1.1241048963,1.021442613,0.9851405782,1.1860636894,1.9319953128,3.4626227418,2.8613479418,2.9195795049,1.646987468,1.078517011,1.159152213,0.6887983805,5.1889240962,1.4927588906,0.5611429936,2.9365488964,2.1951751685,2.3677437829,0.3833736155,0.5880000582,0.5880000258,1.6396791344,1.4335999642,1.8905601926,0.6500752899,1.8816002162,0.6719979986,3.7486148448
101.2220523614,93.7119833972,75.3022968874,63.2503515795,129.5758296594,30.930754433,27.7644817352,26.2241926923,31.3373476433,56.3658925754,107.2475211354,88.7017861946,88.7875883121,46.9887648255,30.096138081,32.0154352862,19.1945148853,162.9650427194,40.4419116186,17.0696840126,90.0992513538,67.2276590642,69.7173806543,11.4406874831,16.8358927156,16.7580007342,46.9571775784,41.0478116574,53.0748130248,18.4500911498,53.5745615664,17.4023867069,111.7055872626
197.5853249339,182.7286662146,147.4880080962,123.2732667634,253.5444406667,64.093550262,58.0689963762,53.0149512754,65.0231981224,109.0737594962,209.1772767616,172.9130919807,173.594360788,97.583422277,63.2010744389,67.3762262919,40.6603844046,336.1636917822,84.7175030867,33.4276159185,176.2619664519,131.4173241506,139.2666625711,22.5186987788,35.2800034944,35.1122060755,98.0685270192,86.0159978496,112.4030266946,38.5406313432,111.6992417195,32.895465489,225.7266615139
269.2843984858,248.1772486052,200.6682942897,167.9769128167,345.0941314218,88.717513416,80.0707549258,76.2248986274,91.8618781399,148.9638605857,285.0687842806,235.3577248697,237.1071779027,133.2128497829,86.7484837761,92.912444856,55.8156287623,462.1976272525,117.507241675,45.7429838617,239.9747028193,179.4477562455,190.8960943988,30.7955889786,48.2160047757,47.8940156296,133.936997607,117.4505710202,154.0150467425,52.6966423374,152.9650521896,45.6878088162,307.7778301405
299.1002684746,275.1853408238,222.9419169925,186.1770209365,383.016150673,98.905835131,89.3938875206,85.1610151879,102.6886652271,164.544593145,316.6702283853,261.4211427195,264.2736391703,148.1116163806,96.7241036194,103.7976669946,62.263453607,513.0705743122,130.7322619988,50.7549756795,266.7133193015,199.420574822,212.4892599228,34.3533049686,53.6992699628,53.3654689361,149.3564467635,131.0031810562,171.2893365702,58.5726774489,169.8323500804,52.6408860348,341.6128877039
274.6039477586,252.4086166301,204.5710453326,171.0516768677,351.2176306369,90.9381518371,82.1626241212,78.6260840271,94.7443813221,152.3151757148,290.2855141021,240.2101668775,242.5400479607,136.1182252063,88.8584809045,95.443626572,57.3673851458,475.8183059655,119.8203724066,46.6663705665,244.7911184406,183.2433654671,194.908672037,31.505313369,49.3035332059,49.1638008646,137.4011411175,120.3633335817,157.4546002747,53.8464378536,156.0407854051,51.0579714775,314.1662155005
199.1201359168,181.8986497625,147.5673999755,124.1103849692,252.6390857682,65.2406386475,58.9405442164,56.9196960315,68.7254241268,110.4218486885,210.2235146491,174.3884958861,175.0930780945,98.3990737167,64.2292111541,68.9240681332,41.4203025611,344.2969805358,86.1416227655,33.7479289739,177.2268284314,132.6306906198,140.9455104792,22.7490409961,35.7692071778,35.5936268038,99.8389810049,87.1042158095,114.1794470152,38.9215600906,112.4808520433,38.268375987,227.642115904
120.392927387,106.0349664865,88.2888296998,74.7843567537,147.5756896774,36.6875481319,34.9053275536,33.6303497169,40.7397194176,65.2951071808,125.6694470388,104.6791599868,104.0208445492,58.7926499496,38.3176200131,41.1041263791,24.837621587,199.6594274102,51.3036568072,19.9462042265,106.0143685396,79.7323170834,84.6719581389,13.5914629407,21.4620021258,21.0215610259,60.0302883375,52.4043197866,68.8953961567,23.105680276,65.8114230222,23.2424314808,137.0595261213
9.7963819363,9.0718865239,7.2904619021,6.1210017658,12.7627671998,3.372314689,3.0643278389,2.9423091107,3.5268855233,5.7959859384,10.3878682253,8.5840438253,8.7587386365,4.9369127114,3.2077979763,3.473960933,2.0663951414,13.6826779337,4.464644585,1.6834289808,8.8096466892,6.5855255054,6.9872026174,1.1501208466,1.7640001747,1.7640000773,4.9190374056,4.3007998925,5.6716805779,1.9502258698,5.6448006485,2.0159939957,11.2458445344
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2654606454,3.0239621595,2.4301539674,2.0403339219,4.2542557333,1.1241048963,1.021442613,0.9851405782,1.1860636894,1.9319953128,3.4626227418,2.8613479418,2.9195795049,1.646987468,1.078517011,1.159152213,0.6887983805,5.1889240962,1.4927588906,0.5611429936,2.9365488964,2.1951751685,2.3677437829,0.3833736155,0.5880000582,0.5880000258,1.6396791344,1.4335999642,1.8905601926,0.6500752899,1.8816002162,0.6719979986,3.7486148448
60.4110219406,55.9570985494,45.2972117489,37.7461775555,78.9099537654,20.6506754653,18.5747266141,17.9075054312,21.4669634906,35.7760936652,64.0585207226,52.9349369226,54.2235039233,30.3587602942,19.78275915,21.2521636628,12.7612499801,89.4526842507,27.2892779275,10.3811453816,54.3356744569,40.6163405435,43.1948775255,7.0212918871,10.8780010774,10.8831923816,30.3340639993,26.521599337,34.9728051394,12.137578189,34.8550972459,12.3026964183,69.3493746288
107.7602012995,99.6456687529,80.4121075503,67.3310194234,139.8231152461,36.3391172631,32.7527155138,31.5639663774,37.880836355,63.2926816066,114.2665504781,94.4244820781,96.00450792,54.0755921289,35.0399494934,37.6873378414,22.5399469702,159.3069043446,48.1295872646,18.4841066357,96.6112160382,72.0924645582,76.3760549132,12.3941225044,19.4040019219,19.4040008501,54.1094114577,47.3087988173,61.9441025963,21.5132355004,61.682372393,21.6399219092,123.7042898784
143.6802683994,132.0936567115,107.0584036351,89.7746925645,185.6190079666,48.2830322134,43.5178822014,41.9273913766,50.3253462684,83.9069464178,152.2599629219,125.8700018374,127.5499433438,71.3587697245,46.4251843843,49.9926102956,29.9481696119,212.9156674266,63.9546172395,24.6353996202,128.5931339629,96.0137139987,101.6461171998,16.4852322751,25.5780025334,25.6867285696,71.6635661804,62.5627415185,81.9424500401,28.481143105,81.9464717663,28.7593908375,164.1818267891
155.8406290997,143.7032243243,116.1856718848,97.044228713,202.0526517038,52.642835042,47.4356342757,45.715053375,54.88971474,91.3893219786,164.6414305301,136.0916709544,138.8385036487,77.8956475847,50.6363393631,54.5205475612,32.6473632682,232.4081666463,69.7382027406,26.8777316136,139.4378054464,104.3156200755,110.6352729457,17.9679712184,27.9300027664,28.0067307604,77.8847589172,68.0959982976,89.4218026016,31.0658504772,89.2802162638,31.3615069494,178.059205128
145.3118662324,133.4707019174,108.2468704419,90.7948595254,187.4842781896,48.842617773,44.0110810647,42.4278591682,50.9381471318,84.8364743061,153.8598230691,127.2133567292,128.9729685972,72.1648540491,46.9503101564,50.5786328678,30.2847288436,215.3680488848,64.7105470698,24.915971117,130.0543021192,97.1079416087,102.8089189557,16.6808390829,25.8720025626,25.990696816,72.6639493169,63.4220260985,82.9132288494,28.8110216027,82.823299123,29.1213780077,166.0519930065
112.6583922677,103.9714131422,84.0005547674,70.3915203062,146.086214288,37.992738219,34.2238238966,33.0050927534,39.6251091628,66.1438256965,119.4604845907,98.7165039907,100.325098695,56.5120984501,36.6220881018,39.3682310454,23.5513046255,166.9368199727,50.3280020897,19.3219011597,100.968955,75.3346878928,79.843360553,12.9607829277,20.2860020093,20.2860008887,56.5689301611,49.4591987635,64.7855821155,22.4889593398,64.3430255485,22.6499235116,129.3272121456
62.0437522634,57.4579020747,46.4734907448,38.7663445165,81.0112961358,21.199492706,19.0650252134,18.3950568721,22.0689889941,36.7354530637,65.7898320934,54.3656108934,55.666966197,31.1673037659,20.3071186181,21.8379384418,13.1056491703,91.9766152194,28.0377886869,10.6617168784,55.8028289163,41.7094481418,44.3469446392,7.2140986949,11.1720011066,11.1858455845,31.1539035674,27.238399319,35.9227545874,12.4656703791,35.7839458558,12.6475504624,71.2236820512
4.8981909682,4.5359432392,3.645230951,3.0605008829,6.3813835999,1.6861573445,1.5321639194,1.4777108674,1.7790955342,2.8979929692,5.1939341126,4.2920219126,4.3793692574,2.470481202,1.6166102837,1.7387283194,1.0331975707,7.4294245866,2.2391383358,0.8417144904,4.4048233446,3.2927627527,3.5424167307,0.5750604233,0.8820000874,0.8820000386,2.4595187016,2.1503999462,2.835840289,0.9751129349,2.8224003242,1.0079969978,5.6229222672
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2654606454,3.0239621595,2.4301539674,2.0403339219,4.2542557333,1.1241048963,1.021442613,0.9851405782,1.1860636894,1.9319953128,3.4626227418,2.8613479418,2.9195795049,1.646987468,1.078517011,1.159152213,0.6887983805,5.1889240962,1.4927588906,0.5611429936,2.9365488964,2.1951751685,2.3677437829,0.3833736155,0.5880000582,0.5880000258,1.6396791344,1.4335999642,1.8905601926,0.6500752899,1.8816002162,0.6719979986,3.7486148448
17.9600335499,16.6317919265,13.3658468205,11.2218365706,23.398406533,6.1755655511,5.4145543015,5.2231106099,6.2597013937,10.60995859,19.0444250797,15.7374136797,16.0576874494,8.9932841953,5.7902690944,6.2674718999,3.7883910926,25.5989811622,8.0123503443,3.0862864648,16.1510189302,12.0734634266,12.694864191,2.0844748854,3.2340003203,3.2340001417,9.0182352441,7.8847998029,10.3980810595,3.5754140946,10.3488011889,3.6959889921,20.6173816464
34.2873367771,31.7264704073,25.5018833994,21.4235061802,44.2245644126,11.2547637591,10.2712310019,9.9127813327,11.8968032837,19.9859890373,36.3575387885,30.0441533885,30.3706894912,17.1750101146,11.0468320144,11.8967369735,7.0879033294,48.7817869627,15.0758006515,5.8759480114,30.641011425,22.8191820069,23.9711797024,3.8606161552,6.1740006115,6.1740002705,17.2166309184,15.0527996237,19.4456409991,6.8144543096,19.4105946787,6.7427799264,39.3604558704
44.0837187134,40.2345896896,32.7286770821,27.5445079459,56.4618680265,14.6133636522,13.2045561715,12.737736032,15.3061683746,25.619695691,46.7443715693,38.6281972138,38.8768332443,22.0836265546,14.2077802154,15.252164452,9.0512587458,62.768793472,19.4487093741,7.5272583086,39.1793454875,29.172310099,30.879942735,4.9883370018,7.8923167462,7.9192509603,22.135668324,19.3535995162,24.6593512385,8.7494074864,24.7206869123,8.7383739867,50.6063004048
48.9819096816,44.3112604185,36.3542375168,30.6050088288,62.5055475464,16.2995209966,14.676699595,14.148718845,16.9996699869,28.3306203494,51.8496515981,42.9202191264,43.1509481696,24.1609969681,15.5781831912,16.8699610055,10.0519763708,69.4843511482,21.6233860046,8.3622528058,43.5260693994,32.4353931563,34.3193195346,5.556677425,8.5260008445,8.6698398242,24.5638270286,21.332682117,27.4286058138,9.5922588317,27.4259347046,9.7445709866,55.7571158861
345.2945475437,317.7710381135,257.087737942,215.0823964576,438.9813118208,111.376613437,101.3204511206,96.8100836713,116.9065853586,179.0196648358,365.7789476314,302.4646026298,301.7635576669,169.793820565,111.559158391,119.9040126469,72.38766976,580.6713578977,147.248409523,57.7452883045,305.5872358047,228.9137279682,245.4013151985,39.2315153569,62.1267974253,61.9625172891,173.0062798307,151.369136039,198.8481278045,66.475110445,194.3604984804,59.2536736103,395.7383848471
267.7544176614,244.1833948841,199.0662149812,166.9615835238,337.7790826486,86.2765390312,78.2985659994,75.8408737643,91.7330331719,143.6962239832,282.9249037199,234.4877650875,233.6656849187,131.8670129762,86.3037423002,92.8316037701,55.9925884006,452.7589212759,114.6161385253,44.800283822,237.1759610879,177.5545563792,189.6753794477,30.4126459039,48.1248679475,47.9526932802,134.2794194224,117.2993352737,154.2045577346,51.7157842258,150.4009837758,50.9761649841,306.8937421105
148.5723513999,127.3732047778,108.7904946951,92.5833183475,176.6986722368,42.3528483218,42.2146115149,40.6706012255,49.3351844485,77.090006532,154.591166464,130.1913313501,126.4498466903,72.1083618752,46.9267970651,50.5274484249,30.806647517,240.2293040162,62.0778104733,24.2761252485,130.0331304356,97.6663929298,104.5226464044,16.5900908202,26.7118551549,25.5107307112,74.4261348988,65.2287983693,85.8458080049,28.0200710586,79.7764696938,28.4219155198,170.4415940825
